phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
context,sweep,1059,12016722068932604443,0,128,1,0,0,0,0,0.000,0,0,0,0,19.998
context,sweep,1060,12016722068932604443,0,1024,1,0,0,0,0,0.000,0,0,0,0,38.538
context,sweep,1061,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,78.913
context,sweep,1062,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,0.348
context,sweep,1063,12016722068932604443,0,128,1,0,0,0,0,0.000,0,0,0,0,14.916
context,sweep,1064,12016722068932604443,0,1024,1,0,0,0,0,0.000,0,0,0,0,34.942
context,sweep,1065,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,73.676
context,sweep,1066,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,0.421
context,sweep,1067,12016722068932604443,0,128,1,0,0,0,0,0.000,0,0,0,0,14.689
context,sweep,1068,12016722068932604443,0,1024,1,0,0,0,0,0.000,0,0,0,0,34.428
context,sweep,1069,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,74.476
context,sweep,1070,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,0.434
context,sweep,1071,12016722068932604443,0,128,1,0,0,0,0,0.000,0,0,0,0,15.288
context,sweep,1072,12016722068932604443,0,1024,1,0,0,0,0,0.000,0,0,0,0,35.736
context,sweep,1073,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,73.786
context,sweep,1074,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,0.393
context,sweep,1075,12016722068932604443,0,128,1,0,0,0,0,0.000,0,0,0,0,14.751
context,sweep,1076,12016722068932604443,0,1024,1,0,0,0,0,0.000,0,0,0,0,34.748
context,sweep,1077,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,73.671
context,sweep,1078,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,0.391
context,sweep,1079,12016722068932604443,0,128,1,0,0,0,0,0.000,0,0,0,0,14.562
context,sweep,1080,12016722068932604443,0,1024,1,0,0,0,0,0.000,0,0,0,0,34.272
context,sweep,1081,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,74.064
context,sweep,1082,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,0.405
context,sweep,1091,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,79.828
context,sweep,1092,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,1.706
decode,sweep,1093,12016722068932604443,0,0,0,0,1,1,4096,4096.000,0,0,0,0,3.263
decode,sweep,1094,12016722068932604443,0,0,0,0,1,1,4097,4097.000,0,0,0,0,3.608
decode,sweep,1095,12016722068932604443,0,0,0,0,1,1,4098,4098.000,0,0,0,0,3.626
decode,sweep,1096,12016722068932604443,0,0,0,0,1,1,4099,4099.000,0,0,0,0,3.663
decode,sweep,1097,12016722068932604443,0,0,0,0,1,1,4100,4100.000,0,0,0,0,3.636
decode,sweep,1098,12016722068932604443,0,0,0,0,1,1,4101,4101.000,0,0,0,0,3.653
decode,sweep,1099,12016722068932604443,0,0,0,0,1,1,4102,4102.000,0,0,0,0,3.654
context,sweep,1108,12016722068932604443,0,3168,1,0,0,0,0,0.000,4096,1,0,0,85.424
context,sweep,1109,12016722068932604443,0,7264,3,3168,0,0,0,0.000,0,0,0,0,70.671
mixed,sweep,1110,12016722068932604443,0,5024,3,6336,1,1,4096,4096.000,0,0,0,0,53.450
mixed,sweep,1111,12016722068932604443,0,928,1,3168,3,3,12289,4096.333,0,0,0,0,1.775
decode,sweep,1112,12016722068932604443,0,0,0,0,4,4,16388,4097.000,0,0,0,0,3.964
decode,sweep,1113,12016722068932604443,0,0,0,0,4,4,16392,4098.000,0,0,0,0,4.360
decode,sweep,1114,12016722068932604443,0,0,0,0,4,4,16396,4099.000,0,0,0,0,4.442
decode,sweep,1115,12016722068932604443,0,0,0,0,4,4,16400,4100.000,0,0,0,0,4.432
decode,sweep,1116,12016722068932604443,0,0,0,0,4,4,16404,4101.000,0,0,0,0,4.413
decode,sweep,1117,12016722068932604443,0,0,0,0,3,3,12305,4101.667,0,0,0,0,4.523
decode,sweep,1118,12016722068932604443,0,0,0,0,1,1,4102,4102.000,0,0,0,0,3.600
context,sweep,1127,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,91.970
context,sweep,1128,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,43.822
mixed,sweep,1129,12016722068932604443,0,3168,1,0,1,1,4096,4096.000,0,0,0,0,51.361
mixed,sweep,1130,12016722068932604443,0,4096,2,3168,1,1,4097,4097.000,45056,11,0,0,43.219
mixed,sweep,1131,12016722068932604443,0,7264,3,3168,2,2,8194,4097.000,36864,9,0,0,69.424
mixed,sweep,1132,12016722068932604443,0,7136,4,6336,3,3,12292,4097.333,28672,7,0,0,102.043
mixed,sweep,1133,12016722068932604443,0,7264,4,5280,5,5,20487,4097.400,20480,5,0,0,37.822
mixed,sweep,1134,12016722068932604443,0,7136,5,8448,6,6,24588,4098.000,16384,4,0,0,69.925
mixed,sweep,1135,12016722068932604443,0,7136,4,7392,8,8,32786,4098.250,8192,2,0,0,69.551
mixed,sweep,1136,12016722068932604443,0,7136,4,6336,9,9,36883,4098.111,0,0,0,0,70.503
mixed,sweep,1137,12016722068932604443,0,7264,4,5280,11,11,45084,4098.545,0,0,0,0,73.463
mixed,sweep,1138,12016722068932604443,0,2912,3,8448,11,11,45088,4098.909,0,0,0,0,40.189
mixed,sweep,1139,12016722068932604443,0,928,1,3168,12,12,49188,4099.000,0,0,0,0,2.777
decode,sweep,1140,12016722068932604443,0,0,0,0,11,11,45090,4099.091,0,0,0,0,5.401
decode,sweep,1141,12016722068932604443,0,0,0,0,10,10,40998,4099.800,0,0,0,0,6.412
decode,sweep,1142,12016722068932604443,0,0,0,0,8,8,32802,4100.250,0,0,0,0,4.951
decode,sweep,1143,12016722068932604443,0,0,0,0,6,6,24604,4100.667,0,0,0,0,5.238
decode,sweep,1144,12016722068932604443,0,0,0,0,4,4,16404,4101.000,0,0,0,0,4.291
decode,sweep,1145,12016722068932604443,0,0,0,0,3,3,12305,4101.667,0,0,0,0,4.401
decode,sweep,1146,12016722068932604443,0,0,0,0,1,1,4102,4102.000,0,0,0,0,3.591
context,sweep,1156,12016722068932604443,0,3168,1,0,0,0,0,0.000,0,0,0,0,78.481
context,sweep,1157,12016722068932604443,0,928,1,3168,0,0,0,0.000,0,0,0,0,1.686
decode,sweep,1158,12016722068932604443,0,0,0,0,1,1,4096,4096.000,0,0,0,0,3.256
decode,sweep,1159,12016722068932604443,0,0,0,0,1,1,4097,4097.000,0,0,0,0,3.606
decode,sweep,1160,12016722068932604443,0,0,0,0,1,1,4098,4098.000,0,0,0,0,3.641
decode,sweep,1161,12016722068932604443,0,0,0,0,1,1,4099,4099.000,0,0,0,0,3.641
decode,sweep,1162,12016722068932604443,0,0,0,0,1,1,4100,4100.000,0,0,0,0,3.658
decode,sweep,1163,12016722068932604443,0,0,0,0,1,1,4101,4101.000,0,0,0,0,3.639
decode,sweep,1164,12016722068932604443,0,0,0,0,1,1,4102,4102.000,0,0,0,0,3.656
context,sweep,1173,12016722068932604443,0,3168,1,0,0,0,0,0.000,4096,1,0,0,81.357
context,sweep,1174,12016722068932604443,0,7264,3,3168,0,0,0,0.000,0,0,0,0,67.277
mixed,sweep,1175,12016722068932604443,0,5024,3,6336,1,1,4096,4096.000,0,0,0,0,52.507
mixed,sweep,1176,12016722068932604443,0,928,1,3168,3,3,12289,4096.333,0,0,0,0,1.576
decode,sweep,1177,12016722068932604443,0,0,0,0,4,4,16388,4097.000,0,0,0,0,3.954
decode,sweep,1178,12016722068932604443,0,0,0,0,4,4,16392,4098.000,0,0,0,0,4.353
decode,sweep,1179,12016722068932604443,0,0,0,0,4,4,16396,4099.000,0,0,0,0,4.313
decode,sweep,1180,12016722068932604443,0,0,0,0,4,4,16400,4100.000,0,0,0,0,4.351
decode,sweep,1181,12016722068932604443,0,0,0,0,4,4,16404,4101.000,0,0,0,0,4.499
decode,sweep,1182,12016722068932604443,0,0,0,0,3,3,12305,4101.667,0,0,0,0,4.482
decode,sweep,1183,12016722068932604443,0,0,0,0,1,1,4102,4102.000,0,0,0,0,3.607
