phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
context,sweep,1059,12016722068932604443,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,19.998
context,sweep,1060,12016722068932604443,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,38.538
context,sweep,1061,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,78.913
context,sweep,1062,12016722068932604443,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,0.348
context,sweep,1063,12016722068932604443,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,14.916
context,sweep,1064,12016722068932604443,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,34.942
context,sweep,1065,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,73.676
context,sweep,1066,12016722068932604443,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,0.421
context,sweep,1067,12016722068932604443,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,14.689
context,sweep,1068,12016722068932604443,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,34.428
context,sweep,1069,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,74.476
context,sweep,1070,12016722068932604443,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,0.434
context,sweep,1071,12016722068932604443,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,15.288
context,sweep,1072,12016722068932604443,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,35.736
context,sweep,1073,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,73.786
context,sweep,1074,12016722068932604443,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,0.393
context,sweep,1075,12016722068932604443,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,14.751
context,sweep,1076,12016722068932604443,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,34.748
context,sweep,1077,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,73.671
context,sweep,1078,12016722068932604443,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,0.391
context,sweep,1079,12016722068932604443,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,14.562
context,sweep,1080,12016722068932604443,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,34.272
context,sweep,1081,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,74.064
context,sweep,1082,12016722068932604443,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,0.405
context,sweep,1091,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,79.828
context,sweep,1092,12016722068932604443,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,1.706
decode,sweep,1093,12016722068932604443,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,3.263
decode,sweep,1094,12016722068932604443,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,3.608
decode,sweep,1095,12016722068932604443,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,3.626
decode,sweep,1096,12016722068932604443,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,3.663
decode,sweep,1097,12016722068932604443,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,3.636
decode,sweep,1098,12016722068932604443,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,3.653
decode,sweep,1099,12016722068932604443,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,3.654
context,sweep,1108,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,1,4096,0.000,0,0,0.000,85.424
context,sweep,1109,12016722068932604443,0,7264,3,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,70.671
mixed,sweep,1110,12016722068932604443,0,5024,3,6336,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,53.450
mixed,sweep,1111,12016722068932604443,0,928,1,3168,0.000,3,12289,0.222,0,0,0.000,0,0,0.000,1.775
decode,sweep,1112,12016722068932604443,0,0,0,0,0.000,4,16388,0.500,0,0,0.000,0,0,0.000,3.964
decode,sweep,1113,12016722068932604443,0,0,0,0,0.000,4,16392,0.500,0,0,0.000,0,0,0.000,4.360
decode,sweep,1114,12016722068932604443,0,0,0,0,0.000,4,16396,0.500,0,0,0.000,0,0,0.000,4.442
decode,sweep,1115,12016722068932604443,0,0,0,0,0.000,4,16400,0.500,0,0,0.000,0,0,0.000,4.432
decode,sweep,1116,12016722068932604443,0,0,0,0,0.000,4,16404,0.500,0,0,0.000,0,0,0.000,4.413
decode,sweep,1117,12016722068932604443,0,0,0,0,0.000,3,12305,0.222,0,0,0.000,0,0,0.000,4.523
decode,sweep,1118,12016722068932604443,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,3.600
context,sweep,1127,12016722068932604443,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,91.970
context,sweep,1128,12016722068932604443,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,43.822
mixed,sweep,1129,12016722068932604443,0,3168,1,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,51.361
mixed,sweep,1130,12016722068932604443,0,4096,2,3168,0.000,1,4097,0.000,11,45056,0.000,0,0,0.000,43.219
mixed,sweep,1131,12016722068932604443,0,7264,3,3168,0.000,2,8194,1.000,9,36864,0.000,0,0,0.000,69.424
mixed,sweep,1132,12016722068932604443,0,7136,4,6336,0.000,3,12292,1.556,7,28672,0.000,0,0,0.000,102.043
mixed,sweep,1133,12016722068932604443,0,7264,4,5280,0.000,5,20487,2.240,5,20480,0.000,0,0,0.000,37.822
mixed,sweep,1134,12016722068932604443,0,7136,5,8448,0.000,6,24588,2.667,4,16384,0.000,0,0,0.000,69.925
mixed,sweep,1135,12016722068932604443,0,7136,4,7392,0.000,8,32786,3.687,2,8192,0.000,0,0,0.000,69.551
mixed,sweep,1136,12016722068932604443,0,7136,4,6336,0.000,9,36883,2.765,0,0,0.000,0,0,0.000,70.503
mixed,sweep,1137,12016722068932604443,0,7264,4,5280,0.000,11,45084,3.702,0,0,0.000,0,0,0.000,73.463
mixed,sweep,1138,12016722068932604443,0,2912,3,8448,0.000,11,45088,3.355,0,0,0.000,0,0,0.000,40.189
mixed,sweep,1139,12016722068932604443,0,928,1,3168,0.000,12,49188,4.000,0,0,0.000,0,0,0.000,2.777
decode,sweep,1140,12016722068932604443,0,0,0,0,0.000,11,45090,3.355,0,0,0.000,0,0,0.000,5.401
decode,sweep,1141,12016722068932604443,0,0,0,0,0.000,10,40998,2.760,0,0,0.000,0,0,0.000,6.412
decode,sweep,1142,12016722068932604443,0,0,0,0,0.000,8,32802,1.937,0,0,0.000,0,0,0.000,4.951
decode,sweep,1143,12016722068932604443,0,0,0,0,0.000,6,24604,1.222,0,0,0.000,0,0,0.000,5.238
decode,sweep,1144,12016722068932604443,0,0,0,0,0.000,4,16404,0.500,0,0,0.000,0,0,0.000,4.291
decode,sweep,1145,12016722068932604443,0,0,0,0,0.000,3,12305,0.222,0,0,0.000,0,0,0.000,4.401
decode,sweep,1146,12016722068932604443,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,3.591
