num_context_tokens,num_decode_tokens,latency_ms
0,32,8.760
0,32,8.958
0,32,8.656
0,32,8.989
0,32,8.830
0,32,8.478
0,32,9.839
0,32,8.680
0,32,8.705
0,32,10.098
0,31,8.666
0,31,8.715
0,31,46.745
7392,31,81.921
4224,31,64.458
809,31,2.139
0,32,8.408
0,32,8.796
0,32,8.788
0,32,8.647
0,32,8.612
0,32,8.798
0,32,8.661
0,32,8.701
0,32,8.618
0,32,8.585
0,32,8.682
0,32,8.769
0,32,8.679
0,32,8.706
0,32,8.588
0,32,8.619
0,32,8.843
0,32,8.678
0,32,8.807
0,32,8.680
0,32,8.752
0,32,8.700
0,32,8.875
0,32,8.693
0,32,8.711
0,32,8.722
0,32,8.700
0,32,8.801
0,32,8.931
0,32,8.819
0,32,8.911
0,32,8.725
0,32,8.885
0,32,8.757
0,32,9.967
0,32,8.978
0,32,8.857
0,32,8.800
0,31,8.830
0,31,45.229
3168,31,27.327
25,31,3.958
0,32,8.814
0,32,8.828
0,32,8.758
0,32,8.860
0,32,8.815
0,32,8.978
0,32,8.737
0,32,8.884
0,32,8.738
0,32,8.729
0,32,8.773
0,32,10.060
0,32,8.735
0,32,8.593
0,32,8.758
0,32,8.767
0,32,8.712
0,32,8.840
0,32,8.744
0,32,8.834
0,32,8.898
0,32,8.729
0,32,8.666
0,32,8.938
0,32,8.784
0,32,8.831
0,31,8.928
0,31,24.092
185,30,6.602
0,31,8.804
0,31,47.097
7392,31,81.342
5280,31,47.920
418,31,11.123
0,32,8.888
0,32,8.770
0,32,8.782
0,32,8.758
0,32,8.795
0,32,8.678
0,32,9.852
0,32,8.646
0,32,8.848
0,32,8.857
0,32,8.747
0,32,8.929
0,32,8.708
0,32,9.833
0,32,8.594
0,32,8.689
0,31,8.692
0,30,24.100
383,30,45.566
7392,30,59.247
279,30,44.266
5280,31,43.126
90,31,7.326
0,32,8.939
0,32,8.643
0,32,8.724
0,32,8.811
0,32,8.677
0,32,8.774
0,32,8.702
0,32,8.684
0,32,8.699
0,31,8.772
0,31,43.992
1056,31,17.833
89,31,5.391
0,32,8.734
0,32,8.754
0,32,8.624
0,32,8.570
0,32,8.786
0,32,8.695
0,32,8.607
0,32,8.837
0,32,8.630
0,32,8.627
0,32,8.658
0,32,8.619
0,32,8.774
0,32,8.910
0,32,8.606
0,32,8.574
0,32,8.638
0,32,8.623
0,32,8.633
0,32,8.726
0,32,8.530
0,32,8.591
0,31,8.676
0,31,44.343
3168,31,27.199
290,31,9.285
0,32,8.501
0,32,8.569
0,32,8.683
0,32,8.734
0,32,8.836
0,32,8.575
0,32,8.634
0,32,8.668
0,32,8.607
0,32,8.692
0,32,8.574
0,32,8.595
0,32,8.690
0,32,8.630
0,32,8.656
0,32,8.623
0,32,8.743
0,32,8.602
0,32,8.673
0,32,8.516
0,32,8.617
0,32,8.503
0,32,8.469
0,32,8.646
0,32,8.643
0,32,8.579
0,32,8.588
0,32,8.567
0,32,8.562
0,32,8.716
0,32,8.456
0,32,8.624
0,32,8.593
0,32,8.653
0,32,8.458
0,32,8.613
0,32,8.440
0,31,8.516
0,31,8.671
0,31,46.089
7392,31,79.445
7392,31,66.768
74,31,6.821
0,32,8.818
0,31,8.687
0,31,46.237
6336,31,51.119
433,31,11.237
0,32,8.687
0,32,8.697
0,32,8.560
0,32,8.608
0,32,8.610
0,32,8.622
0,32,8.657
0,32,8.619
0,32,9.767
0,32,8.534
0,32,8.620
0,32,8.465
0,32,8.611
0,32,8.603
0,32,8.592
0,32,8.698
0,32,8.675
0,31,8.746
0,31,46.574
725,31,2.049
0,32,8.232
0,32,8.714
0,32,8.808
0,31,8.502
0,31,46.088
683,31,2.050
0,32,8.209
0,32,8.707
0,32,8.597
0,32,8.526
0,32,8.641
0,32,8.481
0,32,8.534
0,32,8.677
0,31,8.607
0,31,49.640
532,30,2.064
0,31,8.169
0,31,45.852
2112,31,41.194
483,31,2.201
0,31,8.154
0,31,22.755
256,31,8.396
0,32,8.516
0,32,8.514
0,32,8.527
0,32,8.690
0,32,8.631
0,32,8.577
0,32,8.626
0,32,8.675
0,32,8.653
0,32,8.602
0,32,8.736
0,32,8.564
0,32,8.600
0,32,8.676
0,31,8.720
0,31,24.097
118,31,6.055
0,32,9.812
0,32,8.721
0,32,8.677
0,32,8.780
0,32,8.677
0,32,8.727
0,32,8.786
0,32,8.621
0,32,8.773
0,32,8.836
0,32,8.701
0,32,8.735
0,32,8.737
0,32,8.754
0,32,8.722
0,32,8.765
0,32,9.893
0,32,8.890
0,32,8.769
0,32,9.937
0,32,8.741
0,32,8.702
0,32,8.718
0,32,8.788
0,32,8.636
0,32,8.829
0,32,8.813
0,32,8.700
0,32,8.681
0,32,8.647
0,32,8.621
0,32,8.768
0,32,8.694
0,32,8.771
0,32,8.517
0,32,8.685
0,32,8.711
0,32,8.467
0,32,8.559
0,32,8.744
0,32,8.574
0,32,8.598
0,32,8.412
0,32,8.539
0,31,8.692
0,31,24.036
335,31,8.465
0,32,8.587
0,32,8.542
0,32,8.656
0,32,8.666
0,32,8.681
0,32,8.690
0,32,8.609
0,32,8.563
0,32,8.670
0,32,8.743
0,32,8.749
0,32,8.769
0,32,8.694
0,32,8.754
0,32,8.780
0,32,8.669
0,32,8.830
0,32,8.603
0,32,8.666
0,32,8.787
0,32,8.841
0,32,8.662
0,32,8.750
0,32,8.575
0,32,8.709
0,32,8.434
0,32,8.730
0,31,8.684
0,31,46.298
3168,31,25.292
427,31,11.061
0,32,8.661
0,32,8.486
0,32,8.707
0,32,8.732
0,32,8.638
0,32,8.572
0,32,8.651
0,32,8.809
0,32,8.446
0,32,8.476
0,32,8.564
0,32,8.567
0,32,8.618
0,32,8.565
0,32,8.693
0,32,8.697
0,32,8.543
0,32,9.890
0,32,8.728
0,32,8.609
0,32,8.696
0,31,8.764
0,31,23.999
123,31,6.316
0,32,8.471
0,32,8.608
0,32,8.598
0,32,8.615
0,32,8.744
0,32,8.727
0,32,8.634
0,32,8.690
0,32,8.528
0,32,8.662
0,32,8.635
0,32,8.600
0,32,8.440
0,32,8.648
0,32,8.740
0,32,8.632
0,32,8.516
0,32,8.571
0,32,8.730
0,32,8.661
0,32,8.446
0,32,8.553
0,32,8.505
0,32,8.644
0,32,8.563
0,32,8.456
0,32,8.524
0,32,8.514
0,32,8.409
0,32,8.506
0,32,8.311
0,32,8.521
0,32,8.366
0,32,8.558
0,32,8.528
0,32,8.553
0,32,8.491
0,32,8.470
0,32,8.416
0,32,8.487
0,32,8.367
0,32,8.458
0,32,8.549
0,32,8.414
0,31,8.396
0,30,46.317
4224,30,53.363
8005,30,85.362
2112,31,43.643
774,31,2.118
0,32,8.049
0,32,8.512
0,32,8.535
0,32,8.633
0,32,8.578
0,31,8.292
0,31,43.443
6336,31,52.755
11,31,4.289
0,32,8.483
0,32,8.598
0,32,8.644
0,32,8.460
0,32,8.549
0,32,8.490
0,32,8.476
0,32,8.470
0,32,8.536
0,32,8.631
0,32,8.699
0,32,8.559
0,32,8.547
0,32,8.619
0,32,8.636
0,32,8.604
0,32,8.571
0,32,8.495
0,32,8.652
0,32,8.438
0,32,8.601
0,32,8.528
0,31,8.745
0,31,44.148
7392,31,81.087
5280,31,70.802
759,31,2.071
0,32,8.279
0,32,8.555
0,32,8.709
0,32,8.652
0,32,8.680
0,32,8.621
0,32,8.640
0,32,8.779
0,32,8.661
0,32,8.758
0,32,8.782
0,32,8.752
0,32,8.740
0,31,8.717
0,31,8.734
0,31,43.889
7392,31,82.164
7392,31,66.974
446,31,11.025
0,32,8.755
0,32,8.854
0,32,8.736
0,32,8.540
0,32,8.788
0,32,8.605
0,32,8.522
0,32,8.727
0,32,8.757
0,32,8.612
0,32,8.710
0,32,8.636
0,32,8.736
0,32,8.720
0,32,8.629
0,32,8.502
0,32,8.515
0,32,8.498
0,32,8.643
0,32,8.678
0,32,8.707
0,32,8.691
0,32,8.542
0,32,8.580
0,32,8.694
0,32,8.519
0,32,8.664
0,32,8.619
0,32,8.681
0,32,8.621
0,32,8.648
0,32,8.669
0,32,8.680
0,32,8.659
0,32,8.460
0,32,8.538
0,32,8.581
0,32,8.565
0,32,8.554
0,32,8.668
0,32,8.472
0,32,8.638
0,32,8.493
0,32,8.472
0,32,8.614
0,32,8.647
0,32,8.579
0,32,8.689
0,32,8.790
0,31,8.662
0,31,48.122
817,31,2.257
0,31,7.984
0,31,43.816
2112,31,19.402
164,31,7.099
0,32,8.570
0,32,8.654
0,31,8.696
0,31,43.877
4224,31,34.313
118,31,7.418
0,31,8.703
0,31,23.872
358,31,9.359
0,32,8.708
0,32,8.810
0,32,8.677
0,32,8.798
0,32,8.752
0,32,8.776
0,32,8.721
0,32,8.583
0,32,8.873
0,32,8.780
0,32,8.871
0,32,8.623
0,32,8.644
0,32,8.704
0,32,8.727
0,32,8.715
0,32,8.800
0,32,8.707
0,32,9.990
0,32,8.761
0,32,8.787
0,32,8.693
0,32,8.623
0,32,8.776
0,32,8.806
0,32,8.725
0,32,8.705
0,32,8.740
0,32,8.788
0,32,8.811
0,32,8.746
0,32,8.751
0,32,8.749
0,32,8.891
0,32,8.794
0,32,8.885
0,32,8.944
0,32,8.842
0,32,8.766
0,32,8.874
0,32,8.824
0,32,8.757
0,32,8.795
0,32,8.712
0,32,8.577
0,32,8.790
0,32,8.811
0,32,8.673
0,32,10.064
0,32,8.584
0,32,8.772
0,32,8.650
0,32,8.632
0,32,8.676
0,32,8.800
0,32,8.793
0,32,8.634
0,32,8.592
0,32,8.655
0,32,8.699
0,32,8.912
0,32,8.771
0,32,8.830
0,32,8.540
0,32,8.688
0,32,8.625
0,32,8.583
0,32,8.651
0,32,8.557
0,32,8.457
0,32,8.608
0,32,8.471
0,32,8.524
0,32,8.775
0,32,8.631
0,32,8.618
0,32,8.787
0,32,8.811
0,32,8.691
0,32,8.766
0,32,8.611
0,32,8.530
0,32,8.717
0,32,8.802
0,32,8.710
0,32,8.845
0,31,8.718
0,31,23.852
147,31,7.230
0,32,8.735
0,32,8.721
0,32,8.768
0,32,8.707
0,32,8.661
0,32,8.614
0,32,8.727
0,32,8.683
0,32,8.673
0,32,8.621
0,32,8.689
0,32,8.654
0,32,8.650
0,32,8.748
0,32,8.649
0,32,8.691
0,32,8.667
0,32,8.597
0,32,8.528
0,32,8.570
0,32,8.594
0,32,8.565
0,32,8.728
0,32,8.614
0,32,8.593
0,32,8.736
0,32,9.786
0,32,8.621
0,32,8.690
0,32,8.628
0,32,8.634
0,32,8.653
0,32,8.810
0,32,8.688
0,32,8.810
0,32,8.624
0,32,8.595
0,32,8.459
0,32,9.943
0,32,8.552
0,32,8.564
0,32,8.740
0,32,8.752
0,32,8.812
0,32,8.730
0,32,8.601
0,32,8.586
0,32,8.594
0,32,8.701
0,32,8.676
0,32,8.640
0,32,8.715
0,32,8.516
0,32,8.756
0,32,8.619
0,32,8.593
0,32,8.588
0,32,8.569
0,32,8.589
0,32,8.561
0,32,8.606
0,32,8.534
0,32,8.545
0,32,8.487
0,32,8.558
0,32,8.475
0,32,8.574
0,32,8.642
0,32,8.622
0,32,8.588
0,32,8.662
0,32,8.659
0,32,8.625
0,32,8.600
0,32,8.587
0,32,8.544
0,32,8.594
0,32,8.669
0,32,8.680
0,32,8.598
0,32,8.663
0,32,8.765
0,32,8.710
0,32,8.640
0,32,8.726
0,32,8.720
0,32,8.799
0,32,8.509
0,32,9.748
0,31,8.567
0,31,48.138
2112,30,17.787
267,30,44.045
4224,31,56.859
787,30,2.136
0,31,8.160
0,31,22.688
128,31,7.025
0,32,8.533
0,32,8.489
0,32,8.578
0,32,8.445
0,32,8.431
0,32,8.630
0,32,8.545
0,32,8.441
0,32,8.454
0,32,8.537
0,32,8.496
0,32,8.508
0,32,8.540
0,32,8.461
0,32,8.558
0,32,8.443
0,32,9.586
0,31,8.561
0,31,23.613
112,31,6.149
0,32,8.536
0,32,8.561
0,32,8.540
0,32,8.411
0,32,8.644
0,32,8.566
0,32,9.856
0,32,8.522
0,32,8.645
0,32,8.570
0,32,8.640
0,32,8.594
0,32,8.534
0,32,8.421
0,32,8.439
0,32,8.549
0,32,8.646
0,32,8.517
0,32,8.540
0,32,8.667
0,32,8.444
0,32,9.639
0,32,8.721
0,32,8.577
0,32,8.557
0,32,8.485
0,32,8.622
0,31,8.665
0,31,45.054
7392,31,81.536
516,30,2.080
0,31,8.188
0,31,22.738
437,31,11.186
0,32,8.581
0,32,8.709
0,32,8.559
0,32,8.470
0,32,8.570
0,32,8.412
0,32,8.488
0,32,8.631
0,32,9.582
0,32,8.498
0,32,8.543
0,32,8.638
0,32,8.545
0,32,8.705
0,32,8.475
0,32,8.551
0,32,8.576
0,32,8.639
0,32,8.492
0,32,8.627
0,32,8.594
0,32,8.591
0,32,8.547
0,32,8.438
0,32,8.411
0,32,8.483
0,32,8.561
0,32,8.497
0,32,8.578
0,32,8.440
0,32,8.520
0,32,8.445
0,32,8.534
0,32,8.420
0,32,8.673
0,31,8.622
0,31,22.882
101,31,6.916
0,32,8.692
0,32,8.450
0,32,8.667
0,32,8.492
0,32,8.644
0,32,8.509
0,32,8.548
0,32,8.494
0,31,8.762
0,31,22.504
103,31,7.125
0,32,8.753
0,32,8.782
0,32,8.826
0,32,8.668
0,32,8.830
0,32,8.710
0,32,8.704
0,32,8.689
0,32,8.679
0,32,8.620
0,32,8.649
0,32,8.758
0,32,8.704
0,32,8.761
0,32,8.621
0,32,8.586
0,32,8.674
0,32,8.937
0,32,8.690
0,32,8.794
0,32,8.842
0,32,8.655
0,32,8.572
0,32,8.775
0,32,8.670
0,32,8.792
0,31,8.902
0,31,24.304
313,31,8.385
0,32,8.837
0,32,8.750
0,32,9.996
0,32,8.883
0,32,8.843
0,32,8.698
0,32,8.670
0,32,8.790
0,32,8.838
0,32,8.751
0,32,8.854
0,32,8.753
0,32,8.873
0,32,8.876
0,32,8.866
0,32,8.764
0,32,8.900
0,32,8.881
0,32,8.637
0,32,8.657
0,32,8.720
0,31,9.672
0,31,45.308
7392,31,79.520
5280,31,47.533
82,31,7.452
0,32,8.790
0,32,8.851
0,32,8.763
0,32,8.815
0,32,8.803
0,32,8.876
0,32,8.870
0,32,8.777
0,32,8.777
0,32,8.699
0,32,8.746
0,32,8.771
0,32,8.777
0,32,8.620
0,32,8.779
0,32,8.746
0,32,8.752
0,32,8.838
0,32,8.689
0,32,8.612
0,32,8.677
0,32,8.845
0,32,8.903
0,32,8.787
0,32,8.799
0,32,8.708
0,32,8.743
0,32,8.864
0,32,8.707
0,32,8.627
0,32,8.732
0,32,8.717
0,32,8.772
0,32,8.662
0,32,8.668
0,32,8.811
0,32,8.723
0,32,8.828
0,32,8.918
0,32,8.702
0,32,9.885
0,32,8.812
0,32,8.772
0,32,8.889
0,32,8.818
0,32,8.822
0,32,8.691
0,32,8.859
0,32,8.726
0,32,8.743
0,32,8.899
0,32,8.780
0,32,8.736
0,32,8.813
0,32,8.641
0,32,8.705
0,32,8.827
0,32,8.775
0,32,8.700
0,32,8.797
0,32,8.843
0,32,8.815
0,32,8.665
0,32,8.888
0,32,8.681
0,32,8.564
0,32,8.907
0,32,8.831
0,32,8.743
0,32,8.985
0,32,8.846
0,32,8.841
0,32,8.846
0,32,8.658
0,32,8.728
0,32,8.755
0,32,8.880
0,32,8.902
0,31,8.829
0,31,25.918
239,31,6.330
0,32,8.733
0,32,8.733
0,32,8.471
0,32,8.556
0,32,8.486
0,32,8.667
0,32,8.768
0,32,8.830
0,32,8.617
0,32,9.972
0,32,8.662
0,32,8.879
0,32,8.639
0,32,8.657
0,32,8.646
0,32,8.645
0,32,8.684
0,32,8.726
0,32,8.723
0,32,8.839
0,32,8.631
0,32,8.606
0,32,8.774
0,32,8.795
0,32,8.592
0,32,8.769
0,32,8.701
0,32,9.777
0,32,8.862
0,31,8.750
0,31,47.578
1056,31,41.290
752,31,2.106
0,32,8.326
0,32,8.688
0,32,8.801
0,32,8.668
0,32,8.718
0,32,8.727
0,32,8.681
0,32,8.515
0,32,8.878
0,32,8.760
0,32,8.792
0,32,8.775
0,32,8.650
0,32,8.691
0,32,8.891
0,32,8.795
0,32,8.591
0,32,8.732
0,32,8.709
0,32,8.610
0,32,8.589
0,32,8.531
0,32,8.718
0,31,8.682
0,31,44.547
7392,31,61.530
46,31,5.269
0,32,8.475
0,32,8.627
0,32,8.545
0,32,8.660
0,32,8.503
0,31,8.581
0,31,44.355
5280,31,64.981
862,31,2.084
0,32,8.347
0,32,8.687
0,32,8.659
0,32,8.586
0,32,8.656
0,32,8.605
0,32,8.696
0,32,8.648
0,32,8.721
0,32,8.642
0,32,8.651
0,32,8.519
0,32,8.696
0,32,8.597
0,32,8.699
0,32,8.353
0,32,9.690
0,32,8.457
0,32,8.548
0,32,8.499
0,32,8.475
0,32,8.306
0,32,8.585
0,32,8.468
0,32,8.401
0,32,8.381
0,32,8.485
0,32,8.575
0,32,8.517
0,32,8.307
0,32,8.753
0,32,8.503
0,32,8.634
0,32,8.625
0,32,8.581
0,32,9.843
0,32,8.718
0,32,8.844
0,32,8.741
0,32,8.589
0,31,8.716
0,31,8.644
0,31,44.270
7392,31,80.965
6336,31,57.736
51,31,6.104
0,32,8.658
0,32,8.336
0,32,8.751
0,32,8.578
0,32,9.724
0,32,9.714
0,32,8.568
0,32,8.667
0,32,8.497
0,32,8.539
0,32,8.563
0,32,8.594
0,32,8.518
0,32,8.512
0,32,8.737
0,32,8.526
0,32,8.675
0,32,8.692
0,32,8.656
0,32,8.595
0,32,8.684
0,32,8.648
0,32,8.690
0,32,8.547
0,32,8.603
0,32,8.607
0,32,8.484
0,32,8.458
0,32,8.678
0,32,8.611
0,32,8.700
0,32,8.720
0,32,8.732
0,32,8.643
0,32,8.600
0,32,8.568
0,32,8.504
0,32,8.631
0,32,8.673
0,32,8.511
0,32,8.703
0,32,8.664
0,32,8.479
0,32,8.659
0,31,8.555
0,31,23.914
140,31,6.884
0,32,8.682
0,32,8.651
0,32,9.782
0,32,8.545
0,32,8.667
0,32,8.814
0,32,8.669
0,32,8.745
0,32,8.638
0,32,8.707
0,32,8.566
0,32,8.698
0,32,8.596
0,32,8.777
0,32,8.694
0,32,8.661
0,32,8.666
0,32,8.741
0,32,8.679
0,32,8.679
0,32,8.595
0,32,8.757
0,32,8.628
0,32,8.673
0,32,8.782
0,31,8.681
0,31,46.456
4224,31,32.282
279,31,9.837
0,32,8.728
0,32,8.663
0,32,8.688
0,32,8.769
0,32,8.626
0,32,8.751
0,32,8.757
0,32,8.680
0,32,8.704
0,32,8.731
0,32,8.755
0,32,8.764
0,32,8.860
