framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,1048576,0.012393920421600342,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,1048576,0.02178879976272583,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,2097152,0.020186240673065188,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,2097152,0.027565119266510008,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,4194304,0.044883198738098144,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,4194304,0.0544051218032837,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,8388608,0.0819331169128418,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,8388608,0.09736831665039063,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,16777216,0.15650079727172853,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,16777216,0.18669120788574217,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,33554432,0.2539337539672851,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,33554432,0.30197824478149415,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,67108864,0.46849727630615234,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,67108864,0.5593993759155274,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,134217728,0.8866403198242188,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,134217728,1.0612287902832032,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,268435456,1.6771388244628906,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,268435456,2.0419276428222655,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,2,536870912,3.2275698852539065,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,2,536870912,3.9491763305664067,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,128,0.004671039879322052,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,128,0.023087360858917237,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,256,0.004540480077266693,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,256,0.021548800468444824,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,512,0.004543040096759796,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,512,0.022363200187683105,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,1024,0.004547519981861115,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,1024,0.022491838932037354,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,2048,0.0046793600916862485,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,2048,0.022504959106445312,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,4096,0.004804799854755402,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,4096,0.021332480907440186,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,8192,0.0049116799235343934,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,8192,0.022624640464782714,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,16384,0.004914239943027496,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,16384,0.023325119018554687,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,32768,0.005261120200157165,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,32768,0.02201695919036865,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,65536,0.00582144021987915,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,65536,0.021907520294189454,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,131072,0.007132800221443176,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,131072,0.023519680500030518,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,262144,0.011191999912261963,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,262144,0.021920320987701417,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,524288,0.012706880569458007,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,524288,0.022076799869537353,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,1048576,0.018480960130691528,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,1048576,0.025228800773620608,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,2097152,0.030399680137634277,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,2097152,0.03812288045883179,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,4194304,0.05331295967102051,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,4194304,0.06197311878204346,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,8388608,0.09840767860412598,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,8388608,0.11346431732177735,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,16777216,0.17527551651000978,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,16777216,0.2001011276245117,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,33554432,0.3251033782958984,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,33554432,0.37688671112060546,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,67108864,0.6190662384033203,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,67108864,0.7117164611816407,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,134217728,1.1808048248291017,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,134217728,1.3630111694335938,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,268435456,2.3083888244628907,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,268435456,2.6664547729492187,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,4,536870912,4.549325256347656,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,4,536870912,5.24073974609375,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,128,0.004663360118865967,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,128,0.02414207935333252,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,256,0.0045465600490570066,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,256,0.023745920658111572,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,512,0.00448063999414444,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,512,0.023817920684814455,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,1024,0.004519680142402649,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,1024,0.023762240409851074,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,2048,0.004724160134792328,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,2048,0.024013760089874266,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,4096,0.011058239936828614,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,4096,0.02403295993804932,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,8192,0.005220479965209961,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,8192,0.023872959613800048,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,16384,0.005519999861717225,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,16384,0.023500800132751465,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,32768,0.006316480040550232,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,32768,0.023682560920715332,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,65536,0.007800639867782592,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,65536,0.02313472032546997,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,131072,0.011492480039596558,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,131072,0.04230912208557129,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,262144,0.012274880409240723,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,262144,0.04178400039672851,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,524288,0.015005120038986205,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,524288,0.0418390417098999,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,1048576,0.019272639751434326,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,1048576,0.04196800231933594,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,2097152,0.030705919265747072,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,2097152,0.03969759941101074,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,4194304,0.05065184116363526,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,4194304,0.05976191997528076,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,8388608,0.09234432220458985,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,8388608,0.10748831748962402,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,16777216,0.17765344619750975,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,16777216,0.2075200080871582,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,33554432,0.3219091033935547,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,33554432,0.3631679916381836,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,67108864,0.5753235244750977,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,67108864,0.6633353424072266,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,134217728,1.0884838104248047,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,134217728,1.269435501098633,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,268435456,2.1106748962402344,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,268435456,2.470652770996094,vllm_eager
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_graph,bfloat16,8,536870912,4.014045104980469,vllm_graph
vLLM,0.20.0,NVIDIA H100 80GB HBM3,all_reduce,vLLM_custom_eager,bfloat16,8,536870912,4.722123107910156,vllm_eager
