framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,1536,48,8,256,1,bfloat16,bfloat16,0,0.7267306645711263
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,32,128,16,4,256,1,bfloat16,bfloat16,0,0.023418667415777843
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,4,4,256,1,bfloat16,bfloat16,0,0.4023360013961792
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,64,128,24,1,128,1,bfloat16,bfloat16,0,0.05867200096448263
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,64,512,2,2,128,1,bfloat16,bfloat16,0,0.025402667621771496
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,64,2,2,128,1,bfloat16,bfloat16,0,0.00892800030608972
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,256,64,16,8,128,1,bfloat16,bfloat16,0,0.10522666573524475
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,16384,1,1,128,1,bfloat16,bfloat16,0,0.16276266177495322
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,32,16,40,8,256,1,bfloat16,bfloat16,0,0.030095999439557392
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,16,64,8,128,1,bfloat16,bfloat16,0,0.01314666618903478
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,1024,8,2,128,1,bfloat16,bfloat16,0,0.01926933353145917
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,32,1536,8,8,256,1,bfloat16,bfloat16,0,0.2735893328984578
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,64,8,256,1,bfloat16,bfloat16,0,4.28053347269694
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,64,128,16,16,128,1,bfloat16,bfloat16,0,0.037647999823093414
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,16384,64,1,256,1,bfloat16,bfloat16,0,32.112719217936196
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,2048,32,8,256,1,bfloat16,bfloat16,0,0.1997119983037313
