framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,1,1,8,2,256,1,bfloat16,bfloat16,16383,0.014938666174809137
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,2,1,2,1,256,1,bfloat16,bfloat16,31,0.007184000064929326
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,1,1,8,1,128,1,bfloat16,bfloat16,127,0.006688000013430913
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,64,8,128,1,bfloat16,bfloat16,3,0.006757333253820737
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,8,1,32,4,256,1,bfloat16,bfloat16,2047,0.011253333340088526
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,2,1,16,2,128,1,bfloat16,bfloat16,127,0.006741333131988843
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,32,1,4,2,128,1,bfloat16,bfloat16,8191,0.046015997727712
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,40,4,128,1,bfloat16,bfloat16,16383,0.02920000006755193
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,2048,1,2,2,128,1,bfloat16,bfloat16,255,0.08310933411121368
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,32,1,12,2,256,1,bfloat16,bfloat16,2047,0.027466667195161183
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,24,4,128,1,bfloat16,bfloat16,127,0.015109332899252573
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,2,1,128,1,bfloat16,bfloat16,511,0.01110400011142095
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,1,1,48,8,256,1,bfloat16,bfloat16,4095,0.010687999427318573
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,64,1,32,4,128,1,bfloat16,bfloat16,15,0.00874133345981439
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,4,1,24,2,128,1,bfloat16,bfloat16,1023,0.008954666554927826
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,32,1,8,1,128,1,bfloat16,bfloat16,511,0.008826666822036108
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,16,2,256,1,bfloat16,bfloat16,511,0.027136000494162243
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,64,1,4,2,128,1,bfloat16,bfloat16,255,0.007125333572427432
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,32,1,32,4,256,1,bfloat16,bfloat16,63,0.008869333192706108
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,1,1,4,1,256,1,bfloat16,bfloat16,7,0.006965333595871925
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,2,1,4,4,256,1,bfloat16,bfloat16,31,0.007194666812817256
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,16,1,4,1,128,1,bfloat16,bfloat16,8191,0.013125333935022354
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,2,1,16,1,128,1,bfloat16,bfloat16,2047,0.009093333035707474
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,2048,1,32,8,128,1,bfloat16,bfloat16,3,0.15235199530919394
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,32,1,16,1,128,1,bfloat16,bfloat16,63,0.0068800002336502075
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,1,1,256,1,bfloat16,bfloat16,8191,0.1583199997742971
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,64,1,16,4,256,1,bfloat16,bfloat16,511,0.027162666122118633
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,1,1,256,1,bfloat16,bfloat16,1,0.008778666456540426
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,256,1,16,4,128,1,bfloat16,bfloat16,7,0.015253332753976187
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,512,1,8,4,256,1,bfloat16,bfloat16,15,0.041482667128245033
VLLM,0.20.0,NVIDIA B300 SXM6 AC,generation_attention,vllm_flashinfer,128,1,24,2,256,1,bfloat16,bfloat16,511,0.027482666075229645
