framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,7168,2048,8,384,1,8,power_law_1.01,0.024774399399757386
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,7168,2048,8,384,8,1,power_law_1.01,0.03133440017700195
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,384,1,16,power_law_1.01,0.046937599778175354
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,7168,2048,8,384,1,8,power_law_1.01,0.0286080002784729
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,384,8,1,power_law_1.01,0.05309439897537231
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,384,1,16,power_law_1.01,0.05720319747924805
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,256,4096,1024,10,512,1,2,power_law_1.01,2.601158332824707
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,384,1,8,power_law_1.01,0.05987200140953064
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,384,8,1,power_law_1.01,0.07888640165328979
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,384,1,16,power_law_1.01,0.06986240148544312
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,384,1,8,power_law_1.01,0.0864192008972168
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,384,8,1,power_law_1.01,0.10580480098724365
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,384,1,16,power_law_1.01,0.08183040022850037
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,320,4096,1024,10,512,1,2,power_law_1.01,2.663577651977539
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,384,1,8,power_law_1.01,0.11961599588394164
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,32,7168,2048,8,384,1,64,power_law_1.2,0.2809727907180786
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,1,7168,2048,8,256,16,1,power_law_1.01,0.028870400786399842
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,32,6144,2560,8,160,1,32,power_law_1.2,0.2931904077529907
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,384,1,8,power_law_1.01,0.12485760450363159
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,1,16,power_law_1.01,0.09115520119667053
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,2,3072,1536,8,256,2,1,power_law_1.2,0.03919360041618347
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,1,16,power_law_1.01,0.10010240077972413
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,1,8,power_law_1.01,0.15909119844436645
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,384,4096,1024,10,512,1,2,power_law_1.01,2.755596733093262
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,4,3072,1536,8,256,2,1,power_law_1.2,0.0603007972240448
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,8,3072,1536,8,256,2,1,power_law_1.2,0.09121919870376587
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,1,16,power_law_1.01,0.09482240080833435
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,1,8,power_law_1.01,0.15835520029067993
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,384,8,1,power_law_1.01,0.12985600233078004
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,1,8,power_law_1.01,0.15509120225906373
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,512,4096,1024,10,512,1,2,power_law_1.01,2.778175926208496
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,8,1,power_law_1.01,0.1565951943397522
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,1,16,power_law_1.01,0.10126080513000488
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,1,8,power_law_1.01,0.1618880033493042
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,8,1,power_law_1.01,0.16537599563598632
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,1,16,power_law_1.01,0.10375039577484131
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,1,8,power_law_1.01,0.16376960277557373
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,8,1,power_law_1.01,0.16986240148544313
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,1,8,power_law_1.01,0.17150720357894897
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,1,16,power_law_1.01,0.10438400506973267
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,768,4096,1024,10,512,1,2,power_law_1.01,3.056979179382324
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,8,1,power_law_1.01,0.1797376036643982
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,1,8,power_law_1.01,0.1789247989654541
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,2,7168,2048,8,256,16,1,power_law_1.01,0.03144319951534271
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,1,8,power_law_1.01,0.17768319845199584
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,8,1,power_law_1.01,0.1882367968559265
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,1,16,power_law_1.01,0.14368000030517578
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,4,7168,2048,8,256,16,1,power_law_1.01,0.0453247994184494
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,8,1,power_law_1.01,0.1978432059288025
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,1,8,power_law_1.01,0.1798784017562866
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,1024,4096,1024,10,512,1,2,power_law_1.01,3.310009765625
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,1,16,power_law_1.01,0.14067840576171875
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,8,7168,2048,8,256,16,1,power_law_1.01,0.06448000073432922
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,8,1,power_law_1.01,0.2144767999649048
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,1,8,power_law_1.01,0.20223360061645507
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,1,16,power_law_1.01,0.1270591974258423
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,1,8,power_law_1.01,0.21738240718841553
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,8,1,power_law_1.01,0.23203840255737304
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,8,1,power_law_1.01,0.24632320404052735
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,1536,4096,1024,10,512,1,2,power_law_1.01,3.747641754150391
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,1,16,power_law_1.01,0.3832511901855469
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,1,8,power_law_1.01,0.4741055965423584
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,1,16,power_law_1.01,0.3278271913528442
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,1,8,power_law_1.01,0.3574336051940918
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,1,16,power_law_1.01,0.26357760429382326
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,1,8,power_law_1.01,0.3134592056274414
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,1,16,power_law_1.01,0.18294399976730347
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,2048,4096,1024,10,512,1,2,power_law_1.01,4.269836807250977
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,1,8,power_law_1.01,0.3301055908203125
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,1,16,power_law_1.01,0.2048703908920288
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,1,8,power_law_1.01,0.3594367980957031
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,8,1,power_law_1.01,0.2770047903060913
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,1,16,power_law_1.01,0.23681280612945557
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,1,8,power_law_1.01,0.44193282127380373
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,8,1,power_law_1.01,0.3553087949752808
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,1,16,power_law_1.01,0.24669439792633058
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,1,8,power_law_1.01,0.49655680656433104
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,1,16,power_law_1.01,0.2924544095993042
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,8,1,power_law_1.01,0.3084160089492798
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,3072,4096,1024,10,512,1,2,power_law_1.01,5.206809616088867
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,1,16,power_law_1.01,0.3674304008483887
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,1,8,power_law_1.01,0.6977920055389404
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,8,1,power_law_1.01,0.3927167892456055
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,1,16,power_law_1.01,0.45467519760131836
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,8,1,power_law_1.01,0.37271039485931395
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,1,8,power_law_1.01,0.8852416038513183
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,8,1,power_law_1.01,0.47896318435668944
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,1,16,power_law_1.01,0.6056384086608887
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,48,7168,2048,8,384,1,64,power_law_1.2,0.6114880084991455
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,4096,4096,1024,10,512,1,2,power_law_1.01,6.359167861938476
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,8,1,power_law_1.01,0.48234238624572756
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,48,6144,2560,8,160,1,32,power_law_1.2,0.2959424018859863
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,4096,1536,8,128,2,1,power_law_1.2,0.022118400037288665
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,16,3072,1536,8,256,2,1,power_law_1.2,0.12981120347976685
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,64,6144,2560,8,160,1,32,power_law_1.2,0.2859776020050049
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,8,1,power_law_1.01,0.6309823989868164
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,16,7168,2048,8,256,16,1,power_law_1.01,0.08869119882583618
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,4096,1536,8,128,2,1,power_law_1.2,0.031865599751472476
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_marlin_int4_moe,int4_wo,80,6144,2560,8,160,1,32,power_law_1.2,0.2953216075897217
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,32,3072,1536,8,256,2,1,power_law_1.2,0.16327040195465087
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_fused_moe,fp8,32,7168,2048,8,256,16,1,power_law_1.01,0.11594879627227783
VLLM,0.20.0,NVIDIA B300 SXM6 AC,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,4096,1536,8,128,2,1,power_law_1.2,0.043808001279830935
