num_context_tokens,num_decode_tokens,latency_ms
128,0,1646.437
4096,0,1976.076
1024,0,80.811
4096,0,114.739
128,0,32.956
1024,0,72.708
128,0,40.908
1024,0,72.475
4096,0,114.874
128,0,33.246
4096,0,122.256
1024,0,79.439
4096,0,114.800
4096,0,113.575
0,1,206.125
0,1,9.453
0,1,9.537
0,1,9.566
0,1,9.552
0,1,9.550
0,1,9.647
4096,0,113.682
0,1,366.222
4096,1,608.214
0,2,9.676
0,2,9.830
0,2,9.898
0,2,9.771
0,2,9.893
0,1,9.686
0,1,11.233
4096,0,116.143
0,1,106.212
8191,1,535.127
8190,2,587.117
8188,4,281.868
4103,6,297.067
0,8,129.628
0,8,12.367
0,7,11.747
0,7,12.067
0,6,12.075
0,4,11.920
0,2,10.488
4096,0,113.337
0,1,9.350
0,1,9.543
0,1,9.553
0,1,9.602
0,1,9.491
0,1,9.475
0,1,9.609
4096,0,113.744
0,1,185.195
4096,1,109.454
0,2,9.720
0,2,9.883
0,2,9.886
0,2,9.923
0,2,9.846
0,1,9.709
0,1,11.031
4096,0,113.962
0,1,185.151
8191,1,210.405
8190,2,209.631
8188,4,209.292
4103,6,111.570
0,8,11.740
0,8,11.801
0,7,11.687
0,7,12.044
0,6,11.891
0,4,10.432
0,2,9.708
4096,0,113.702
0,1,9.429
0,1,9.463
0,1,9.381
0,1,9.560
0,1,9.429
0,1,9.513
0,1,9.563
4096,0,113.369
0,1,185.383
4096,1,109.555
0,2,9.642
0,2,9.880
0,2,9.811
0,2,9.867
0,2,9.866
0,1,9.647
0,1,10.964
4096,0,115.176
0,1,9.527
8191,1,197.835
8190,2,185.703
8188,4,209.582
4103,6,198.371
0,8,187.083
0,8,110.853
0,7,11.981
0,7,12.063
0,6,12.082
0,4,11.829
0,2,11.802
4096,0,112.807
0,1,9.495
0,1,9.527
0,1,9.555
0,1,9.650
0,1,9.503
0,1,9.562
0,1,9.646
4096,0,113.463
0,1,185.298
4096,1,109.499
0,2,9.732
0,2,10.097
0,2,9.730
0,2,9.846
0,2,9.927
0,1,9.677
0,1,10.901
4096,0,114.975
0,1,107.390
8191,1,185.787
8190,2,209.637
8188,4,209.371
4103,6,197.993
0,8,110.608
0,8,11.884
0,7,11.641
0,7,12.022
0,6,11.839
0,4,11.709
0,2,10.644
4096,0,113.636
0,1,9.500
0,1,9.441
0,1,9.568
0,1,9.643
0,1,9.492
0,1,9.508
0,1,9.598
4096,0,112.683
0,1,185.280
4096,1,109.465
0,2,9.660
0,2,9.717
0,2,9.793
0,2,9.766
0,2,9.731
0,1,9.683
0,1,10.823
4096,0,114.950
0,1,9.303
8191,1,198.113
8190,2,185.782
8188,4,209.516
4103,6,198.297
0,8,187.440
0,8,110.649
0,7,12.065
0,7,11.894
0,6,12.071
0,4,11.896
0,2,11.750
4096,0,113.108
0,1,9.425
0,1,9.480
0,1,9.472
0,1,9.552
0,1,9.489
0,1,9.454
0,1,9.571
4096,0,113.005
0,1,185.425
4096,1,109.391
0,2,9.752
0,2,9.799
0,2,9.896
0,2,9.873
0,2,9.912
0,1,9.605
0,1,11.084
4096,0,114.549
0,1,107.365
0,1,9.653
8191,1,209.666
8190,2,209.828
8188,4,209.282
4103,6,121.503
0,8,11.672
0,7,11.769
0,7,11.885
0,7,12.028
0,6,11.965
0,4,10.430
0,2,9.624
1024,0,95.784
0,1,11.327
0,1,9.213
0,1,9.382
0,1,9.427
0,1,9.290
0,1,9.324
0,1,9.337
0,1,9.554
0,1,9.224
4096,1,190.901
0,2,9.823
8190,2,232.609
8187,5,211.170
8184,8,212.894
8182,10,200.775
5145,13,133.885
0,16,12.353
0,16,12.587
0,16,12.627
0,16,12.484
0,16,12.691
0,16,12.557
0,16,12.767
0,16,12.621
0,16,12.639
0,16,12.558
0,16,12.758
0,16,12.755
0,16,12.776
0,16,12.824
0,16,12.924
0,15,12.886
0,15,12.937
4096,15,128.069
0,16,12.850
0,16,12.830
0,16,12.966
0,16,12.875
0,16,13.022
0,16,12.788
0,16,13.255
0,15,13.149
0,15,14.545
2048,12,1642.999
0,10,15.502
8184,8,208.602
2056,7,69.993
8186,6,215.093
8182,10,209.922
6160,12,205.004
0,15,168.888
0,15,14.183
0,15,14.365
0,15,14.282
0,15,14.289
0,15,14.385
0,15,14.420
0,15,14.510
0,15,14.465
0,15,14.448
0,15,14.560
0,15,14.465
0,15,14.388
0,15,14.539
0,15,14.647
0,14,14.377
0,14,14.576
0,14,14.575
0,14,14.625
0,14,14.588
0,14,14.625
0,14,14.672
0,14,14.616
0,14,14.614
0,14,14.631
0,13,13.187
0,13,13.401
0,11,13.357
0,9,13.330
0,5,13.288
0,3,12.132
8192,0,1640.124
3591,0,108.040
8191,1,215.418
8188,4,218.271
8187,5,212.500
8185,7,218.916
8185,7,218.964
8182,10,215.902
3860,11,203.274
0,16,193.756
0,16,201.388
0,16,143.788
0,16,21.550
0,16,12.961
0,16,12.712
0,16,12.816
0,16,12.766
0,16,12.917
0,16,18.966
0,16,12.849
0,16,12.851
0,16,12.932
0,16,12.883
0,16,12.852
0,16,12.956
0,16,13.054
0,16,19.005
0,16,13.045
0,16,12.992
0,16,19.086
0,16,13.069
0,16,13.076
0,16,13.020
0,16,19.181
0,16,19.205
0,16,13.026
0,16,13.142
0,16,13.084
0,16,13.216
0,16,19.049
0,16,13.149
0,16,13.039
0,16,13.100
0,16,13.050
0,16,13.112
0,16,13.048
0,16,13.107
0,16,13.043
0,16,19.128
0,16,13.337
0,16,13.216
0,16,19.071
0,16,13.234
0,16,13.293
0,16,13.199
0,16,19.291
0,16,13.270
0,16,13.133
0,16,13.336
0,16,19.125
0,16,13.209
0,16,13.200
0,16,13.241
0,16,13.278
0,16,13.262
0,16,13.264
0,16,19.288
0,16,13.298
0,16,13.252
0,16,13.260
0,16,13.306
0,16,13.182
0,16,13.292
0,16,19.356
0,16,13.371
0,16,19.498
0,16,19.376
0,16,13.272
0,16,13.202
0,16,13.381
0,16,13.297
0,16,13.365
0,16,13.344
0,16,13.325
0,16,13.145
0,16,13.272
0,16,13.337
0,16,13.216
0,16,13.277
0,16,13.257
0,16,13.132
0,16,13.280
0,16,13.229
0,16,19.383
0,16,13.259
0,16,13.353
0,16,13.274
0,16,19.356
0,16,13.300
0,16,13.240
0,16,13.354
0,16,13.232
0,16,13.314
0,16,13.338
0,16,13.371
0,15,13.337
0,15,13.451
8178,14,195.058
2986,13,160.833
0,14,21.005
3595,13,106.051
0,14,14.718
6769,14,166.233
0,15,20.684
0,15,21.041
0,14,20.473
0,14,15.880
1562,14,1564.226
0,15,17.009
0,15,14.898
0,14,14.455
0,14,14.591
917,14,118.987
0,15,17.159
0,14,14.239
0,14,20.851
102,14,32.531
0,15,22.535
0,15,14.671
0,15,14.587
0,15,14.674
0,15,14.671
0,15,14.540
0,15,14.728
0,15,14.659
0,14,20.725
0,14,20.814
115,14,32.077
0,15,16.452
0,15,20.790
0,15,20.371
0,15,14.506
0,15,14.742
0,14,14.633
0,14,14.717
8178,14,193.811
6314,14,161.969
0,15,13.176
0,15,14.455
817,14,197.339
0,15,21.890
0,15,1514.147
0,15,20.947
0,15,14.633
0,15,20.588
0,15,20.720
0,15,14.676
0,15,14.786
0,15,14.586
0,15,14.589
0,15,14.580
0,15,20.809
0,15,14.709
0,15,14.710
0,15,14.665
0,15,14.706
0,15,14.729
0,15,20.736
0,15,14.716
0,15,14.722
0,15,14.662
0,15,14.618
0,15,14.565
0,15,14.598
0,15,14.811
0,15,14.781
0,15,20.666
0,15,14.662
0,15,14.730
0,15,20.771
0,15,14.603
0,15,14.687
0,15,14.685
0,15,19.459
0,15,13.328
2943,15,118.657
0,16,20.599
0,16,19.067
0,16,13.174
0,16,13.180
0,16,13.206
0,16,13.239
0,16,13.352
0,16,13.244
0,16,19.382
0,16,13.197
0,16,13.374
0,15,13.039
0,15,14.345
498,15,1625.547
0,16,15.649
0,16,19.224
0,16,13.269
0,16,13.228
0,16,19.274
0,16,13.296
0,16,13.306
0,16,13.453
0,15,13.073
0,15,13.445
155,15,45.835
0,16,15.082
0,16,13.244
0,16,19.403
0,16,13.308
0,16,13.269
0,16,13.328
0,16,13.218
0,16,13.237
0,16,19.369
0,16,13.126
0,16,13.260
0,16,13.188
0,16,13.339
0,16,13.199
0,16,13.231
0,16,13.276
0,16,19.394
0,16,19.502
0,16,19.463
0,16,13.386
0,16,13.414
0,16,13.296
0,16,13.282
0,16,13.342
0,16,13.402
0,16,13.245
0,16,13.331
0,16,13.353
0,16,13.197
0,16,13.194
0,16,13.321
0,16,19.240
0,16,19.335
0,16,13.331
0,16,13.182
0,16,19.393
0,16,13.373
0,16,13.305
0,16,13.343
0,16,13.343
0,16,13.238
0,16,13.418
0,16,19.492
0,16,13.546
0,16,19.460
0,16,13.311
0,16,13.387
0,16,13.497
0,16,15.219
3193,16,120.445
