framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1,7168,2048,8,384,16,1,balanced,0.0601440022389094
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,2,7168,2048,8,384,16,1,balanced,0.06639466683069865
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,4,7168,2048,8,384,16,1,balanced,0.0972106655438741
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,8,7168,2048,8,384,16,1,balanced,0.14916266997655234
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,16,7168,2048,8,384,16,1,balanced,0.26838932434717816
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,32,7168,2048,8,384,16,1,balanced,0.5090293486913046
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,48,7168,2048,8,384,16,1,balanced,0.7443733215332031
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,64,7168,2048,8,384,16,1,balanced,0.726576010386149
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,80,7168,2048,8,384,16,1,balanced,0.7944160302480062
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,96,7168,2048,8,384,16,1,balanced,0.9072533448537191
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,128,7168,2048,8,384,16,1,balanced,0.9466719627380371
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,160,7168,2048,8,384,16,1,balanced,1.095098654429118
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,192,7168,2048,8,384,16,1,balanced,1.1716960271199544
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1,4096,1024,10,512,1,2,power_law_1.01,0.08947839736938476
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,256,7168,2048,8,384,16,1,balanced,1.3906399408976238
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,2,4096,1024,10,512,1,2,power_law_1.01,0.09790719747543335
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,4,4096,1024,10,512,1,2,power_law_1.01,0.145798397064209
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,8,4096,1024,10,512,1,2,power_law_1.01,0.25194239616394043
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,16,4096,1024,10,512,1,2,power_law_1.01,0.45333118438720704
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,32,4096,1024,10,512,1,2,power_law_1.01,0.6870783805847168
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1,6144,2560,8,160,1,32,power_law_1.2,0.09721599817276001
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,7168,2048,8,384,1,8,power_law_1.01,0.025791999697685242
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,2,6144,2560,8,160,1,32,power_law_1.2,0.11083519458770752
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,48,4096,1024,10,512,1,2,power_law_1.01,0.8847743988037109
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,7168,2048,8,384,1,8,power_law_1.01,0.026131200790405273
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1,7168,2048,8,384,1,64,power_law_1.2,0.09330559968948364
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,2,7168,2048,8,384,1,64,power_law_1.2,0.09114239811897278
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,7168,2048,8,384,1,8,power_law_1.01,0.03052160143852234
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,64,4096,1024,10,512,1,2,power_law_1.01,1.122764778137207
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,4,7168,2048,8,384,1,64,power_law_1.2,0.09145600199699402
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,384,1,8,power_law_1.01,0.061715197563171384
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,384,1,8,power_law_1.01,0.08505600094795226
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,80,4096,1024,10,512,1,2,power_law_1.01,1.287001609802246
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,384,1,8,power_law_1.01,0.10759040117263793
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,7168,2048,8,384,1,16,power_law_1.01,0.02377600073814392
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,96,4096,1024,10,512,1,2,power_law_1.01,1.4172351837158204
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,384,1,8,power_law_1.01,0.12445440292358398
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,7168,2048,8,384,1,16,power_law_1.01,0.024025599658489227
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,1,8,power_law_1.01,0.15174399614334105
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,7168,2048,8,384,1,16,power_law_1.01,0.024447999894618988
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,128,4096,1024,10,512,1,2,power_law_1.01,1.6461183547973632
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,1,8,power_law_1.01,0.14797439575195312
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,384,1,16,power_law_1.01,0.04609920084476471
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,1,8,power_law_1.01,0.15645439624786378
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,7168,2048,8,384,8,1,power_law_1.01,0.023628799617290495
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,384,1,16,power_law_1.01,0.060659199953079224
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,1,8,power_law_1.01,0.164300799369812
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,7168,2048,8,384,8,1,power_law_1.01,0.025305598974227905
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,384,1,16,power_law_1.01,0.07523199915885925
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,1,8,power_law_1.01,0.16647039651870726
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,7168,2048,8,384,8,1,power_law_1.01,0.03361920118331909
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,1,8,power_law_1.01,0.16862720251083374
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,384,8,1,power_law_1.01,0.05434880256652832
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,1,8,power_law_1.01,0.17827199697494506
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,1,8,power_law_1.01,0.1732800006866455
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,384,8,1,power_law_1.01,0.08085119724273682
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,1,8,power_law_1.01,0.18572160005569457
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,384,8,1,power_law_1.01,0.10755200386047363
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,1,8,power_law_1.01,0.20545918941497804
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,384,1,16,power_law_1.01,0.08264319896697998
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,384,8,1,power_law_1.01,0.13115520477294923
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,1,8,power_law_1.01,0.20983679294586183
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,1,16,power_law_1.01,0.09262080192565918
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,8,1,power_law_1.01,0.15763200521469117
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,1,8,power_law_1.01,0.47098240852355955
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,1,16,power_law_1.01,0.09815679788589478
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,1,8,power_law_1.01,0.3733504056930542
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,8,1,power_law_1.01,0.1666815996170044
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,1,16,power_law_1.01,0.09639040231704712
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,1,8,power_law_1.01,0.32963199615478517
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,8,1,power_law_1.01,0.17011840343475343
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,1,16,power_law_1.01,0.10204160213470459
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,1,8,power_law_1.01,0.37941761016845704
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,8,1,power_law_1.01,0.18328959941864015
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,1,16,power_law_1.01,0.10236159563064576
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,1,8,power_law_1.01,0.40067200660705565
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,8,1,power_law_1.01,0.18950400352478028
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,1,16,power_law_1.01,0.10236159563064576
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,1,8,power_law_1.01,0.47066240310668944
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,8,1,power_law_1.01,0.20129919052124023
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,1,16,power_law_1.01,0.1428928017616272
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,1,8,power_law_1.01,0.5365952014923095
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,8,1,power_law_1.01,0.21559040546417235
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,1,16,power_law_1.01,0.1408192038536072
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,1,16,power_law_1.01,0.14004479646682738
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,1,8,power_law_1.01,0.7324223995208741
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,8,1,power_law_1.01,0.23438720703125
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,8,1,power_law_1.01,0.25126399993896487
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,1,16,power_law_1.01,0.37182719707489015
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,1,8,power_law_1.01,0.9170304298400879
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,8,1,power_law_1.01,0.28291199207305906
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,1,16,power_law_1.01,0.29356799125671384
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,1,16,power_law_1.01,0.22371199131011962
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,1,16,power_law_1.01,0.21941759586334228
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,1,16,power_law_1.01,0.20288000106811524
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,1,16,power_law_1.01,0.20846080780029297
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,1,16,power_law_1.01,0.2501823902130127
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,8,1,power_law_1.01,0.36087679862976074
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,1,16,power_law_1.01,0.30760319232940675
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,8,1,power_law_1.01,0.31100800037384035
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,1,16,power_law_1.01,0.38200318813323975
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,8,1,power_law_1.01,0.3979199886322021
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,1,16,power_law_1.01,0.49813117980957033
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,8,1,power_law_1.01,0.376582407951355
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,1,16,power_law_1.01,0.7049344062805176
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,8,1,power_law_1.01,0.4863935947418213
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,8,1,power_law_1.01,0.49071359634399414
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,8,1,power_law_1.01,0.6477056026458741
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,8,1,power_law_1.01,0.7261439800262451
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,8,1,power_law_1.01,0.9846847534179688
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,8,1,power_law_1.01,1.2407103538513184
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,4096,1536,8,128,2,1,power_law_1.2,0.02285439968109131
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,4096,1536,8,128,2,1,power_law_1.2,0.031052801012992858
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,4,6144,2560,8,160,1,32,power_law_1.2,0.3208832025527954
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,8,7168,2048,8,384,1,64,power_law_1.2,0.3245055913925171
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,4096,1536,8,128,2,1,power_law_1.2,0.04357120096683502
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,1,3072,1536,8,256,2,1,power_law_1.2,0.027289599180221558
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,8,6144,2560,8,160,1,32,power_law_1.2,0.3144063949584961
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,4096,1536,8,128,2,1,power_law_1.2,0.05370879769325256
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,16,7168,2048,8,384,1,64,power_law_1.2,0.34254720211029055
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,16,6144,2560,8,160,1,32,power_law_1.2,0.3187263965606689
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,1,7168,2048,8,256,16,1,power_law_1.01,0.030015999078750612
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,1,4096,1536,8,128,2,1,power_law_1.01,0.031385600566864014
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,4096,1536,8,128,2,1,power_law_1.2,0.06602240204811097
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,4096,1536,8,128,2,1,power_law_1.2,0.10357760190963745
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,4096,1536,8,128,2,1,power_law_1.2,0.1141759991645813
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,4096,1536,8,128,2,1,power_law_1.2,0.11566720008850098
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,4096,1536,8,128,2,1,power_law_1.2,0.1205631971359253
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,4096,1536,8,128,2,1,power_law_1.2,0.12398719787597656
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,4096,1536,8,128,2,1,power_law_1.2,0.1351680040359497
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,4096,1536,8,128,2,1,power_law_1.2,0.1410815954208374
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,4096,1536,8,128,2,1,power_law_1.2,0.15101439952850343
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,4096,1536,8,128,2,1,power_law_1.2,0.1701248049736023
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,160,4096,1024,10,512,1,2,power_law_1.01,2.625503921508789
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,4096,1536,8,128,2,1,power_law_1.2,0.151692795753479
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,4096,1536,8,128,2,1,power_law_1.2,0.16280319690704345
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,4096,1536,8,128,2,1,power_law_1.2,0.1846336007118225
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,320,7168,2048,8,384,16,1,balanced,1.2731946309407551
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,192,4096,1024,10,512,1,2,power_law_1.01,2.6428735733032225
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,384,7168,2048,8,384,16,1,balanced,1.284885327021281
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,2,3072,1536,8,256,2,1,power_law_1.2,0.0395583987236023
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,512,7168,2048,8,384,16,1,balanced,1.2971466382344563
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,4,3072,1536,8,256,2,1,power_law_1.2,0.06095359921455383
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,768,7168,2048,8,384,16,1,balanced,1.3265386422475178
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,2,7168,2048,8,256,16,1,power_law_1.01,0.033529600501060484
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,8,3072,1536,8,256,2,1,power_law_1.2,0.09411200284957885
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,256,4096,1024,10,512,1,2,power_law_1.01,2.711622428894043
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,32,6144,2560,8,160,1,32,power_law_1.2,0.29694080352783203
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1024,7168,2048,8,384,16,1,balanced,1.3576000531514485
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,4,7168,2048,8,256,16,1,power_law_1.01,0.04725759923458099
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,8,7168,2048,8,256,16,1,power_law_1.01,0.0671231985092163
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1536,7168,2048,8,384,16,1,balanced,1.4185387293497722
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,4096,1536,8,128,2,1,power_law_1.2,0.18488320112228393
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,2,4096,1536,8,128,2,1,power_law_1.01,0.0471231997013092
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,4096,1536,8,128,2,1,power_law_1.2,0.21517438888549806
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,2048,7168,2048,8,384,16,1,balanced,1.4784852663675945
VLLM,0.20.0,NVIDIA B200,moe,vllm_fused_moe,fp8,4,4096,1536,8,128,2,1,power_law_1.01,0.0732096016407013
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,320,4096,1024,10,512,1,2,power_law_1.01,2.773196792602539
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,4096,1536,8,128,2,1,power_law_1.2,0.2311552047729492
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,3072,7168,2048,8,384,16,1,balanced,1.611610730489095
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,4096,1536,8,128,2,1,power_law_1.2,0.26749439239501954
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,32,7168,2048,8,384,1,64,power_law_1.2,0.30127360820770266
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,4096,7168,2048,8,384,16,1,balanced,2.6615306536356607
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,4096,1536,8,128,2,1,power_law_1.2,0.314303994178772
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,384,4096,1024,10,512,1,2,power_law_1.01,2.777017593383789
VLLM,0.20.0,NVIDIA B200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,4096,1536,8,128,2,1,power_law_1.2,0.3757055997848511
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,6144,7168,2048,8,384,16,1,balanced,2.9196640650431314
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,512,4096,1024,10,512,1,2,power_law_1.01,2.802707290649414
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,8192,7168,2048,8,384,16,1,balanced,4.079722722371419
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,768,4096,1024,10,512,1,2,power_law_1.01,3.1372032165527344
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,12288,7168,2048,8,384,16,1,balanced,5.357749303181966
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1024,4096,1024,10,512,1,2,power_law_1.01,3.356070327758789
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,16384,7168,2048,8,384,16,1,balanced,7.630629221598308
VLLM,0.20.0,NVIDIA B200,moe,vllm_marlin_int4_moe,int4_wo,1536,4096,1024,10,512,1,2,power_law_1.01,3.8526336669921877
