framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,524288,0.018715519905090332,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,524288,0.026368319988250732,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,1048576,0.02370176076889038,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,1048576,0.03599616050720215,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,2097152,0.02954047918319702,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,2097152,0.036847360134124756,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,4194304,0.04351359844207764,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,4194304,0.050735359191894536,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,8388608,0.06729472160339356,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,8388608,0.07514656066894532,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,16777216,0.12295007705688477,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,16777216,0.13479552268981934,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,33554432,0.18692735671997068,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,33554432,0.20961311340332028,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,67108864,0.35501918792724607,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,67108864,0.39799137115478517,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,134217728,0.6842614746093749,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,134217728,0.768039321899414,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,268435456,1.3068060302734374,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,268435456,1.4719378662109375,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,4,536870912,2.512603149414063,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,4,536870912,2.8447747802734376,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,128,0.007373440265655518,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,128,0.021690878868103027,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,256,0.0073471999168396,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,256,0.02216223955154419,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,512,0.007402560114860535,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,512,0.022597119808197022,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,1024,0.007628800272941589,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,1024,0.02240096092224121,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,2048,0.007902399897575378,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,2048,0.03835263967514038,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,4096,0.007955200076103211,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,4096,0.03807552099227905,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,8192,0.008161600232124328,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,8192,0.03821439981460571,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,16384,0.008203840255737305,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,16384,0.03736799955368042,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,32768,0.008486719727516174,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,32768,0.037369599342346196,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,65536,0.009533759951591492,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,65536,0.037947518825531004,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,131072,0.025236799716949466,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,131072,0.037490880489349364,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,262144,0.025583040714263917,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,262144,0.03791840076446533,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,524288,0.016482239961624144,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,524288,0.07393727779388429,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,1048576,0.02007040023803711,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,1048576,0.07261792182922364,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,2097152,0.02628063917160034,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,2097152,0.07271520137786866,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,4194304,0.038486080169677736,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,4194304,0.07268703937530517,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,8388608,0.06282271862030028,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,8388608,0.07349696159362792,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,16777216,0.11123040199279785,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,16777216,0.12665568351745607,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,33554432,0.22167423248291013,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,33554432,0.2509427261352539,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,67108864,0.3952467346191406,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,67108864,0.4292041778564453,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,134217728,0.7125984191894531,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,134217728,0.7914380645751953,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,268435456,1.3333299255371094,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,268435456,1.5257037353515623,vllm_eager
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_graph,bfloat16,8,536870912,2.596843566894531,vllm_graph
vLLM,0.20.0,NVIDIA B200,all_reduce,vLLM_custom_eager,bfloat16,8,536870912,2.934339294433594,vllm_eager
