phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,sweep,1230,6455747604434466821,0,0,0,0,1,1,4096,4096.000,0,0,0,0,8.347
decode,sweep,1231,6455747604434466821,0,0,0,0,1,1,4097,4097.000,0,0,0,0,8.447
decode,sweep,1232,6455747604434466821,0,0,0,0,1,1,4098,4098.000,0,0,0,0,8.464
decode,sweep,1233,6455747604434466821,0,0,0,0,1,1,4099,4099.000,0,0,0,0,8.528
decode,sweep,1234,6455747604434466821,0,0,0,0,1,1,4100,4100.000,0,0,0,0,8.446
decode,sweep,1235,6455747604434466821,0,0,0,0,1,1,4101,4101.000,0,0,0,0,8.463
decode,sweep,1236,6455747604434466821,0,0,0,0,1,1,4102,4102.000,0,0,0,0,8.543
context,sweep,1243,6455747604434466821,0,4096,1,0,0,0,0,0.000,4096,1,0,0,324.269
mixed,sweep,1244,6455747604434466821,0,8191,2,0,1,1,4096,4096.000,0,0,0,0,247.009
mixed,sweep,1245,6455747604434466821,0,4097,2,4095,2,2,8193,4096.500,0,0,0,0,92.713
decode,sweep,1246,6455747604434466821,0,0,0,0,4,4,16387,4096.750,0,0,0,0,34.083
decode,sweep,1247,6455747604434466821,0,0,0,0,4,4,16391,4097.750,0,0,0,0,8.761
decode,sweep,1248,6455747604434466821,0,0,0,0,4,4,16395,4098.750,0,0,0,0,12.180
decode,sweep,1249,6455747604434466821,0,0,0,0,4,4,16399,4099.750,0,0,0,0,6.271
decode,sweep,1250,6455747604434466821,0,0,0,0,4,4,16403,4100.750,0,0,0,0,11.828
decode,sweep,1251,6455747604434466821,0,0,0,0,3,3,12304,4101.333,0,0,0,0,7.077
decode,sweep,1252,6455747604434466821,0,0,0,0,2,2,8204,4102.000,0,0,0,0,9.101
context,sweep,1259,6455747604434466821,0,4096,1,0,0,0,0,0.000,53248,13,0,0,320.583
mixed,sweep,1260,6455747604434466821,0,8191,2,0,1,1,4096,4096.000,45056,11,0,0,310.838
mixed,sweep,1261,6455747604434466821,0,8190,3,4095,2,2,8193,4096.500,36864,9,0,0,310.964
mixed,sweep,1262,6455747604434466821,0,8188,3,4093,4,4,16387,4096.750,28672,7,0,0,311.013
mixed,sweep,1263,6455747604434466821,0,8186,3,4089,6,6,24583,4097.167,20480,5,0,0,311.098
mixed,sweep,1264,6455747604434466821,0,8184,3,4083,8,8,32781,4097.625,12288,3,0,0,311.164
mixed,sweep,1265,6455747604434466821,0,8182,3,4075,10,10,40981,4098.100,4096,1,0,0,311.142
mixed,sweep,1266,6455747604434466821,0,8180,3,4065,12,12,49183,4098.583,0,0,0,0,248.177
mixed,sweep,1267,6455747604434466821,0,4139,2,4053,13,13,53284,4098.769,0,0,0,0,93.235
decode,sweep,1268,6455747604434466821,0,0,0,0,14,14,57386,4099.000,0,0,0,0,29.651
decode,sweep,1269,6455747604434466821,0,0,0,0,12,12,49194,4099.500,0,0,0,0,29.913
decode,sweep,1270,6455747604434466821,0,0,0,0,10,10,41000,4100.000,0,0,0,0,29.984
decode,sweep,1271,6455747604434466821,0,0,0,0,8,8,32804,4100.500,0,0,0,0,10.098
decode,sweep,1272,6455747604434466821,0,0,0,0,6,6,24606,4101.000,0,0,0,0,12.678
decode,sweep,1273,6455747604434466821,0,0,0,0,4,4,16406,4101.500,0,0,0,0,7.458
decode,sweep,1274,6455747604434466821,0,0,0,0,2,2,8204,4102.000,0,0,0,0,8.563
context,sweep,1280,6455747604434466821,0,4096,1,0,0,0,0,0.000,0,0,0,0,175.854
decode,sweep,1281,6455747604434466821,0,0,0,0,1,1,4096,4096.000,0,0,0,0,8.393
decode,sweep,1282,6455747604434466821,0,0,0,0,1,1,4097,4097.000,0,0,0,0,8.423
decode,sweep,1283,6455747604434466821,0,0,0,0,1,1,4098,4098.000,0,0,0,0,8.525
decode,sweep,1284,6455747604434466821,0,0,0,0,1,1,4099,4099.000,0,0,0,0,8.506
decode,sweep,1285,6455747604434466821,0,0,0,0,1,1,4100,4100.000,0,0,0,0,8.452
decode,sweep,1286,6455747604434466821,0,0,0,0,1,1,4101,4101.000,0,0,0,0,8.503
decode,sweep,1287,6455747604434466821,0,0,0,0,1,1,4102,4102.000,0,0,0,0,8.567
context,sweep,1294,6455747604434466821,0,4096,1,0,0,0,0,0.000,4096,1,0,0,325.429
mixed,sweep,1295,6455747604434466821,0,8191,2,0,1,1,4096,4096.000,0,0,0,0,246.968
mixed,sweep,1296,6455747604434466821,0,4097,2,4095,2,2,8193,4096.500,0,0,0,0,92.735
decode,sweep,1297,6455747604434466821,0,0,0,0,4,4,16387,4096.750,0,0,0,0,33.127
decode,sweep,1298,6455747604434466821,0,0,0,0,4,4,16391,4097.750,0,0,0,0,9.085
decode,sweep,1299,6455747604434466821,0,0,0,0,4,4,16395,4098.750,0,0,0,0,26.863
decode,sweep,1300,6455747604434466821,0,0,0,0,4,4,16399,4099.750,0,0,0,0,29.975
decode,sweep,1301,6455747604434466821,0,0,0,0,4,4,16403,4100.750,0,0,0,0,30.176
decode,sweep,1302,6455747604434466821,0,0,0,0,3,3,12304,4101.333,0,0,0,0,30.075
decode,sweep,1303,6455747604434466821,0,0,0,0,2,2,8204,4102.000,0,0,0,0,8.239
context,sweep,1310,6455747604434466821,0,4096,1,0,0,0,0,0.000,53248,13,0,0,320.406
mixed,sweep,1311,6455747604434466821,0,8191,2,0,1,1,4096,4096.000,45056,11,0,0,310.901
mixed,sweep,1312,6455747604434466821,0,8190,3,4095,2,2,8193,4096.500,36864,9,0,0,310.989
mixed,sweep,1313,6455747604434466821,0,8188,3,4093,4,4,16387,4096.750,28672,7,0,0,310.950
mixed,sweep,1314,6455747604434466821,0,8186,3,4089,6,6,24583,4097.167,20480,5,0,0,310.977
mixed,sweep,1315,6455747604434466821,0,8184,3,4083,8,8,32781,4097.625,12288,3,0,0,310.980
mixed,sweep,1316,6455747604434466821,0,8182,3,4075,10,10,40981,4098.100,4096,1,0,0,311.092
mixed,sweep,1317,6455747604434466821,0,8180,3,4065,12,12,49183,4098.583,0,0,0,0,248.073
mixed,sweep,1318,6455747604434466821,0,4139,2,4053,13,13,53284,4098.769,0,0,0,0,93.204
decode,sweep,1319,6455747604434466821,0,0,0,0,14,14,57386,4099.000,0,0,0,0,30.102
decode,sweep,1320,6455747604434466821,0,0,0,0,12,12,49194,4099.500,0,0,0,0,34.976
decode,sweep,1321,6455747604434466821,0,0,0,0,10,10,41000,4100.000,0,0,0,0,29.211
decode,sweep,1322,6455747604434466821,0,0,0,0,8,8,32804,4100.500,0,0,0,0,29.821
decode,sweep,1323,6455747604434466821,0,0,0,0,6,6,24606,4101.000,0,0,0,0,29.963
decode,sweep,1324,6455747604434466821,0,0,0,0,4,4,16406,4101.500,0,0,0,0,9.594
decode,sweep,1325,6455747604434466821,0,0,0,0,2,2,8204,4102.000,0,0,0,0,7.760
context,sweep,1331,6455747604434466821,0,4096,1,0,0,0,0,0.000,0,0,0,0,175.941
decode,sweep,1332,6455747604434466821,0,0,0,0,1,1,4096,4096.000,0,0,0,0,8.422
decode,sweep,1333,6455747604434466821,0,0,0,0,1,1,4097,4097.000,0,0,0,0,8.448
decode,sweep,1334,6455747604434466821,0,0,0,0,1,1,4098,4098.000,0,0,0,0,8.504
decode,sweep,1335,6455747604434466821,0,0,0,0,1,1,4099,4099.000,0,0,0,0,8.513
decode,sweep,1336,6455747604434466821,0,0,0,0,1,1,4100,4100.000,0,0,0,0,8.479
decode,sweep,1337,6455747604434466821,0,0,0,0,1,1,4101,4101.000,0,0,0,0,8.466
decode,sweep,1338,6455747604434466821,0,0,0,0,1,1,4102,4102.000,0,0,0,0,8.583
context,sweep,1345,6455747604434466821,0,4096,1,0,0,0,0,0.000,4096,1,0,0,323.545
mixed,sweep,1346,6455747604434466821,0,8191,2,0,1,1,4096,4096.000,0,0,0,0,246.888
mixed,sweep,1347,6455747604434466821,0,4097,2,4095,2,2,8193,4096.500,0,0,0,0,92.848
decode,sweep,1348,6455747604434466821,0,0,0,0,4,4,16387,4096.750,0,0,0,0,29.613
decode,sweep,1349,6455747604434466821,0,0,0,0,4,4,16391,4097.750,0,0,0,0,29.960
decode,sweep,1350,6455747604434466821,0,0,0,0,4,4,16395,4098.750,0,0,0,0,10.298
decode,sweep,1351,6455747604434466821,0,0,0,0,4,4,16399,4099.750,0,0,0,0,12.045
decode,sweep,1352,6455747604434466821,0,0,0,0,4,4,16403,4100.750,0,0,0,0,34.835
decode,sweep,1353,6455747604434466821,0,0,0,0,3,3,12304,4101.333,0,0,0,0,10.420
decode,sweep,1354,6455747604434466821,0,0,0,0,2,2,8204,4102.000,0,0,0,0,9.590
context,sweep,1361,6455747604434466821,0,4096,1,0,0,0,0,0.000,53248,13,0,0,320.401
mixed,sweep,1362,6455747604434466821,0,8191,2,0,1,1,4096,4096.000,45056,11,0,0,310.892
mixed,sweep,1363,6455747604434466821,0,8190,3,4095,2,2,8193,4096.500,36864,9,0,0,310.904
mixed,sweep,1364,6455747604434466821,0,8188,3,4093,4,4,16387,4096.750,28672,7,0,0,310.974
mixed,sweep,1365,6455747604434466821,0,8186,3,4089,6,6,24583,4097.167,20480,5,0,0,311.186
mixed,sweep,1366,6455747604434466821,0,8184,3,4083,8,8,32781,4097.625,12288,3,0,0,311.133
mixed,sweep,1367,6455747604434466821,0,8182,3,4075,10,10,40981,4098.100,4096,1,0,0,311.247
mixed,sweep,1368,6455747604434466821,0,8180,3,4065,12,12,49183,4098.583,0,0,0,0,248.078
mixed,sweep,1369,6455747604434466821,0,4139,2,4053,13,13,53284,4098.769,0,0,0,0,93.446
decode,sweep,1370,6455747604434466821,0,0,0,0,14,14,57386,4099.000,0,0,0,0,28.729
decode,sweep,1371,6455747604434466821,0,0,0,0,12,12,49194,4099.500,0,0,0,0,14.822
decode,sweep,1372,6455747604434466821,0,0,0,0,10,10,41000,4100.000,0,0,0,0,10.324
decode,sweep,1373,6455747604434466821,0,0,0,0,8,8,32804,4100.500,0,0,0,0,9.738
decode,sweep,1374,6455747604434466821,0,0,0,0,6,6,24606,4101.000,0,0,0,0,11.023
decode,sweep,1375,6455747604434466821,0,0,0,0,4,4,16406,4101.500,0,0,0,0,8.824
decode,sweep,1376,6455747604434466821,0,0,0,0,2,2,8204,4102.000,0,0,0,0,8.622
context,sweep,1384,6455747604434466821,0,1024,1,0,0,0,0,0.000,30720,13,0,0,284.426
