num_context_tokens,num_decode_tokens,latency_ms
0,32,29.976
0,32,30.002
0,32,29.997
0,32,30.030
0,32,29.991
0,32,29.981
0,32,29.998
0,32,30.031
0,32,29.985
0,32,29.996
0,32,30.009
0,32,30.002
0,32,30.008
0,32,29.980
0,32,29.996
0,32,30.019
0,32,31.987
0,32,29.995
0,32,26.269
0,32,15.089
0,32,23.218
0,32,16.215
0,31,36.255
0,31,5454.657
567,31,34.545
0,32,35.829
0,32,32.970
0,32,30.060
0,31,30.949
0,31,107.873
866,31,34.121
0,32,30.202
0,31,30.786
0,31,64.490
109,31,33.617
0,31,29.930
0,31,36.987
0,31,166.723
7210,31,152.981
0,32,30.290
0,32,37.946
0,32,33.318
0,32,29.864
0,32,29.928
0,32,29.949
0,32,29.963
0,32,30.006
0,32,23.255
0,32,15.409
0,31,22.200
0,31,116.134
5011,31,110.971
0,32,30.079
0,32,37.808
0,32,34.378
0,32,34.940
0,32,31.894
0,32,34.960
0,32,31.979
0,32,38.711
0,32,33.286
0,32,34.980
0,32,35.700
0,32,33.488
0,32,32.259
0,32,29.697
0,32,29.930
0,32,30.002
0,32,29.971
0,32,29.978
0,32,30.001
0,32,30.029
0,32,29.972
0,32,30.231
0,32,29.759
0,32,30.017
0,32,30.300
0,31,29.706
0,31,109.794
3882,31,88.972
0,32,34.272
0,32,32.947
0,32,29.993
0,32,30.078
0,32,35.913
0,32,29.987
0,32,29.977
0,32,33.045
0,32,31.061
0,31,30.932
0,31,6725.771
725,31,33.536
0,32,31.804
0,32,23.939
0,32,30.978
0,32,30.017
0,32,36.918
0,32,30.958
0,32,30.990
0,32,30.024
0,32,29.995
0,32,30.012
0,32,29.956
0,32,29.158
0,32,15.905
0,32,31.028
0,32,16.726
0,32,15.781
0,31,23.380
0,31,98.346
3324,31,73.351
0,32,33.415
0,32,15.842
0,32,30.211
0,31,29.938
0,31,5395.987
532,31,2.124
