phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,real,4229,4386241938200856669,0,0,0,0,32,32,145618,4550.562,0,0,0,0,4.879
decode,real,4230,4386241938200856669,0,0,0,0,32,32,145650,4551.562,0,0,0,0,4.926
decode,real,4231,4386241938200856669,0,0,0,0,32,32,145682,4552.562,0,0,0,0,4.835
decode,real,4232,4386241938200856669,0,0,0,0,32,32,145714,4553.562,0,0,0,0,4.895
decode,real,4233,4386241938200856669,0,0,0,0,32,32,145746,4554.562,0,0,0,0,4.914
decode,real,4234,4386241938200856669,0,0,0,0,32,32,145778,4555.562,0,0,0,0,4.814
decode,real,4235,4386241938200856669,0,0,0,0,32,32,145810,4556.562,0,0,0,0,5.021
decode,real,4236,4386241938200856669,0,0,0,0,31,31,145208,4684.129,0,0,0,0,4.860
decode,real,4237,4386241938200856669,0,0,0,0,31,31,145239,4685.129,0,0,0,0,4.943
decode,real,4238,4386241938200856669,0,0,0,0,31,31,145270,4686.129,0,0,0,0,4.851
mixed,real,4239,4386241938200856669,0,8160,1,0,31,31,145301,4687.129,0,0,0,0,44.202
mixed,real,4240,4386241938200856669,0,2448,1,8160,31,31,145332,4688.129,0,0,0,0,43.823
mixed,real,4241,4386241938200856669,0,255,1,10608,31,31,145363,4689.129,0,0,0,0,18.637
decode,real,4242,4386241938200856669,0,0,0,0,32,32,156257,4883.031,0,0,0,0,5.575
decode,real,4243,4386241938200856669,0,0,0,0,32,32,156289,4884.031,0,0,0,0,5.054
decode,real,4244,4386241938200856669,0,0,0,0,32,32,156321,4885.031,0,0,0,0,4.822
decode,real,4245,4386241938200856669,0,0,0,0,32,32,156353,4886.031,0,0,0,0,4.913
decode,real,4246,4386241938200856669,0,0,0,0,32,32,156385,4887.031,0,0,0,0,4.836
decode,real,4247,4386241938200856669,0,0,0,0,32,32,156417,4888.031,0,0,0,0,4.880
decode,real,4248,4386241938200856669,0,0,0,0,32,32,156449,4889.031,0,0,0,0,4.829
decode,real,4249,4386241938200856669,0,0,0,0,32,32,156481,4890.031,0,0,0,0,4.888
decode,real,4250,4386241938200856669,0,0,0,0,32,32,156513,4891.031,0,0,0,0,4.950
decode,real,4251,4386241938200856669,0,0,0,0,32,32,156545,4892.031,0,0,0,0,4.856
decode,real,4252,4386241938200856669,0,0,0,0,32,32,156577,4893.031,0,0,0,0,4.805
decode,real,4253,4386241938200856669,0,0,0,0,32,32,156609,4894.031,0,0,0,0,4.856
decode,real,4254,4386241938200856669,0,0,0,0,32,32,156641,4895.031,0,0,0,0,4.844
decode,real,4255,4386241938200856669,0,0,0,0,32,32,156673,4896.031,0,0,0,0,4.897
decode,real,4256,4386241938200856669,0,0,0,0,32,32,156705,4897.031,0,0,0,0,4.900
decode,real,4257,4386241938200856669,0,0,0,0,32,32,156737,4898.031,0,0,0,0,4.870
decode,real,4258,4386241938200856669,0,0,0,0,32,32,156769,4899.031,0,0,0,0,5.007
decode,real,4259,4386241938200856669,0,0,0,0,32,32,156801,4900.031,0,0,0,0,5.086
decode,real,4260,4386241938200856669,0,0,0,0,32,32,156833,4901.031,0,0,0,0,4.833
decode,real,4261,4386241938200856669,0,0,0,0,32,32,156865,4902.031,0,0,0,0,4.886
decode,real,4262,4386241938200856669,0,0,0,0,32,32,156897,4903.031,0,0,0,0,4.928
decode,real,4263,4386241938200856669,0,0,0,0,32,32,156929,4904.031,0,0,0,0,4.788
decode,real,4264,4386241938200856669,0,0,0,0,32,32,156961,4905.031,0,0,0,0,4.836
decode,real,4265,4386241938200856669,0,0,0,0,32,32,156993,4906.031,0,0,0,0,4.887
decode,real,4266,4386241938200856669,0,0,0,0,32,32,157025,4907.031,0,0,0,0,4.914
decode,real,4267,4386241938200856669,0,0,0,0,32,32,157057,4908.031,0,0,0,0,5.083
decode,real,4268,4386241938200856669,0,0,0,0,32,32,157089,4909.031,0,0,0,0,4.842
decode,real,4269,4386241938200856669,0,0,0,0,32,32,157121,4910.031,0,0,0,0,4.850
decode,real,4270,4386241938200856669,0,0,0,0,32,32,157153,4911.031,0,0,0,0,4.905
decode,real,4271,4386241938200856669,0,0,0,0,32,32,157185,4912.031,0,0,0,0,4.853
decode,real,4272,4386241938200856669,0,0,0,0,32,32,157217,4913.031,0,0,0,0,5.054
decode,real,4273,4386241938200856669,0,0,0,0,32,32,157249,4914.031,0,0,0,0,4.786
decode,real,4274,4386241938200856669,0,0,0,0,32,32,157281,4915.031,0,0,0,0,4.883
decode,real,4275,4386241938200856669,0,0,0,0,32,32,157313,4916.031,0,0,0,0,4.841
decode,real,4276,4386241938200856669,0,0,0,0,32,32,157345,4917.031,0,0,0,0,4.901
decode,real,4277,4386241938200856669,0,0,0,0,32,32,157377,4918.031,0,0,0,0,4.829
decode,real,4278,4386241938200856669,0,0,0,0,32,32,157409,4919.031,0,0,0,0,4.870
decode,real,4279,4386241938200856669,0,0,0,0,32,32,157441,4920.031,0,0,0,0,4.820
decode,real,4280,4386241938200856669,0,0,0,0,32,32,157473,4921.031,0,0,0,0,4.846
decode,real,4281,4386241938200856669,0,0,0,0,32,32,157505,4922.031,0,0,0,0,4.898
decode,real,4282,4386241938200856669,0,0,0,0,32,32,157537,4923.031,0,0,0,0,4.872
decode,real,4283,4386241938200856669,0,0,0,0,32,32,157569,4924.031,0,0,0,0,4.850
decode,real,4284,4386241938200856669,0,0,0,0,32,32,157601,4925.031,0,0,0,0,4.878
decode,real,4285,4386241938200856669,0,0,0,0,32,32,157633,4926.031,0,0,0,0,4.852
decode,real,4286,4386241938200856669,0,0,0,0,32,32,157665,4927.031,0,0,0,0,4.924
decode,real,4287,4386241938200856669,0,0,0,0,32,32,157697,4928.031,0,0,0,0,4.884
decode,real,4288,4386241938200856669,0,0,0,0,32,32,157729,4929.031,0,0,0,0,4.872
decode,real,4289,4386241938200856669,0,0,0,0,32,32,157761,4930.031,0,0,0,0,4.843
decode,real,4290,4386241938200856669,0,0,0,0,32,32,157793,4931.031,0,0,0,0,4.938
decode,real,4291,4386241938200856669,0,0,0,0,32,32,157825,4932.031,0,0,0,0,4.775
decode,real,4292,4386241938200856669,0,0,0,0,32,32,157857,4933.031,0,0,0,0,4.843
decode,real,4293,4386241938200856669,0,0,0,0,32,32,157889,4934.031,0,0,0,0,4.872
decode,real,4294,4386241938200856669,0,0,0,0,32,32,157921,4935.031,0,0,0,0,4.809
decode,real,4295,4386241938200856669,0,0,0,0,32,32,157953,4936.031,0,0,0,0,4.904
decode,real,4296,4386241938200856669,0,0,0,0,32,32,157985,4937.031,0,0,0,0,4.905
decode,real,4297,4386241938200856669,0,0,0,0,32,32,158017,4938.031,0,0,0,0,4.873
decode,real,4298,4386241938200856669,0,0,0,0,32,32,158049,4939.031,0,0,0,0,4.853
decode,real,4299,4386241938200856669,0,0,0,0,32,32,158081,4940.031,0,0,0,0,4.885
decode,real,4300,4386241938200856669,0,0,0,0,32,32,158113,4941.031,0,0,0,0,4.878
decode,real,4301,4386241938200856669,0,0,0,0,32,32,158145,4942.031,0,0,0,0,4.843
decode,real,4302,4386241938200856669,0,0,0,0,32,32,158177,4943.031,0,0,0,0,4.870
decode,real,4303,4386241938200856669,0,0,0,0,32,32,158209,4944.031,0,0,0,0,4.834
decode,real,4304,4386241938200856669,0,0,0,0,32,32,158241,4945.031,0,0,0,0,4.955
decode,real,4305,4386241938200856669,0,0,0,0,32,32,158273,4946.031,0,0,0,0,4.837
decode,real,4306,4386241938200856669,0,0,0,0,32,32,158305,4947.031,0,0,0,0,5.075
decode,real,4307,4386241938200856669,0,0,0,0,32,32,158337,4948.031,0,0,0,0,4.977
