phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
context,sweep,1057,4386241938200856669,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,274.383
context,sweep,1058,4386241938200856669,0,816,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,55.415
context,sweep,1059,4386241938200856669,0,208,1,816,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.532
context,sweep,1060,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,48.615
context,sweep,1061,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.456
context,sweep,1062,4386241938200856669,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.814
context,sweep,1063,4386241938200856669,0,816,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,43.523
context,sweep,1064,4386241938200856669,0,208,1,816,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.680
context,sweep,1065,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,45.123
context,sweep,1066,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.438
context,sweep,1067,4386241938200856669,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.803
context,sweep,1068,4386241938200856669,0,816,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,42.549
context,sweep,1069,4386241938200856669,0,208,1,816,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.621
context,sweep,1070,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,45.488
context,sweep,1071,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.759
context,sweep,1072,4386241938200856669,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.502
context,sweep,1073,4386241938200856669,0,816,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,42.796
context,sweep,1074,4386241938200856669,0,208,1,816,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.619
context,sweep,1075,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,44.493
context,sweep,1076,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.591
context,sweep,1077,4386241938200856669,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.510
context,sweep,1078,4386241938200856669,0,816,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,42.232
context,sweep,1079,4386241938200856669,0,208,1,816,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.717
context,sweep,1080,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,44.185
context,sweep,1081,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.494
context,sweep,1082,4386241938200856669,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.357
context,sweep,1083,4386241938200856669,0,816,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,42.986
context,sweep,1084,4386241938200856669,0,208,1,816,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.545
context,sweep,1085,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,44.200
context,sweep,1086,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.336
context,sweep,1095,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,51.852
context,sweep,1096,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,16.899
decode,sweep,1097,4386241938200856669,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,4.330
decode,sweep,1098,4386241938200856669,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,3.404
decode,sweep,1099,4386241938200856669,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,3.405
decode,sweep,1100,4386241938200856669,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,3.387
decode,sweep,1101,4386241938200856669,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,3.403
decode,sweep,1102,4386241938200856669,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,3.415
decode,sweep,1103,4386241938200856669,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,3.432
context,sweep,1112,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,52.079
context,sweep,1113,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,1,4096,0.000,0,0,0.000,17.226
mixed,sweep,1114,4386241938200856669,0,8160,2,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,53.105
mixed,sweep,1115,4386241938200856669,0,4112,3,8160,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,49.662
mixed,sweep,1116,4386241938200856669,0,16,1,4080,0.000,3,12290,0.889,0,0,0.000,0,0,0.000,17.857
decode,sweep,1117,4386241938200856669,0,0,0,0,0.000,4,16389,1.188,0,0,0.000,0,0,0.000,4.669
decode,sweep,1118,4386241938200856669,0,0,0,0,0.000,4,16393,1.188,0,0,0.000,0,0,0.000,3.583
decode,sweep,1119,4386241938200856669,0,0,0,0,0.000,4,16397,1.188,0,0,0.000,0,0,0.000,3.604
decode,sweep,1120,4386241938200856669,0,0,0,0,0.000,4,16401,1.188,0,0,0.000,0,0,0.000,3.650
decode,sweep,1121,4386241938200856669,0,0,0,0,0.000,3,12302,0.222,0,0,0.000,0,0,0.000,3.592
decode,sweep,1122,4386241938200856669,0,0,0,0,0.000,3,12305,0.222,0,0,0.000,0,0,0.000,3.718
decode,sweep,1123,4386241938200856669,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,3.338
context,sweep,1133,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,51.566
context,sweep,1134,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,2,8192,0.000,0,0,0.000,17.412
mixed,sweep,1135,4386241938200856669,0,8160,2,0,0.000,1,4096,0.000,11,45056,0.000,0,0,0.000,47.529
mixed,sweep,1136,4386241938200856669,0,7920,4,8160,0.000,1,4097,0.000,9,36864,0.000,0,0,0.000,51.094
mixed,sweep,1137,4386241938200856669,0,8176,4,7888,0.000,3,12290,0.889,7,28672,0.000,0,0,0.000,48.524
mixed,sweep,1138,4386241938200856669,0,7920,5,11968,0.000,4,16389,1.188,5,20480,0.000,0,0,0.000,50.007
mixed,sweep,1139,4386241938200856669,0,7920,5,11696,0.000,6,24585,1.917,3,12288,0.000,0,0,0.000,51.318
mixed,sweep,1140,4386241938200856669,0,7920,5,11424,0.000,8,32783,2.609,1,4096,0.000,0,0,0.000,49.136
mixed,sweep,1141,4386241938200856669,0,7920,5,11152,0.000,10,40983,3.410,0,0,0.000,0,0,0.000,48.843
mixed,sweep,1142,4386241938200856669,0,5472,4,10880,0.000,11,45082,2.959,0,0,0.000,0,0,0.000,53.627
mixed,sweep,1143,4386241938200856669,0,32,2,8160,0.000,13,53285,3.976,0,0,0.000,0,0,0.000,20.074
decode,sweep,1144,4386241938200856669,0,0,0,0,0.000,13,53284,3.562,0,0,0.000,0,0,0.000,6.345
decode,sweep,1145,4386241938200856669,0,0,0,0,0.000,12,49194,2.917,0,0,0.000,0,0,0.000,4.095
decode,sweep,1146,4386241938200856669,0,0,0,0,0.000,10,41000,2.000,0,0,0.000,0,0,0.000,4.066
decode,sweep,1147,4386241938200856669,0,0,0,0,0.000,8,32804,1.250,0,0,0.000,0,0,0.000,3.715
decode,sweep,1148,4386241938200856669,0,0,0,0,0.000,6,24606,0.667,0,0,0.000,0,0,0.000,3.764
decode,sweep,1149,4386241938200856669,0,0,0,0,0.000,4,16406,0.250,0,0,0.000,0,0,0.000,3.644
decode,sweep,1150,4386241938200856669,0,0,0,0,0.000,2,8204,0.000,0,0,0.000,0,0,0.000,3.469
context,sweep,1159,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,56.560
context,sweep,1160,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,21.769
decode,sweep,1161,4386241938200856669,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,4.801
decode,sweep,1162,4386241938200856669,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,3.416
decode,sweep,1163,4386241938200856669,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,3.389
decode,sweep,1164,4386241938200856669,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,3.412
decode,sweep,1165,4386241938200856669,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,3.397
decode,sweep,1166,4386241938200856669,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,3.398
decode,sweep,1167,4386241938200856669,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,3.429
context,sweep,1176,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,52.866
context,sweep,1177,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,1,4096,0.000,0,0,0.000,17.116
mixed,sweep,1178,4386241938200856669,0,8160,2,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,47.704
mixed,sweep,1179,4386241938200856669,0,4112,3,8160,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,47.483
mixed,sweep,1180,4386241938200856669,0,16,1,4080,0.000,3,12290,0.889,0,0,0.000,0,0,0.000,17.826
decode,sweep,1181,4386241938200856669,0,0,0,0,0.000,4,16389,1.188,0,0,0.000,0,0,0.000,4.656
decode,sweep,1182,4386241938200856669,0,0,0,0,0.000,4,16393,1.188,0,0,0.000,0,0,0.000,3.599
decode,sweep,1183,4386241938200856669,0,0,0,0,0.000,4,16397,1.188,0,0,0.000,0,0,0.000,3.587
decode,sweep,1184,4386241938200856669,0,0,0,0,0.000,4,16401,1.188,0,0,0.000,0,0,0.000,3.652
decode,sweep,1185,4386241938200856669,0,0,0,0,0.000,3,12302,0.222,0,0,0.000,0,0,0.000,3.576
decode,sweep,1186,4386241938200856669,0,0,0,0,0.000,3,12305,0.222,0,0,0.000,0,0,0.000,3.693
decode,sweep,1187,4386241938200856669,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,3.334
context,sweep,1196,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,58.507
context,sweep,1197,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,5,20480,0.000,0,0,0.000,17.247
mixed,sweep,1198,4386241938200856669,0,8160,2,0,0.000,1,4096,0.000,11,45056,0.000,0,0,0.000,45.854
mixed,sweep,1199,4386241938200856669,0,7920,4,8160,0.000,1,4097,0.000,9,36864,0.000,0,0,0.000,47.913
mixed,sweep,1200,4386241938200856669,0,8176,4,7888,0.000,3,12290,0.889,7,28672,0.000,0,0,0.000,49.293
mixed,sweep,1201,4386241938200856669,0,7920,5,11968,0.000,4,16389,1.188,5,20480,0.000,0,0,0.000,48.070
mixed,sweep,1202,4386241938200856669,0,7920,5,11696,0.000,6,24585,1.917,3,12288,0.000,0,0,0.000,48.190
mixed,sweep,1203,4386241938200856669,0,7920,5,11424,0.000,8,32783,2.609,1,4096,0.000,0,0,0.000,47.973
mixed,sweep,1204,4386241938200856669,0,7920,5,11152,0.000,10,40983,3.410,0,0,0.000,0,0,0.000,48.125
mixed,sweep,1205,4386241938200856669,0,5472,4,10880,0.000,11,45082,2.959,0,0,0.000,0,0,0.000,49.834
mixed,sweep,1206,4386241938200856669,0,32,2,8160,0.000,13,53285,3.976,0,0,0.000,0,0,0.000,18.991
decode,sweep,1207,4386241938200856669,0,0,0,0,0.000,13,53284,3.562,0,0,0.000,0,0,0.000,5.313
decode,sweep,1208,4386241938200856669,0,0,0,0,0.000,12,49194,2.917,0,0,0.000,0,0,0.000,4.046
decode,sweep,1209,4386241938200856669,0,0,0,0,0.000,10,41000,2.000,0,0,0.000,0,0,0.000,3.999
decode,sweep,1210,4386241938200856669,0,0,0,0,0.000,8,32804,1.250,0,0,0.000,0,0,0.000,3.716
decode,sweep,1211,4386241938200856669,0,0,0,0,0.000,6,24606,0.667,0,0,0.000,0,0,0.000,3.774
decode,sweep,1212,4386241938200856669,0,0,0,0,0.000,4,16406,0.250,0,0,0.000,0,0,0.000,3.600
decode,sweep,1213,4386241938200856669,0,0,0,0,0.000,2,8204,0.000,0,0,0.000,0,0,0.000,3.462
context,sweep,1222,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,51.811
context,sweep,1223,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,0,0,0.000,0,0,0.000,17.257
decode,sweep,1224,4386241938200856669,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,4.509
decode,sweep,1225,4386241938200856669,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,3.416
decode,sweep,1226,4386241938200856669,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,3.398
decode,sweep,1227,4386241938200856669,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,3.395
decode,sweep,1228,4386241938200856669,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,3.408
decode,sweep,1229,4386241938200856669,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,3.397
decode,sweep,1230,4386241938200856669,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,3.417
context,sweep,1239,4386241938200856669,0,4080,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,51.763
context,sweep,1240,4386241938200856669,0,16,1,4080,0.000,0,0,0.000,1,4096,0.000,0,0,0.000,17.185
mixed,sweep,1241,4386241938200856669,0,8160,2,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,47.797
