phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
context,sweep,1047,514365372202951007,0,128,1,0,0,0,0,0.000,0,0,0,0,72.807
context,sweep,1048,514365372202951007,0,1024,1,0,0,0,0,0.000,0,0,0,0,19.009
context,sweep,1049,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,51.236
context,sweep,1050,514365372202951007,0,128,1,0,0,0,0,0.000,0,0,0,0,7.951
context,sweep,1051,514365372202951007,0,1024,1,0,0,0,0,0.000,0,0,0,0,17.877
context,sweep,1052,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,49.363
context,sweep,1053,514365372202951007,0,128,1,0,0,0,0,0.000,0,0,0,0,7.681
context,sweep,1054,514365372202951007,0,1024,1,0,0,0,0,0.000,0,0,0,0,17.682
context,sweep,1055,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,49.251
context,sweep,1056,514365372202951007,0,128,1,0,0,0,0,0.000,0,0,0,0,7.530
context,sweep,1057,514365372202951007,0,1024,1,0,0,0,0,0.000,0,0,0,0,17.526
context,sweep,1058,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,49.144
context,sweep,1059,514365372202951007,0,128,1,0,0,0,0,0.000,0,0,0,0,7.523
context,sweep,1060,514365372202951007,0,1024,1,0,0,0,0,0.000,0,0,0,0,17.573
context,sweep,1061,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,49.175
context,sweep,1062,514365372202951007,0,128,1,0,0,0,0,0.000,0,0,0,0,7.498
context,sweep,1063,514365372202951007,0,1024,1,0,0,0,0,0.000,0,0,0,0,17.517
context,sweep,1064,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,49.089
context,sweep,1071,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,52.543
decode,sweep,1072,514365372202951007,0,0,0,0,1,1,4096,4096.000,0,0,0,0,4.493
decode,sweep,1073,514365372202951007,0,0,0,0,1,1,4097,4097.000,0,0,0,0,4.497
decode,sweep,1074,514365372202951007,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.529
decode,sweep,1075,514365372202951007,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.549
decode,sweep,1076,514365372202951007,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.494
decode,sweep,1077,514365372202951007,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.552
decode,sweep,1078,514365372202951007,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.517
context,sweep,1085,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,52.392
decode,sweep,1086,514365372202951007,0,0,0,0,1,1,4096,4096.000,4096,1,0,0,4.442
mixed,sweep,1087,514365372202951007,0,8191,2,0,1,1,4097,4097.000,0,0,0,0,97.231
mixed,sweep,1088,514365372202951007,0,4097,2,4095,2,2,8194,4097.000,0,0,0,0,50.913
decode,sweep,1089,514365372202951007,0,0,0,0,4,4,16388,4097.000,0,0,0,0,4.622
decode,sweep,1090,514365372202951007,0,0,0,0,4,4,16392,4098.000,0,0,0,0,4.611
decode,sweep,1091,514365372202951007,0,0,0,0,4,4,16396,4099.000,0,0,0,0,4.631
decode,sweep,1092,514365372202951007,0,0,0,0,4,4,16400,4100.000,0,0,0,0,4.715
decode,sweep,1093,514365372202951007,0,0,0,0,3,3,12301,4100.333,0,0,0,0,4.565
decode,sweep,1094,514365372202951007,0,0,0,0,3,3,12304,4101.333,0,0,0,0,4.647
decode,sweep,1095,514365372202951007,0,0,0,0,2,2,8204,4102.000,0,0,0,0,4.580
context,sweep,1102,514365372202951007,0,4096,1,0,0,0,0,0.000,0,0,0,0,52.744
decode,sweep,1103,514365372202951007,0,0,0,0,1,1,4096,4096.000,53248,13,0,0,4.411
mixed,sweep,1104,514365372202951007,0,8191,2,0,1,1,4097,4097.000,45056,11,0,0,97.371
mixed,sweep,1105,514365372202951007,0,8190,3,4095,2,2,8194,4097.000,36864,9,0,0,96.650
