num_context_tokens,num_decode_tokens,latency_ms
0,31,13.243
197,31,16.641
0,32,13.301
0,32,13.291
0,32,13.284
0,32,13.284
0,32,13.288
0,32,13.277
0,32,13.321
0,31,13.272
0,31,13.252
4503,31,130.473
0,32,14.365
0,32,14.389
0,32,14.397
0,32,14.284
0,32,13.779
0,32,13.698
0,31,13.669
0,31,13.315
8161,31,238.934
5618,31,217.138
0,32,14.621
0,32,14.623
0,32,14.520
0,32,13.987
0,32,13.716
0,32,13.555
0,32,13.479
0,32,13.453
0,32,13.418
0,32,13.437
0,32,13.399
0,32,13.422
0,32,13.406
0,32,13.445
0,32,13.392
0,32,13.417
0,32,13.450
0,32,13.378
0,32,13.599
0,31,12.726
0,31,12.831
971,31,34.618
0,32,13.029
0,32,13.188
0,32,13.065
0,32,13.041
0,32,12.900
0,32,12.888
0,32,12.867
0,32,12.853
0,32,12.842
0,32,12.883
0,32,12.844
0,32,12.861
0,32,12.899
0,32,12.875
0,32,12.823
0,32,12.875
0,32,12.880
0,32,12.871
0,32,12.840
0,32,12.878
0,32,12.873
0,32,12.864
0,32,12.869
0,32,12.942
0,32,12.909
0,32,12.963
0,32,12.925
0,32,12.901
0,32,12.927
0,32,12.937
0,32,12.944
0,32,12.914
0,32,12.998
0,31,12.941
0,30,12.850
1486,30,47.943
1723,31,55.897
0,32,13.677
0,32,13.759
0,32,13.640
0,32,13.669
0,31,13.195
0,31,13.000
210,31,16.383
0,32,12.948
0,32,12.987
0,32,12.902
0,32,12.945
0,32,12.928
0,32,12.936
0,32,12.965
0,32,12.948
0,32,12.900
0,32,12.967
0,32,12.914
0,32,12.925
0,32,12.944
0,32,12.902
0,32,12.964
0,32,12.935
0,32,12.936
0,32,12.971
0,32,12.918
0,32,12.947
0,32,12.935
0,32,12.939
0,32,13.096
0,31,12.782
0,31,12.838
100,31,16.083
0,32,12.874
0,32,12.909
0,32,12.887
0,32,12.855
0,32,12.933
0,32,12.847
0,32,12.919
0,32,12.881
0,32,12.868
0,32,12.941
0,32,12.831
0,32,12.898
0,32,12.875
0,32,12.919
0,32,12.883
0,32,12.884
0,32,12.883
0,32,12.901
0,32,12.884
0,32,12.883
0,32,12.923
0,32,12.888
0,32,12.883
0,32,12.917
