phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
context,sweep,1047,7498763828496525645,0,128,1,0,0,0,0,0.000,0,0,0,0,13.218
context,sweep,1048,7498763828496525645,0,1024,1,0,0,0,0,0.000,0,0,0,0,30.232
context,sweep,1049,7498763828496525645,0,4096,1,0,0,0,0,0.000,0,0,0,0,113.247
context,sweep,1050,7498763828496525645,0,128,1,0,0,0,0,0.000,0,0,0,0,12.916
context,sweep,1051,7498763828496525645,0,1024,1,0,0,0,0,0.000,0,0,0,0,34.020
context,sweep,1052,7498763828496525645,0,4096,1,0,0,0,0,0.000,0,0,0,0,115.108
context,sweep,1053,7498763828496525645,0,128,1,0,0,0,0,0.000,0,0,0,0,11.197
context,sweep,1054,7498763828496525645,0,1024,1,0,0,0,0,0.000,0,0,0,0,33.512
context,sweep,1055,7498763828496525645,0,4096,1,0,0,0,0,0.000,0,0,0,0,114.748
context,sweep,1056,7498763828496525645,0,128,1,0,0,0,0,0.000,0,0,0,0,11.034
context,sweep,1057,7498763828496525645,0,1024,1,0,0,0,0,0.000,0,0,0,0,33.229
context,sweep,1058,7498763828496525645,0,4096,1,0,0,0,0,0.000,0,0,0,0,114.905
context,sweep,1059,7498763828496525645,0,128,1,0,0,0,0,0.000,0,0,0,0,11.051
context,sweep,1060,7498763828496525645,0,1024,1,0,0,0,0,0.000,0,0,0,0,33.733
context,sweep,1061,7498763828496525645,0,4096,1,0,0,0,0,0.000,0,0,0,0,117.214
context,sweep,1062,7498763828496525645,0,128,1,0,0,0,0,0.000,0,0,0,0,11.008
context,sweep,1063,7498763828496525645,0,1024,1,0,0,0,0,0.000,0,0,0,0,32.865
context,sweep,1064,7498763828496525645,0,4096,1,0,0,0,0,0.000,0,0,0,0,115.735
context,sweep,1071,7498763828496525645,0,4096,1,0,0,0,0,0.000,0,0,0,0,113.994
