phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
context,sweep,21,9889117588441608182,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,4393.330
context,sweep,23,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,179.736
context,sweep,24,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,184.652
context,sweep,25,9889117588441608182,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,53.099
context,sweep,26,9889117588441608182,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,22.401
context,sweep,27,9889117588441608182,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,45.876
context,sweep,28,9889117588441608182,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,22.045
context,sweep,29,9889117588441608182,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,45.266
context,sweep,30,9889117588441608182,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,21.930
context,sweep,31,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,47.822
context,sweep,32,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,44.458
context,sweep,33,9889117588441608182,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.810
context,sweep,34,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,44.434
context,sweep,35,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,43.805
context,sweep,44,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,51.183
context,sweep,45,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,46.793
decode,sweep,46,9889117588441608182,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,181.827
decode,sweep,47,9889117588441608182,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,4.495
decode,sweep,48,9889117588441608182,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,4.530
decode,sweep,49,9889117588441608182,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,4.547
decode,sweep,50,9889117588441608182,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,4.555
decode,sweep,51,9889117588441608182,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,4.515
decode,sweep,52,9889117588441608182,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,4.542
context,sweep,61,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,52.505
context,sweep,62,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,66.704
mixed,sweep,63,9889117588441608182,0,3168,1,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,390.583
mixed,sweep,64,9889117588441608182,0,928,1,3168,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,92.866
decode,sweep,65,9889117588441608182,0,0,0,0,0.000,2,8194,1.000,0,0,0.000,0,0,0.000,6.255
decode,sweep,66,9889117588441608182,0,0,0,0,0.000,2,8196,1.000,0,0,0.000,0,0,0.000,4.694
decode,sweep,67,9889117588441608182,0,0,0,0,0.000,2,8198,1.000,0,0,0.000,0,0,0.000,4.732
decode,sweep,68,9889117588441608182,0,0,0,0,0.000,2,8200,1.000,0,0,0.000,0,0,0.000,4.732
decode,sweep,69,9889117588441608182,0,0,0,0,0.000,2,8202,1.000,0,0,0.000,0,0,0.000,4.868
decode,sweep,70,9889117588441608182,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,4.930
decode,sweep,71,9889117588441608182,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,5.414
context,sweep,80,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,65.941
context,sweep,81,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,53.142
decode,sweep,82,9889117588441608182,0,0,0,0,0.000,1,4096,0.000,4,16384,0.000,0,0,0.000,72.692
mixed,sweep,83,9889117588441608182,0,7392,3,0,0.000,1,4097,0.000,3,12288,0.000,0,0,0.000,73.674
mixed,sweep,84,9889117588441608182,0,7136,4,7392,0.000,1,4098,0.000,1,4096,0.000,0,0,0.000,358.030
mixed,sweep,85,9889117588441608182,0,7136,4,6336,0.000,3,12291,2.000,0,0,0.000,0,0,0.000,78.323
mixed,sweep,86,9889117588441608182,0,5152,3,5280,0.000,5,20486,2.160,0,0,0.000,0,0,0.000,64.064
mixed,sweep,87,9889117588441608182,0,1856,2,6336,0.000,6,24587,2.472,0,0,0.000,0,0,0.000,871.097
decode,sweep,88,9889117588441608182,0,0,0,0,0.000,8,32785,3.359,0,0,0.000,0,0,0.000,7.587
decode,sweep,89,9889117588441608182,0,0,0,0,0.000,7,28690,1.388,0,0,0.000,0,0,0.000,5.621
decode,sweep,90,9889117588441608182,0,0,0,0,0.000,7,28697,1.388,0,0,0.000,0,0,0.000,5.588
decode,sweep,91,9889117588441608182,0,0,0,0,0.000,7,28704,1.388,0,0,0.000,0,0,0.000,5.874
decode,sweep,92,9889117588441608182,0,0,0,0,0.000,5,20505,0.800,0,0,0.000,0,0,0.000,5.611
decode,sweep,93,9889117588441608182,0,0,0,0,0.000,3,12304,0.222,0,0,0.000,0,0,0.000,5.340
decode,sweep,94,9889117588441608182,0,0,0,0,0.000,2,8204,0.000,0,0,0.000,0,0,0.000,4.712
context,sweep,103,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,51.728
context,sweep,104,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,45.891
decode,sweep,105,9889117588441608182,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,5.979
decode,sweep,106,9889117588441608182,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,4.509
decode,sweep,107,9889117588441608182,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,4.544
decode,sweep,108,9889117588441608182,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,4.540
decode,sweep,109,9889117588441608182,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,4.616
decode,sweep,110,9889117588441608182,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,4.561
decode,sweep,111,9889117588441608182,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,4.553
context,sweep,120,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,51.627
context,sweep,121,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.496
mixed,sweep,122,9889117588441608182,0,3168,1,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,44.198
mixed,sweep,123,9889117588441608182,0,928,1,3168,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,44.757
decode,sweep,124,9889117588441608182,0,0,0,0,0.000,2,8194,1.000,0,0,0.000,0,0,0.000,5.893
decode,sweep,125,9889117588441608182,0,0,0,0,0.000,2,8196,1.000,0,0,0.000,0,0,0.000,4.704
decode,sweep,126,9889117588441608182,0,0,0,0,0.000,2,8198,1.000,0,0,0.000,0,0,0.000,4.730
decode,sweep,127,9889117588441608182,0,0,0,0,0.000,2,8200,1.000,0,0,0.000,0,0,0.000,4.807
decode,sweep,128,9889117588441608182,0,0,0,0,0.000,2,8202,1.000,0,0,0.000,0,0,0.000,4.774
decode,sweep,129,9889117588441608182,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,4.820
decode,sweep,130,9889117588441608182,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,5.417
context,sweep,139,9889117588441608182,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.330
context,sweep,140,9889117588441608182,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,54.170
decode,sweep,141,9889117588441608182,0,0,0,0,0.000,1,4096,0.000,1,4096,0.000,0,0,0.000,59.974
mixed,sweep,142,9889117588441608182,0,7392,3,0,0.000,1,4097,0.000,3,12288,0.000,0,0,0.000,69.688
mixed,sweep,143,9889117588441608182,0,7136,4,7392,0.000,1,4098,0.000,1,4096,0.000,0,0,0.000,77.898
mixed,sweep,144,9889117588441608182,0,7136,4,6336,0.000,3,12291,2.000,0,0,0.000,0,0,0.000,77.581
mixed,sweep,145,9889117588441608182,0,5152,3,5280,0.000,5,20486,2.160,0,0,0.000,0,0,0.000,74.996
mixed,sweep,146,9889117588441608182,0,1856,2,6336,0.000,6,24587,2.472,0,0,0.000,0,0,0.000,45.470
decode,sweep,147,9889117588441608182,0,0,0,0,0.000,8,32785,3.359,0,0,0.000,0,0,0.000,46.465
decode,sweep,148,9889117588441608182,0,0,0,0,0.000,7,28690,1.388,0,0,0.000,0,0,0.000,7.049
decode,sweep,149,9889117588441608182,0,0,0,0,0.000,7,28697,1.388,0,0,0.000,0,0,0.000,5.722
decode,sweep,150,9889117588441608182,0,0,0,0,0.000,7,28704,1.388,0,0,0.000,0,0,0.000,5.825
