framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,192,6144,2560,8,160,1,4,power_law_1.2,2.2321792602539063
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,48,2688,1856,6,128,32,1,power_law_1.01,0.3565119981765747
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,256,7168,2048,8,256,1,64,power_law_1.2,0.3462975978851318
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,512,7168,2048,8,256,32,1,power_law_1.01,0.6605631828308105
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,64,2688,1856,6,128,32,1,power_law_1.01,0.36766719818115234
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,320,7168,2048,8,256,1,64,power_law_1.2,0.3466880083084106
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,512,7168,2048,8,384,8,1,balanced,2.743610699971517
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,256,6144,2560,8,160,1,4,power_law_1.2,2.3715200424194336
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,256,7168,2048,8,384,4,1,power_law_1.01,4.124870300292969
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,384,7168,2048,8,256,1,64,power_law_1.2,0.3792704105377197
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,512,7168,2048,8,256,1,64,power_law_1.2,0.4175551891326904
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,320,6144,2560,8,160,1,4,power_law_1.2,2.509433555603027
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,320,7168,2048,8,384,4,1,power_law_1.01,4.238668823242188
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,384,6144,2560,8,160,1,4,power_law_1.2,2.5946687698364257
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,384,7168,2048,8,384,4,1,power_law_1.01,4.304377746582031
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,512,6144,2560,8,160,1,4,power_law_1.2,2.7769792556762694
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,512,7168,2048,8,384,4,1,power_law_1.01,4.443974304199219
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,768,4096,1536,8,128,1,32,balanced,0.2712106704711914
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1024,4096,1536,8,128,1,32,balanced,0.30643200874328613
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1536,4096,1536,8,128,1,32,balanced,0.3835039933522542
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,2048,4096,1536,8,128,1,32,balanced,0.4581013520558675
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,3072,4096,1536,8,128,1,32,balanced,0.6786133448282877
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_marlin_int4_moe,int4_wo,2048,4096,14336,2,8,2,1,power_law_1.2,15.133631896972656
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,768,7168,2048,8,256,1,64,power_law_1.2,0.6126272201538085
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,4096,4096,1536,8,128,1,32,balanced,0.8344480196634928
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,6144,4096,1536,8,128,1,32,balanced,1.2284266948699951
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1024,7168,2048,8,256,1,64,power_law_1.2,0.7709440231323242
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,8192,4096,1536,8,128,1,32,balanced,1.623792012532552
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1536,7168,2048,8,256,1,64,power_law_1.2,0.9968447685241699
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,12288,4096,1536,8,128,1,32,balanced,2.409285386403402
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,2048,7168,2048,8,256,1,64,power_law_1.2,1.3521984100341797
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,16384,4096,1536,8,128,1,32,balanced,3.1905813217163086
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,3072,7168,2048,8,256,1,64,power_law_1.2,1.7972799301147462
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,4096,7168,2048,8,256,1,64,power_law_1.2,2.442937660217285
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,768,7168,2048,8,256,32,1,power_law_1.01,1.0843135833740234
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1024,7168,2048,8,256,32,1,power_law_1.01,1.1538047790527344
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,768,7168,2048,8,384,8,1,balanced,3.6809654235839844
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,6144,7168,2048,8,256,1,64,power_law_1.2,3.832275390625
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1536,7168,2048,8,256,32,1,power_law_1.01,1.2910079956054688
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,768,7168,2048,8,384,4,1,power_law_1.01,5.62408332824707
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1,6144,2560,8,160,8,1,power_law_1.2,0.08224639892578126
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1024,7168,2048,8,384,8,1,balanced,3.769434611002604
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,2048,7168,2048,8,256,32,1,power_law_1.01,1.4425408363342285
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,2,6144,2560,8,160,8,1,power_law_1.2,0.1325503945350647
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,4,6144,2560,8,160,8,1,power_law_1.2,0.24047999382019042
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1536,7168,2048,8,384,8,1,balanced,3.8808587392171225
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,3072,7168,2048,8,256,32,1,power_law_1.01,1.8319551467895507
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,8192,7168,2048,8,256,1,64,power_law_1.2,4.971558380126953
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,8,6144,2560,8,160,8,1,power_law_1.2,0.3639552116394043
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,1024,7168,2048,8,384,4,1,power_law_1.01,5.702246475219726
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,16,6144,2560,8,160,8,1,power_law_1.2,0.48942718505859373
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,4096,7168,2048,8,256,32,1,power_law_1.01,2.243475151062012
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,32,6144,2560,8,160,8,1,power_law_1.2,0.8932607650756836
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,80,2688,1856,6,128,32,1,power_law_1.01,0.22256639003753662
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,48,6144,2560,8,160,8,1,power_law_1.2,0.9408896446228028
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,96,2688,1856,6,128,32,1,power_law_1.01,0.2261888027191162
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,moe,vllm_fused_moe,bfloat16,64,6144,2560,8,160,8,1,power_law_1.2,1.0010815620422364
