framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,16,1,64,2,256,1,bfloat16,bfloat16,3,0.01829333355029424
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,512,1,64,2,128,1,bfloat16,bfloat16,31,0.09014933307965596
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,8,1,64,4,128,1,bfloat16,bfloat16,1,0.017045332739750545
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,32,1,16,2,256,1,bfloat16,bfloat16,3,0.017605333278576534
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,64,1,24,4,256,1,bfloat16,bfloat16,1023,0.19620800018310547
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,128,1,4,4,128,1,bfloat16,bfloat16,7,0.021759999295075733
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,16,1,4,1,128,1,bfloat16,bfloat16,65535,0.3611786762873332
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,256,1,4,2,256,1,bfloat16,bfloat16,1023,0.3404266834259033
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,64,1,48,4,128,1,bfloat16,bfloat16,127,0.026709333062171936
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1,1,40,1,256,1,bfloat16,bfloat16,8191,0.05379733443260193
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,4,1,64,1,256,1,bfloat16,bfloat16,511,0.020351999749739964
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,256,1,4,4,128,1,bfloat16,bfloat16,511,0.18197866280873617
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,16,1,8,8,128,1,bfloat16,bfloat16,63,0.011312000453472137
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,512,1,32,2,128,1,bfloat16,bfloat16,127,0.08570133646329244
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1,1,4,2,256,1,bfloat16,bfloat16,255,0.0164533331990242
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2,1,24,1,128,1,bfloat16,bfloat16,4095,0.022634667654832203
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,4,1,40,4,128,1,bfloat16,bfloat16,2047,0.030042665700117748
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,32,1,64,2,128,1,bfloat16,bfloat16,1,0.01770666614174843
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2,1,32,1,128,1,bfloat16,bfloat16,4095,0.023071999351183575
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1024,1,1,1,256,1,bfloat16,bfloat16,7,0.05412266651789347
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,16,1,4,1,128,1,bfloat16,bfloat16,1,0.009695999945203463
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,256,1,16,2,128,1,bfloat16,bfloat16,255,0.06563733518123627
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,16,1,24,4,256,1,bfloat16,bfloat16,511,0.04456000030040741
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,512,1,2,2,128,1,bfloat16,bfloat16,1,0.03613866617282232
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1,1,8,1,128,1,bfloat16,bfloat16,255,0.015439999600251516
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,8,1,48,4,256,1,bfloat16,bfloat16,1023,0.04824000100294749
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,256,1,4,4,128,1,bfloat16,bfloat16,7,0.03660800059636434
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,64,1,2,1,256,1,bfloat16,bfloat16,255,0.029152000943819683
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,32,1,48,4,256,1,bfloat16,bfloat16,15,0.02399466683467229
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1024,1,2,2,128,1,bfloat16,bfloat16,1,0.06691733499368031
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1024,1,8,8,128,1,bfloat16,bfloat16,31,0.26124266783396405
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,512,1,40,8,256,1,bfloat16,bfloat16,7,0.2699519991874695
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,4,1,16,8,256,1,bfloat16,bfloat16,7,0.016224000602960587
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1024,1,48,4,256,1,bfloat16,bfloat16,3,0.3437013228734334
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2,1,1,1,256,1,bfloat16,bfloat16,7,0.008117333054542542
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2048,1,16,8,128,1,bfloat16,bfloat16,31,0.5705013275146484
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1024,1,40,8,256,1,bfloat16,bfloat16,7,0.5245759884516398
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,8,1,12,4,256,1,bfloat16,bfloat16,4095,0.1114026705423991
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,4,1,64,4,256,1,bfloat16,bfloat16,4095,0.07216533521811168
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2,1,48,2,256,1,bfloat16,bfloat16,1,0.016143999993801117
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,8,1,1,1,256,1,bfloat16,bfloat16,63,0.008463999877373377
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,16,1,32,4,128,1,bfloat16,bfloat16,127,0.017221332838137943
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,4,1,16,4,128,1,bfloat16,bfloat16,255,0.01956266661485036
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,512,1,4,2,128,1,bfloat16,bfloat16,15,0.045978665351867676
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,8,1,16,8,128,1,bfloat16,bfloat16,3,0.016095999628305435
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1,1,8,1,256,1,bfloat16,bfloat16,3,0.00983466642598311
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1,1,24,1,256,1,bfloat16,bfloat16,63,0.010181333248813948
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2,1,32,1,128,1,bfloat16,bfloat16,1,0.009509333098928133
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,128,1,40,4,256,1,bfloat16,bfloat16,1,0.046309332052866616
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,64,1,4,1,256,1,bfloat16,bfloat16,1023,0.06332799792289734
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2048,1,24,4,256,1,bfloat16,bfloat16,3,0.5521706740061442
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,8,1,8,4,256,1,bfloat16,bfloat16,127,0.021189334491888683
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,64,1,64,2,256,1,bfloat16,bfloat16,511,0.09621866544087727
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,16,1,8,4,256,1,bfloat16,bfloat16,127,0.027621333797772724
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,8,1,8,1,256,1,bfloat16,bfloat16,32767,0.19688000281651816
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,8,1,2,1,256,1,bfloat16,bfloat16,511,0.018122666825850803
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2,1,12,1,128,1,bfloat16,bfloat16,1023,0.01695999999841054
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,512,1,32,1,128,1,bfloat16,bfloat16,255,0.06451733410358429
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1024,1,2,2,256,1,bfloat16,bfloat16,63,0.13236799836158752
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1024,1,32,1,256,1,bfloat16,bfloat16,63,0.1058240036169688
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,1024,1,4,4,128,1,bfloat16,bfloat16,511,0.6839839617411295
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,generation_attention,vllm_flash_attn,2048,1,2,1,128,1,bfloat16,bfloat16,127,0.09610666831334432
