framework,version,device,op_name,kernel_source,model,architecture,mla_dtype,kv_cache_dtype,gemm_type,num_heads,batch_size,isl,tp_size,step,latency
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,2,1,1,32768,0.2550
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,16,2,1,1,8192,0.2339
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,1,4,1,1,65536,0.9857
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,16,8,1,1,65536,0.8120
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,16,16,1,1,16384,0.5162
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,32,1,1,4,0.1736
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,2,1,1,4,0.1762
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,1,512,1,1,8,0.2905
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,64,64,1,1,8,0.3096
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,32,64,1,1,16384,2.4641
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,256,1,1,16384,4.4409
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,256,1,1,4,0.1960
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,2,512,1,1,64,0.2897
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,32,1,1,2,0.1494
VLLM,0.20.0,NVIDIA A100-SXM4-80GB,mla_generation_module,default,deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,bfloat16,bfloat16,bfloat16,4,8,1,1,16,0.1423
