phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
decode,sweep,1290,2643417971761755901,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,13.484
context,sweep,1297,2643417971761755901,0,4096,1,0,0.000,0,0,0.000,1,4096,0.000,0,0,0.000,205.953
mixed,sweep,1298,2643417971761755901,0,8191,2,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,408.985
mixed,sweep,1299,2643417971761755901,0,4097,2,4095,0.000,2,8193,0.250,0,0,0.000,0,0,0.000,202.958
decode,sweep,1300,2643417971761755901,0,0,0,0,0.000,4,16387,0.688,0,0,0.000,0,0,0.000,14.737
decode,sweep,1301,2643417971761755901,0,0,0,0,0.000,4,16391,0.688,0,0,0.000,0,0,0.000,14.512
decode,sweep,1302,2643417971761755901,0,0,0,0,0.000,4,16395,0.688,0,0,0.000,0,0,0.000,14.099
decode,sweep,1303,2643417971761755901,0,0,0,0,0.000,4,16399,0.688,0,0,0.000,0,0,0.000,14.126
decode,sweep,1304,2643417971761755901,0,0,0,0,0.000,4,16403,0.688,0,0,0.000,0,0,0.000,14.196
decode,sweep,1305,2643417971761755901,0,0,0,0,0.000,3,12304,0.222,0,0,0.000,0,0,0.000,13.703
decode,sweep,1306,2643417971761755901,0,0,0,0,0.000,2,8204,0.000,0,0,0.000,0,0,0.000,13.507
context,sweep,1314,2643417971761755901,0,4096,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,208.613
mixed,sweep,1315,2643417971761755901,0,4096,1,0,0.000,1,4096,0.000,12,49152,0.000,0,0,0.000,212.380
mixed,sweep,1316,2643417971761755901,0,8190,2,0,0.000,2,8193,0.250,10,40960,0.000,0,0,0.000,411.627
mixed,sweep,1317,2643417971761755901,0,8189,3,4094,0.000,3,12291,0.667,8,32768,0.000,0,0,0.000,409.678
mixed,sweep,1318,2643417971761755901,0,8187,3,4091,0.000,5,20486,1.360,6,24576,0.000,0,0,0.000,409.963
mixed,sweep,1319,2643417971761755901,0,8185,3,4086,0.000,7,28683,1.959,4,16384,0.000,0,0,0.000,409.827
mixed,sweep,1320,2643417971761755901,0,8183,3,4079,0.000,9,36882,2.667,2,8192,0.000,0,0,0.000,411.378
mixed,sweep,1321,2643417971761755901,0,8181,3,4070,0.000,11,45083,3.521,0,0,0.000,0,0,0.000,410.821
mixed,sweep,1322,2643417971761755901,0,8180,3,4059,0.000,12,49183,3.410,0,0,0.000,0,0,0.000,404.676
mixed,sweep,1323,2643417971761755901,0,49,1,4047,0.000,13,53284,3.562,0,0,0.000,0,0,0.000,17.164
decode,sweep,1324,2643417971761755901,0,0,0,0,0.000,13,53290,3.562,0,0,0.000,0,0,0.000,16.062
decode,sweep,1325,2643417971761755901,0,0,0,0,0.000,11,45097,2.562,0,0,0.000,0,0,0.000,15.225
decode,sweep,1326,2643417971761755901,0,0,0,0,0.000,9,36902,1.728,0,0,0.000,0,0,0.000,14.878
decode,sweep,1327,2643417971761755901,0,0,0,0,0.000,7,28705,1.061,0,0,0.000,0,0,0.000,14.334
decode,sweep,1328,2643417971761755901,0,0,0,0,0.000,5,20506,0.560,0,0,0.000,0,0,0.000,14.077
decode,sweep,1329,2643417971761755901,0,0,0,0,0.000,3,12305,0.222,0,0,0.000,0,0,0.000,13.690
decode,sweep,1330,2643417971761755901,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,13.211
context,sweep,1337,2643417971761755901,0,4096,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,195.054
decode,sweep,1338,2643417971761755901,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,14.255
decode,sweep,1339,2643417971761755901,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,14.300
decode,sweep,1340,2643417971761755901,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,14.285
decode,sweep,1341,2643417971761755901,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,13.964
decode,sweep,1342,2643417971761755901,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,13.445
decode,sweep,1343,2643417971761755901,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,13.400
decode,sweep,1344,2643417971761755901,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,13.470
context,sweep,1351,2643417971761755901,0,4096,1,0,0.000,0,0,0.000,1,4096,0.000,0,0,0.000,211.033
mixed,sweep,1352,2643417971761755901,0,8191,2,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,406.000
mixed,sweep,1353,2643417971761755901,0,4097,2,4095,0.000,2,8193,0.250,0,0,0.000,0,0,0.000,205.549
decode,sweep,1354,2643417971761755901,0,0,0,0,0.000,4,16387,0.688,0,0,0.000,0,0,0.000,14.763
decode,sweep,1355,2643417971761755901,0,0,0,0,0.000,4,16391,0.688,0,0,0.000,0,0,0.000,14.793
decode,sweep,1356,2643417971761755901,0,0,0,0,0.000,4,16395,0.688,0,0,0.000,0,0,0.000,14.166
decode,sweep,1357,2643417971761755901,0,0,0,0,0.000,4,16399,0.688,0,0,0.000,0,0,0.000,14.110
decode,sweep,1358,2643417971761755901,0,0,0,0,0.000,4,16403,0.688,0,0,0.000,0,0,0.000,13.913
decode,sweep,1359,2643417971761755901,0,0,0,0,0.000,3,12304,0.222,0,0,0.000,0,0,0.000,13.632
decode,sweep,1360,2643417971761755901,0,0,0,0,0.000,2,8204,0.000,0,0,0.000,0,0,0.000,13.555
context,sweep,1368,2643417971761755901,0,4096,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,207.670
mixed,sweep,1369,2643417971761755901,0,4096,1,0,0.000,1,4096,0.000,12,49152,0.000,0,0,0.000,211.810
mixed,sweep,1370,2643417971761755901,0,8190,2,0,0.000,2,8193,0.250,10,40960,0.000,0,0,0.000,411.941
mixed,sweep,1371,2643417971761755901,0,8189,3,4094,0.000,3,12291,0.667,8,32768,0.000,0,0,0.000,411.387
mixed,sweep,1372,2643417971761755901,0,8187,3,4091,0.000,5,20486,1.360,6,24576,0.000,0,0,0.000,409.644
mixed,sweep,1373,2643417971761755901,0,8185,3,4086,0.000,7,28683,1.959,4,16384,0.000,0,0,0.000,409.216
mixed,sweep,1374,2643417971761755901,0,8183,3,4079,0.000,9,36882,2.667,2,8192,0.000,0,0,0.000,409.085
mixed,sweep,1375,2643417971761755901,0,8181,3,4070,0.000,11,45083,3.521,0,0,0.000,0,0,0.000,408.520
mixed,sweep,1376,2643417971761755901,0,8180,3,4059,0.000,12,49183,3.410,0,0,0.000,0,0,0.000,406.293
mixed,sweep,1377,2643417971761755901,0,49,1,4047,0.000,13,53284,3.562,0,0,0.000,0,0,0.000,17.430
decode,sweep,1378,2643417971761755901,0,0,0,0,0.000,13,53290,3.562,0,0,0.000,0,0,0.000,16.180
decode,sweep,1379,2643417971761755901,0,0,0,0,0.000,11,45097,2.562,0,0,0.000,0,0,0.000,15.156
decode,sweep,1380,2643417971761755901,0,0,0,0,0.000,9,36902,1.728,0,0,0.000,0,0,0.000,14.914
