phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
context,sweep,21,12144200623119837980,0,128,1,0,0,0,0,0.000,0,0,0,0,4469.947
context,sweep,23,12144200623119837980,0,3168,1,0,0,0,0,0.000,0,0,0,0,230.057
context,sweep,24,12144200623119837980,0,928,1,3168,0,0,0,0.000,0,0,0,0,233.076
context,sweep,25,12144200623119837980,0,1024,1,0,0,0,0,0.000,0,0,0,0,66.486
context,sweep,26,12144200623119837980,0,3168,1,0,0,0,0,0.000,0,0,0,0,59.633
context,sweep,27,12144200623119837980,0,928,1,3168,0,0,0,0.000,0,0,0,0,50.772
context,sweep,28,12144200623119837980,0,128,1,0,0,0,0,0.000,0,0,0,0,28.437
context,sweep,29,12144200623119837980,0,3168,1,0,0,0,0,0.000,0,0,0,0,63.480
context,sweep,30,12144200623119837980,0,928,1,3168,0,0,0,0.000,0,0,0,0,51.606
context,sweep,31,12144200623119837980,0,128,1,0,0,0,0,0.000,0,0,0,0,28.100
context,sweep,32,12144200623119837980,0,3168,1,0,0,0,0,0.000,0,0,0,0,61.705
context,sweep,33,12144200623119837980,0,928,1,3168,0,0,0,0.000,0,0,0,0,51.529
context,sweep,34,12144200623119837980,0,128,1,0,0,0,0,0.000,0,0,0,0,29.896
context,sweep,35,12144200623119837980,0,1024,1,0,0,0,0,0.000,0,0,0,0,55.917
context,sweep,36,12144200623119837980,0,128,1,0,0,0,0,0.000,0,0,0,0,32.513
context,sweep,37,12144200623119837980,0,1024,1,0,0,0,0,0.000,0,0,0,0,56.075
context,sweep,38,12144200623119837980,0,3168,1,0,0,0,0,0.000,0,0,0,0,55.512
context,sweep,39,12144200623119837980,0,928,1,3168,0,0,0,0.000,0,0,0,0,51.385
context,sweep,48,12144200623119837980,0,3168,1,0,0,0,0,0.000,0,0,0,0,60.309
context,sweep,49,12144200623119837980,0,928,1,3168,0,0,0,0.000,0,0,0,0,57.589
decode,sweep,50,12144200623119837980,0,0,0,0,1,1,4096,4096.000,0,0,0,0,225.936
decode,sweep,51,12144200623119837980,0,0,0,0,1,1,4097,4097.000,0,0,0,0,5.932
decode,sweep,52,12144200623119837980,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.885
decode,sweep,53,12144200623119837980,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.978
decode,sweep,54,12144200623119837980,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.970
decode,sweep,55,12144200623119837980,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.949
decode,sweep,56,12144200623119837980,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.979
context,sweep,65,12144200623119837980,0,3168,1,0,0,0,0,0.000,0,0,0,0,60.270
context,sweep,66,12144200623119837980,0,928,1,3168,0,0,0,0.000,0,0,0,0,834.077
decode,sweep,67,12144200623119837980,0,0,0,0,1,1,4096,4096.000,0,0,0,0,331.692
decode,sweep,68,12144200623119837980,0,0,0,0,1,1,4097,4097.000,0,0,0,0,214.947
decode,sweep,69,12144200623119837980,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.957
decode,sweep,70,12144200623119837980,0,0,0,0,1,1,4099,4099.000,0,0,0,0,6.032
