num_context_tokens,num_decode_tokens,latency_ms
128,0,4469.947
3168,0,230.057
928,0,233.076
1024,0,66.486
3168,0,59.633
928,0,50.772
128,0,28.437
3168,0,63.480
928,0,51.606
128,0,28.100
3168,0,61.705
928,0,51.529
128,0,29.896
1024,0,55.917
128,0,32.513
1024,0,56.075
3168,0,55.512
928,0,51.385
3168,0,60.309
928,0,57.589
0,1,225.936
0,1,5.932
0,1,5.885
0,1,5.978
0,1,5.970
0,1,5.949
0,1,5.979
3168,0,60.270
928,0,834.077
0,1,331.692
0,1,214.947
0,1,5.957
0,1,6.032
0,1,6.052
0,1,6.038
0,1,6.084
3168,0,62.375
928,0,68.482
6336,1,395.650
5024,1,411.184
928,3,960.708
0,4,56.514
0,4,9.168
0,4,6.609
0,4,6.697
0,3,6.593
0,3,6.359
0,1,6.182
3168,0,61.109
928,0,51.652
0,1,7.797
0,1,5.921
0,1,5.886
0,1,5.909
0,1,5.916
0,1,5.901
0,1,5.966
3168,0,59.938
928,0,55.690
0,1,52.975
0,1,7.879
0,1,6.010
0,1,6.052
0,1,6.056
0,1,6.060
0,1,6.056
3168,0,63.345
928,0,82.422
0,1,78.842
7392,1,83.926
3968,1,85.902
928,3,82.135
0,4,8.819
0,4,6.098
0,4,6.145
0,3,6.088
0,3,6.198
0,3,6.345
0,1,5.902
3168,0,61.665
928,0,55.332
0,1,8.508
0,1,5.979
0,1,5.958
0,1,5.974
0,1,5.965
0,1,5.989
0,1,5.998
3168,0,62.266
928,0,82.873
0,1,78.775
0,1,9.045
0,1,6.002
0,1,6.044
0,1,6.044
0,1,6.039
0,1,6.080
3168,0,62.590
928,0,55.926
0,1,63.444
7392,1,64.478
3968,1,79.921
928,3,85.013
0,4,55.732
0,4,8.213
0,4,6.164
0,3,6.099
0,3,6.103
0,3,6.350
0,1,6.165
3168,0,60.320
928,0,53.729
0,1,8.156
0,1,5.978
0,1,5.977
0,1,5.917
0,1,5.961
0,1,5.946
0,1,5.969
3168,0,60.858
928,0,56.668
0,1,54.366
0,1,8.128
0,1,6.028
0,1,6.065
0,1,6.047
0,1,6.037
0,1,6.076
3168,0,61.861
928,0,54.863
0,1,57.699
3168,1,70.914
7264,1,88.411
1856,2,55.926
0,4,54.834
0,4,8.521
0,4,6.119
0,3,6.100
0,3,6.132
0,3,6.199
0,2,6.235
3168,0,59.989
928,0,54.326
0,1,8.130
0,1,5.932
0,1,5.943
0,1,5.921
0,1,5.975
0,1,5.927
0,1,5.967
3168,0,61.314
928,0,56.073
0,1,54.242
0,1,7.992
0,1,6.021
0,1,6.048
0,1,6.081
0,1,6.029
0,1,6.067
3168,0,61.949
928,0,69.674
3168,1,53.253
7264,1,82.627
1856,2,53.392
0,4,53.264
0,4,8.866
0,4,6.642
0,4,6.708
0,3,6.626
0,3,6.273
0,2,6.214
3168,0,60.319
928,0,53.833
0,1,9.002
0,1,5.933
0,1,5.965
0,1,5.946
0,1,5.921
0,1,5.962
0,1,5.948
3168,0,60.880
928,0,58.427
0,1,55.482
0,1,8.435
0,1,6.002
0,1,6.080
0,1,6.034
0,1,6.059
0,1,6.046
3168,0,60.988
928,0,54.988
0,1,70.351
7392,1,64.840
3968,1,71.844
928,3,53.048
0,4,8.161
0,4,6.095
0,4,6.149
0,3,6.084
0,3,6.115
0,3,6.329
0,1,5.860
3168,0,63.558
928,0,63.434
0,1,56.184
8191,1,92.998
7265,2,82.553
928,7,58.242
0,8,55.972
0,8,8.942
0,8,6.397
0,8,6.405
0,8,6.433
0,8,6.414
0,8,6.422
0,8,6.441
0,8,6.461
0,8,6.448
0,8,6.435
0,8,6.462
0,8,6.441
0,8,6.458
0,8,6.481
0,8,6.474
0,8,6.447
0,8,6.457
0,8,6.515
0,8,6.479
0,8,6.496
0,8,6.504
0,8,6.488
0,8,6.497
0,8,6.537
0,8,6.563
0,8,6.587
0,7,6.579
0,7,6.656
0,6,6.668
4224,1,62.076
1920,0,56.720
6272,2,87.087
7136,4,86.322
928,8,62.411
0,9,56.030
0,9,9.419
0,9,6.623
0,9,6.629
0,9,6.604
0,9,6.604
0,9,6.587
0,9,6.619
0,9,6.679
0,9,6.579
0,9,6.601
0,9,6.676
0,9,6.655
0,9,6.687
0,9,6.648
0,9,6.605
0,9,6.620
0,9,6.670
0,9,6.622
0,9,6.646
0,9,6.650
0,9,6.635
0,9,6.669
0,9,6.643
0,9,6.658
0,9,6.648
0,9,6.670
0,9,6.757
0,7,6.584
0,5,6.657
0,1,6.162
3168,0,63.469
1017,0,55.403
0,1,8.182
0,1,65.449
0,1,57.421
7392,1,94.189
7392,1,90.663
7559,1,87.143
7512,2,83.300
8055,4,87.387
7246,5,69.549
7392,6,63.615
3814,6,54.740
118,8,18.600
0,9,8.222
0,9,6.740
0,9,6.722
0,9,6.747
0,9,6.714
0,9,6.752
0,9,6.723
0,9,6.716
0,9,6.746
0,9,6.818
0,9,6.663
0,9,6.763
0,9,6.756
0,9,6.765
0,9,6.757
0,9,6.729
0,9,6.754
0,9,6.795
0,9,6.750
0,9,6.774
0,9,6.766
0,9,6.754
0,9,6.796
0,9,6.800
0,9,6.831
0,9,6.813
0,9,6.731
0,9,7.349
0,9,7.356
0,9,6.772
0,9,6.806
0,9,6.812
0,9,6.739
0,9,6.816
0,9,6.750
0,9,6.786
0,9,6.774
0,9,6.776
0,9,6.743
0,9,6.805
0,9,6.776
0,9,6.789
0,9,6.770
0,9,7.374
0,9,6.794
0,9,6.801
0,9,6.770
0,9,6.787
0,9,6.807
0,9,6.810
0,9,6.797
0,9,6.794
0,9,6.813
0,9,6.796
0,9,6.794
0,9,6.812
0,9,6.798
0,9,6.745
0,9,6.827
0,9,6.796
0,9,6.815
0,9,6.825
0,9,6.846
0,9,6.785
0,9,6.803
0,9,6.824
0,9,6.795
0,9,6.788
0,9,6.822
0,9,6.835
0,9,6.771
0,9,6.832
0,9,6.794
0,9,6.809
0,9,6.836
0,9,6.788
0,9,6.815
0,9,6.789
0,9,6.814
0,9,6.801
0,9,6.821
0,9,6.819
0,9,6.870
0,9,6.793
0,9,6.820
0,9,7.365
0,9,6.821
0,9,6.858
0,9,6.793
0,9,6.816
0,9,6.819
0,9,6.802
0,9,6.799
0,9,6.837
0,9,6.737
0,9,6.834
0,9,6.775
0,9,6.822
0,9,67.198
0,9,54.127
0,9,9.380
0,9,6.845
0,9,6.827
0,9,6.848
0,9,6.842
0,9,6.881
0,9,63.886
0,9,56.574
0,9,20.556
0,9,8.690
0,9,6.858
0,9,6.830
0,9,6.833
0,9,6.817
0,9,6.855
0,9,56.229
0,9,20.071
0,9,8.371
0,9,6.840
0,9,6.822
0,9,6.823
0,9,6.850
0,9,6.842
0,9,55.705
0,9,55.724
0,9,8.784
0,9,6.863
0,9,6.841
0,9,6.849
0,9,6.818
0,9,6.851
0,9,6.865
0,9,6.838
0,9,6.856
0,9,6.866
0,9,6.841
0,9,6.795
0,9,6.876
0,9,6.831
0,9,6.876
0,9,6.843
0,9,6.868
0,9,6.788
0,9,7.427
0,9,6.825
0,9,6.853
0,9,6.846
0,9,6.866
0,9,6.854
0,9,6.859
0,9,6.816
0,9,6.834
0,9,6.852
0,9,6.836
0,9,6.853
0,9,6.887
0,9,6.826
0,9,6.866
0,8,6.844
0,8,6.840
0,8,57.749
0,8,9.080
0,8,6.815
0,8,6.844
0,8,6.857
0,8,6.819
0,8,6.924
0,8,6.755
0,8,6.861
0,8,6.858
0,8,6.835
0,8,6.852
0,8,6.834
0,8,6.838
0,8,6.844
0,8,6.830
0,8,6.844
0,8,6.844
0,8,9.582
0,8,6.828
0,8,59.563
0,8,58.780
0,8,8.984
0,8,6.831
0,8,6.821
0,8,6.871
