num_context_tokens,num_decode_tokens,latency_ms
128,0,4503.750
3168,0,220.978
928,0,188.113
1024,0,54.788
128,0,22.661
1024,0,47.509
128,0,18.605
1024,0,46.891
128,0,22.528
3168,0,49.545
928,0,45.733
128,0,19.281
3168,0,49.534
928,0,45.195
3168,0,55.121
928,0,48.422
0,1,223.530
0,1,4.770
0,1,4.811
0,1,4.858
0,1,4.806
0,1,4.790
0,1,4.850
3168,0,54.217
928,0,805.800
0,1,310.849
0,1,180.696
0,1,4.776
0,1,4.871
0,1,4.879
0,1,4.877
0,1,4.879
3168,0,54.968
928,0,51.297
0,1,48.850
3168,1,426.559
7264,1,392.286
1856,2,1166.623
0,4,47.381
0,4,7.638
0,4,5.464
0,3,5.462
0,3,5.501
0,3,5.569
0,2,5.557
3168,0,56.512
928,0,47.371
0,1,6.749
0,1,4.835
0,1,4.804
0,1,4.801
0,1,4.825
0,1,4.803
0,1,4.839
3168,0,54.357
928,0,50.469
0,1,45.314
0,1,6.881
0,1,4.850
0,1,4.845
0,1,4.856
0,1,4.893
0,1,4.860
3168,0,54.272
928,0,51.876
3168,1,82.293
7264,1,89.592
1856,2,77.260
0,4,74.524
0,4,9.079
0,4,5.948
0,4,6.029
0,3,5.998
0,3,5.458
0,2,5.531
3168,0,55.306
928,0,48.641
0,1,6.665
0,1,4.784
0,1,4.860
0,1,4.864
0,1,4.867
0,1,4.889
0,1,4.876
3168,0,54.375
928,0,50.155
0,1,45.339
0,1,7.002
0,1,4.850
0,1,4.876
0,1,4.877
0,1,4.891
0,1,4.941
3168,0,52.647
928,0,47.729
0,1,47.512
3168,1,74.083
7264,1,95.226
1856,2,56.658
0,4,46.583
0,4,7.502
0,4,5.410
0,3,5.345
0,3,5.471
0,3,5.614
0,2,5.538
3168,0,53.179
928,0,46.963
0,1,6.644
0,1,4.859
0,1,4.859
0,1,8.001
0,1,4.675
0,1,4.879
0,1,4.871
3168,0,50.286
928,0,50.192
0,1,52.392
0,1,13.042
0,1,4.814
0,1,5.440
0,1,4.839
0,1,4.836
0,1,4.887
3168,0,50.966
928,0,47.315
0,1,47.191
0,1,48.181
7392,1,81.356
3968,1,85.906
928,3,53.628
0,4,44.289
0,4,7.417
0,3,5.281
0,3,5.428
0,3,5.458
0,3,5.560
0,1,5.298
3168,0,52.764
928,0,46.872
0,1,6.721
0,1,4.742
0,1,4.795
0,1,4.794
0,1,4.816
0,1,4.773
0,1,4.883
3168,0,52.067
928,0,50.237
0,1,44.839
0,1,6.799
0,1,8.482
0,1,1.233
0,1,5.618
0,1,4.824
0,1,4.895
3168,0,53.611
928,0,46.582
0,1,47.418
0,1,74.710
7392,1,81.865
3968,1,77.681
928,3,44.604
0,4,7.367
0,4,5.432
0,3,5.326
0,3,5.394
0,3,5.453
0,3,5.623
0,1,5.018
3168,0,51.825
928,0,46.584
0,1,6.848
0,1,4.847
0,1,4.852
0,1,4.887
0,1,4.830
0,1,4.923
0,1,4.884
3168,0,51.709
928,0,50.185
0,1,45.448
0,1,6.917
0,1,4.852
0,1,4.850
0,1,4.841
0,1,4.847
0,1,4.910
3168,0,49.548
928,0,46.177
0,1,48.170
0,1,67.584
7392,1,79.169
3968,1,82.106
928,3,49.209
0,4,44.700
0,4,7.437
0,3,5.398
0,3,5.469
0,3,5.413
0,3,5.491
0,1,5.415
1024,0,51.353
0,1,6.688
0,1,4.719
0,1,4.795
0,1,4.773
0,1,4.770
0,1,4.787
0,1,4.806
0,1,4.771
0,1,4.758
0,1,4.762
0,1,4.796
0,1,4.781
0,1,4.784
0,1,4.778
0,1,4.799
0,1,45.403
0,1,50.254
4224,1,58.851
7136,1,102.159
3008,5,89.376
992,7,48.190
0,8,50.037
0,8,7.736
0,8,5.697
0,8,5.682
0,8,5.694
0,8,5.710
0,8,5.760
0,8,5.802
0,8,5.778
0,8,5.845
0,7,5.923
0,7,5.650
3168,7,43.345
928,7,46.554
0,8,7.437
0,8,5.896
0,8,5.842
0,8,5.867
0,8,5.842
0,8,5.871
0,8,5.874
0,8,5.834
0,8,5.846
0,8,5.879
0,8,5.888
0,8,5.885
0,8,5.978
0,8,5.863
1024,8,47.158
0,5,7.643
0,3,52.532
0,2,47.934
7360,2,96.863
4960,3,92.628
4160,7,59.397
928,8,46.789
0,9,8.431
0,9,6.592
0,9,6.562
0,9,6.624
0,9,6.515
0,9,6.571
0,9,6.603
0,9,6.577
0,9,6.622
0,8,6.557
0,8,6.587
0,8,6.558
0,8,6.573
0,8,6.602
0,8,6.618
0,8,6.575
0,8,6.574
0,8,6.572
0,8,6.600
0,8,6.567
0,8,6.608
0,8,6.620
0,8,6.581
0,8,6.604
