phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
context,sweep,22,1934713166041924486,0,128,1,0,0,0,0,0.000,0,0,0,0,4503.750
context,sweep,24,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,220.978
context,sweep,25,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,188.113
context,sweep,26,1934713166041924486,0,1024,1,0,0,0,0,0.000,0,0,0,0,54.788
context,sweep,27,1934713166041924486,0,128,1,0,0,0,0,0.000,0,0,0,0,22.661
context,sweep,28,1934713166041924486,0,1024,1,0,0,0,0,0.000,0,0,0,0,47.509
context,sweep,29,1934713166041924486,0,128,1,0,0,0,0,0.000,0,0,0,0,18.605
context,sweep,30,1934713166041924486,0,1024,1,0,0,0,0,0.000,0,0,0,0,46.891
context,sweep,31,1934713166041924486,0,128,1,0,0,0,0,0.000,0,0,0,0,22.528
context,sweep,32,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,49.545
context,sweep,33,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,45.733
context,sweep,34,1934713166041924486,0,128,1,0,0,0,0,0.000,0,0,0,0,19.281
context,sweep,35,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,49.534
context,sweep,36,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,45.195
context,sweep,45,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,55.121
context,sweep,46,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,48.422
decode,sweep,47,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,223.530
decode,sweep,48,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,4.770
decode,sweep,49,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.811
decode,sweep,50,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.858
decode,sweep,51,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.806
decode,sweep,52,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.790
decode,sweep,53,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.850
context,sweep,62,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,54.217
context,sweep,63,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,805.800
decode,sweep,64,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,310.849
decode,sweep,65,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,180.696
decode,sweep,66,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.776
decode,sweep,67,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.871
decode,sweep,68,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.879
decode,sweep,69,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.877
decode,sweep,70,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.879
context,sweep,79,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,54.968
context,sweep,80,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,51.297
decode,sweep,81,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,48.850
mixed,sweep,82,1934713166041924486,0,3168,1,0,1,1,4097,4097.000,0,0,0,0,426.559
mixed,sweep,83,1934713166041924486,0,7264,3,3168,1,1,4098,4098.000,0,0,0,0,392.286
mixed,sweep,85,1934713166041924486,0,1856,2,6336,2,2,8195,4097.500,0,0,0,0,1166.623
decode,sweep,86,1934713166041924486,0,0,0,0,4,4,16389,4097.250,0,0,0,0,47.381
decode,sweep,87,1934713166041924486,0,0,0,0,4,4,16393,4098.250,0,0,0,0,7.638
decode,sweep,88,1934713166041924486,0,0,0,0,4,4,16397,4099.250,0,0,0,0,5.464
decode,sweep,89,1934713166041924486,0,0,0,0,3,3,12298,4099.333,0,0,0,0,5.462
decode,sweep,90,1934713166041924486,0,0,0,0,3,3,12301,4100.333,0,0,0,0,5.501
decode,sweep,91,1934713166041924486,0,0,0,0,3,3,12304,4101.333,0,0,0,0,5.569
decode,sweep,92,1934713166041924486,0,0,0,0,2,2,8204,4102.000,0,0,0,0,5.557
context,sweep,101,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,56.512
context,sweep,102,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,47.371
decode,sweep,103,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,6.749
decode,sweep,104,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,4.835
decode,sweep,105,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.804
decode,sweep,106,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.801
decode,sweep,107,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.825
decode,sweep,108,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.803
decode,sweep,109,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.839
context,sweep,118,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,54.357
context,sweep,119,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,50.469
decode,sweep,120,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,45.314
decode,sweep,121,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,6.881
decode,sweep,122,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.850
decode,sweep,123,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.845
decode,sweep,124,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.856
decode,sweep,125,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.893
decode,sweep,126,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.860
context,sweep,135,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,54.272
context,sweep,136,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,51.876
mixed,sweep,137,1934713166041924486,0,3168,1,0,1,1,4096,4096.000,0,0,0,0,82.293
mixed,sweep,138,1934713166041924486,0,7264,3,3168,1,1,4097,4097.000,0,0,0,0,89.592
mixed,sweep,139,1934713166041924486,0,1856,2,6336,2,2,8194,4097.000,0,0,0,0,77.260
decode,sweep,140,1934713166041924486,0,0,0,0,4,4,16388,4097.000,0,0,0,0,74.524
decode,sweep,141,1934713166041924486,0,0,0,0,4,4,16392,4098.000,0,0,0,0,9.079
decode,sweep,142,1934713166041924486,0,0,0,0,4,4,16396,4099.000,0,0,0,0,5.948
decode,sweep,143,1934713166041924486,0,0,0,0,4,4,16400,4100.000,0,0,0,0,6.029
decode,sweep,144,1934713166041924486,0,0,0,0,3,3,12301,4100.333,0,0,0,0,5.998
decode,sweep,145,1934713166041924486,0,0,0,0,3,3,12304,4101.333,0,0,0,0,5.458
decode,sweep,146,1934713166041924486,0,0,0,0,2,2,8204,4102.000,0,0,0,0,5.531
context,sweep,155,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,55.306
context,sweep,156,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,48.641
decode,sweep,157,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,6.665
decode,sweep,158,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,4.784
decode,sweep,159,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.860
decode,sweep,160,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.864
decode,sweep,161,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.867
decode,sweep,162,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.889
decode,sweep,163,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.876
context,sweep,172,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,54.375
context,sweep,173,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,50.155
decode,sweep,174,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,45.339
decode,sweep,175,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,7.002
decode,sweep,176,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.850
decode,sweep,177,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.876
decode,sweep,178,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.877
decode,sweep,179,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.891
decode,sweep,180,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.941
context,sweep,189,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,52.647
context,sweep,190,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,47.729
decode,sweep,191,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,47.512
mixed,sweep,192,1934713166041924486,0,3168,1,0,1,1,4097,4097.000,0,0,0,0,74.083
mixed,sweep,193,1934713166041924486,0,7264,3,3168,1,1,4098,4098.000,0,0,0,0,95.226
mixed,sweep,194,1934713166041924486,0,1856,2,6336,2,2,8195,4097.500,0,0,0,0,56.658
decode,sweep,195,1934713166041924486,0,0,0,0,4,4,16389,4097.250,0,0,0,0,46.583
decode,sweep,196,1934713166041924486,0,0,0,0,4,4,16393,4098.250,0,0,0,0,7.502
decode,sweep,197,1934713166041924486,0,0,0,0,4,4,16397,4099.250,0,0,0,0,5.410
decode,sweep,198,1934713166041924486,0,0,0,0,3,3,12298,4099.333,0,0,0,0,5.345
decode,sweep,199,1934713166041924486,0,0,0,0,3,3,12301,4100.333,0,0,0,0,5.471
decode,sweep,200,1934713166041924486,0,0,0,0,3,3,12304,4101.333,0,0,0,0,5.614
decode,sweep,201,1934713166041924486,0,0,0,0,2,2,8204,4102.000,0,0,0,0,5.538
context,sweep,210,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,53.179
context,sweep,211,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,46.963
decode,sweep,212,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,6.644
decode,sweep,213,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,4.859
decode,sweep,214,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.859
decode,sweep,215,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,8.001
decode,sweep,216,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.675
decode,sweep,217,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.879
decode,sweep,218,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.871
context,sweep,227,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,50.286
context,sweep,228,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,50.192
decode,sweep,229,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,52.392
decode,sweep,230,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,13.042
decode,sweep,231,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.814
decode,sweep,232,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.440
decode,sweep,233,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.839
decode,sweep,234,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.836
decode,sweep,235,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.887
context,sweep,244,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,50.966
context,sweep,245,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,47.315
decode,sweep,246,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,47.191
decode,sweep,247,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,48.181
mixed,sweep,248,1934713166041924486,0,7392,3,0,1,1,4098,4098.000,0,0,0,0,81.356
mixed,sweep,249,1934713166041924486,0,3968,3,7392,1,1,4099,4099.000,0,0,0,0,85.906
mixed,sweep,250,1934713166041924486,0,928,1,3168,3,3,12292,4097.333,0,0,0,0,53.628
decode,sweep,251,1934713166041924486,0,0,0,0,4,4,16391,4097.750,0,0,0,0,44.289
decode,sweep,252,1934713166041924486,0,0,0,0,4,4,16395,4098.750,0,0,0,0,7.417
decode,sweep,253,1934713166041924486,0,0,0,0,3,3,12296,4098.667,0,0,0,0,5.281
decode,sweep,254,1934713166041924486,0,0,0,0,3,3,12299,4099.667,0,0,0,0,5.428
decode,sweep,255,1934713166041924486,0,0,0,0,3,3,12302,4100.667,0,0,0,0,5.458
decode,sweep,256,1934713166041924486,0,0,0,0,3,3,12305,4101.667,0,0,0,0,5.560
decode,sweep,257,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.298
context,sweep,266,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,52.764
context,sweep,267,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,46.872
decode,sweep,268,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,6.721
decode,sweep,269,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,4.742
decode,sweep,270,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.795
decode,sweep,271,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.794
decode,sweep,272,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.816
decode,sweep,273,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.773
decode,sweep,274,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.883
context,sweep,283,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,52.067
context,sweep,284,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,50.237
decode,sweep,285,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,44.839
decode,sweep,286,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,6.799
decode,sweep,287,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,8.482
decode,sweep,288,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,1.233
decode,sweep,289,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.618
decode,sweep,290,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.824
decode,sweep,291,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.895
context,sweep,300,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,53.611
context,sweep,301,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,46.582
decode,sweep,302,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,47.418
decode,sweep,303,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,74.710
mixed,sweep,304,1934713166041924486,0,7392,3,0,1,1,4098,4098.000,0,0,0,0,81.865
mixed,sweep,305,1934713166041924486,0,3968,3,7392,1,1,4099,4099.000,0,0,0,0,77.681
mixed,sweep,306,1934713166041924486,0,928,1,3168,3,3,12292,4097.333,0,0,0,0,44.604
decode,sweep,307,1934713166041924486,0,0,0,0,4,4,16391,4097.750,0,0,0,0,7.367
decode,sweep,308,1934713166041924486,0,0,0,0,4,4,16395,4098.750,0,0,0,0,5.432
decode,sweep,309,1934713166041924486,0,0,0,0,3,3,12296,4098.667,0,0,0,0,5.326
decode,sweep,310,1934713166041924486,0,0,0,0,3,3,12299,4099.667,0,0,0,0,5.394
decode,sweep,311,1934713166041924486,0,0,0,0,3,3,12302,4100.667,0,0,0,0,5.453
decode,sweep,312,1934713166041924486,0,0,0,0,3,3,12305,4101.667,0,0,0,0,5.623
decode,sweep,313,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.018
context,sweep,322,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,51.825
context,sweep,323,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,46.584
decode,sweep,324,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,6.848
decode,sweep,325,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,4.847
decode,sweep,326,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.852
decode,sweep,327,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.887
decode,sweep,328,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.830
decode,sweep,329,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.923
decode,sweep,330,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.884
context,sweep,339,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,51.709
context,sweep,340,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,50.185
decode,sweep,341,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,45.448
decode,sweep,342,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,6.917
decode,sweep,343,1934713166041924486,0,0,0,0,1,1,4098,4098.000,0,0,0,0,4.852
decode,sweep,344,1934713166041924486,0,0,0,0,1,1,4099,4099.000,0,0,0,0,4.850
decode,sweep,345,1934713166041924486,0,0,0,0,1,1,4100,4100.000,0,0,0,0,4.841
decode,sweep,346,1934713166041924486,0,0,0,0,1,1,4101,4101.000,0,0,0,0,4.847
decode,sweep,347,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,4.910
context,sweep,356,1934713166041924486,0,3168,1,0,0,0,0,0.000,0,0,0,0,49.548
context,sweep,357,1934713166041924486,0,928,1,3168,0,0,0,0.000,0,0,0,0,46.177
decode,sweep,358,1934713166041924486,0,0,0,0,1,1,4096,4096.000,0,0,0,0,48.170
decode,sweep,359,1934713166041924486,0,0,0,0,1,1,4097,4097.000,0,0,0,0,67.584
mixed,sweep,360,1934713166041924486,0,7392,3,0,1,1,4098,4098.000,0,0,0,0,79.169
mixed,sweep,361,1934713166041924486,0,3968,3,7392,1,1,4099,4099.000,0,0,0,0,82.106
mixed,sweep,362,1934713166041924486,0,928,1,3168,3,3,12292,4097.333,0,0,0,0,49.209
decode,sweep,363,1934713166041924486,0,0,0,0,4,4,16391,4097.750,0,0,0,0,44.700
decode,sweep,364,1934713166041924486,0,0,0,0,4,4,16395,4098.750,0,0,0,0,7.437
decode,sweep,365,1934713166041924486,0,0,0,0,3,3,12296,4098.667,0,0,0,0,5.398
decode,sweep,366,1934713166041924486,0,0,0,0,3,3,12299,4099.667,0,0,0,0,5.469
decode,sweep,367,1934713166041924486,0,0,0,0,3,3,12302,4100.667,0,0,0,0,5.413
decode,sweep,368,1934713166041924486,0,0,0,0,3,3,12305,4101.667,0,0,0,0,5.491
decode,sweep,369,1934713166041924486,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.415
context,sweep,378,1934713166041924486,0,1024,1,0,0,0,0,0.000,0,0,0,0,51.353
decode,sweep,379,1934713166041924486,0,0,0,0,1,1,1024,1024.000,0,0,0,0,6.688
decode,sweep,380,1934713166041924486,0,0,0,0,1,1,1025,1025.000,0,0,0,0,4.719
decode,sweep,381,1934713166041924486,0,0,0,0,1,1,1026,1026.000,0,0,0,0,4.795
decode,sweep,382,1934713166041924486,0,0,0,0,1,1,1027,1027.000,0,0,0,0,4.773
decode,sweep,383,1934713166041924486,0,0,0,0,1,1,1028,1028.000,0,0,0,0,4.770
decode,sweep,384,1934713166041924486,0,0,0,0,1,1,1029,1029.000,0,0,0,0,4.787
decode,sweep,385,1934713166041924486,0,0,0,0,1,1,1030,1030.000,0,0,0,0,4.806
decode,sweep,386,1934713166041924486,0,0,0,0,1,1,1031,1031.000,0,0,0,0,4.771
decode,sweep,387,1934713166041924486,0,0,0,0,1,1,1032,1032.000,0,0,0,0,4.758
decode,sweep,388,1934713166041924486,0,0,0,0,1,1,1033,1033.000,0,0,0,0,4.762
decode,sweep,389,1934713166041924486,0,0,0,0,1,1,1034,1034.000,0,0,0,0,4.796
decode,sweep,390,1934713166041924486,0,0,0,0,1,1,1035,1035.000,0,0,0,0,4.781
decode,sweep,391,1934713166041924486,0,0,0,0,1,1,1036,1036.000,0,0,0,0,4.784
decode,sweep,392,1934713166041924486,0,0,0,0,1,1,1037,1037.000,0,0,0,0,4.778
decode,sweep,393,1934713166041924486,0,0,0,0,1,1,1038,1038.000,0,0,0,0,4.799
decode,sweep,394,1934713166041924486,0,0,0,0,1,1,1039,1039.000,0,0,0,0,45.403
decode,sweep,395,1934713166041924486,0,0,0,0,1,1,1040,1040.000,0,0,0,0,50.254
mixed,sweep,396,1934713166041924486,0,4224,2,0,1,1,1041,1041.000,3072,2,0,0,58.851
mixed,sweep,397,1934713166041924486,0,7136,5,4224,1,1,1042,1042.000,0,0,0,0,102.159
mixed,sweep,398,1934713166041924486,0,3008,3,3168,5,5,9235,1847.000,0,0,0,0,89.376
mixed,sweep,399,1934713166041924486,0,992,1,1056,7,7,14360,2051.429,0,0,0,0,48.190
decode,sweep,400,1934713166041924486,0,0,0,0,8,8,16415,2051.875,0,0,0,0,50.037
decode,sweep,401,1934713166041924486,0,0,0,0,8,8,16423,2052.875,0,0,0,0,7.736
decode,sweep,402,1934713166041924486,0,0,0,0,8,8,16431,2053.875,0,0,0,0,5.697
decode,sweep,403,1934713166041924486,0,0,0,0,8,8,16439,2054.875,0,0,0,0,5.682
decode,sweep,404,1934713166041924486,0,0,0,0,8,8,16447,2055.875,0,0,0,0,5.694
decode,sweep,405,1934713166041924486,0,0,0,0,8,8,16455,2056.875,0,0,0,0,5.710
decode,sweep,406,1934713166041924486,0,0,0,0,8,8,16463,2057.875,0,0,0,0,5.760
decode,sweep,407,1934713166041924486,0,0,0,0,8,8,16471,2058.875,0,0,0,0,5.802
decode,sweep,408,1934713166041924486,0,0,0,0,8,8,16479,2059.875,0,0,0,0,5.778
decode,sweep,409,1934713166041924486,0,0,0,0,8,8,16487,2060.875,0,0,0,0,5.845
decode,sweep,410,1934713166041924486,0,0,0,0,7,7,15440,2205.714,0,0,0,0,5.923
decode,sweep,411,1934713166041924486,0,0,0,0,7,7,15447,2206.714,0,0,0,0,5.650
mixed,sweep,412,1934713166041924486,0,3168,1,0,7,7,15454,2207.714,0,0,0,0,43.345
mixed,sweep,413,1934713166041924486,0,928,1,3168,7,7,15461,2208.714,0,0,0,0,46.554
decode,sweep,414,1934713166041924486,0,0,0,0,8,8,19564,2445.500,0,0,0,0,7.437
decode,sweep,415,1934713166041924486,0,0,0,0,8,8,19572,2446.500,0,0,0,0,5.896
decode,sweep,416,1934713166041924486,0,0,0,0,8,8,19580,2447.500,0,0,0,0,5.842
decode,sweep,417,1934713166041924486,0,0,0,0,8,8,19588,2448.500,0,0,0,0,5.867
decode,sweep,418,1934713166041924486,0,0,0,0,8,8,19596,2449.500,0,0,0,0,5.842
decode,sweep,419,1934713166041924486,0,0,0,0,8,8,19604,2450.500,0,0,0,0,5.871
decode,sweep,420,1934713166041924486,0,0,0,0,8,8,19612,2451.500,0,0,0,0,5.874
decode,sweep,421,1934713166041924486,0,0,0,0,8,8,19620,2452.500,0,0,0,0,5.834
decode,sweep,422,1934713166041924486,0,0,0,0,8,8,19628,2453.500,0,0,0,0,5.846
decode,sweep,423,1934713166041924486,0,0,0,0,8,8,19636,2454.500,0,0,0,0,5.879
decode,sweep,424,1934713166041924486,0,0,0,0,8,8,19644,2455.500,0,0,0,0,5.888
decode,sweep,425,1934713166041924486,0,0,0,0,8,8,19652,2456.500,0,0,0,0,5.885
decode,sweep,426,1934713166041924486,0,0,0,0,8,8,19660,2457.500,0,0,0,0,5.978
decode,sweep,427,1934713166041924486,0,0,0,0,8,8,19668,2458.500,0,0,0,0,5.863
mixed,sweep,428,1934713166041924486,0,1024,1,0,8,8,19676,2459.500,0,0,0,0,47.158
decode,sweep,429,1934713166041924486,0,0,0,0,5,5,12392,2478.400,0,0,0,0,7.643
decode,sweep,430,1934713166041924486,0,0,0,0,3,3,7215,2405.000,0,0,0,0,52.532
decode,sweep,431,1934713166041924486,0,0,0,0,2,2,5139,2569.500,0,0,0,0,47.934
mixed,sweep,432,1934713166041924486,0,7360,5,0,2,2,5141,2570.500,0,0,0,0,96.863
mixed,sweep,433,1934713166041924486,0,4960,5,6336,3,3,6167,2055.667,0,0,0,0,92.628
mixed,sweep,434,1934713166041924486,0,4160,2,1056,7,7,16410,2344.286,0,0,0,0,59.397
mixed,sweep,435,1934713166041924486,0,928,1,3168,8,8,18465,2308.125,0,0,0,0,46.789
decode,sweep,436,1934713166041924486,0,0,0,0,9,9,22569,2507.667,0,0,0,0,8.431
