phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
context,sweep,22,1934713166041924486,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,4503.750
context,sweep,24,1934713166041924486,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,220.978
context,sweep,25,1934713166041924486,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,188.113
context,sweep,26,1934713166041924486,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,54.788
context,sweep,27,1934713166041924486,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,22.661
context,sweep,28,1934713166041924486,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,47.509
context,sweep,29,1934713166041924486,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.605
context,sweep,30,1934713166041924486,0,1024,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,46.891
context,sweep,31,1934713166041924486,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,22.528
context,sweep,32,1934713166041924486,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,49.545
context,sweep,33,1934713166041924486,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,45.733
context,sweep,34,1934713166041924486,0,128,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,19.281
context,sweep,35,1934713166041924486,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,49.534
context,sweep,36,1934713166041924486,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,45.195
context,sweep,45,1934713166041924486,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,55.121
context,sweep,46,1934713166041924486,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,48.422
decode,sweep,47,1934713166041924486,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,223.530
decode,sweep,48,1934713166041924486,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,4.770
decode,sweep,49,1934713166041924486,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,4.811
decode,sweep,50,1934713166041924486,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,4.858
decode,sweep,51,1934713166041924486,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,4.806
decode,sweep,52,1934713166041924486,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,4.790
decode,sweep,53,1934713166041924486,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,4.850
context,sweep,62,1934713166041924486,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,54.217
context,sweep,63,1934713166041924486,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,805.800
decode,sweep,64,1934713166041924486,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,310.849
decode,sweep,65,1934713166041924486,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,180.696
decode,sweep,66,1934713166041924486,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,4.776
decode,sweep,67,1934713166041924486,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,4.871
decode,sweep,68,1934713166041924486,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,4.879
decode,sweep,69,1934713166041924486,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,4.877
decode,sweep,70,1934713166041924486,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,4.879
context,sweep,79,1934713166041924486,0,3168,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,54.968
context,sweep,80,1934713166041924486,0,928,1,3168,0.000,0,0,0.000,0,0,0.000,0,0,0.000,51.297
decode,sweep,81,1934713166041924486,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,48.850
mixed,sweep,82,1934713166041924486,0,3168,1,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,426.559
mixed,sweep,83,1934713166041924486,0,7264,3,3168,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,392.286
mixed,sweep,85,1934713166041924486,0,1856,2,6336,0.000,2,8195,2.250,0,0,0.000,0,0,0.000,1166.623
decode,sweep,86,1934713166041924486,0,0,0,0,0.000,4,16389,2.688,0,0,0.000,0,0,0.000,47.381
