framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,4096,1024,10,512,1,1,power_law_1.01,0.4629183769226074
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,1,7168,2048,8,384,1,4,power_law_1.2,0.060211199522018435
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,4096,1024,10,512,1,1,power_law_1.01,0.5076159954071044
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,4096,1024,10,512,1,1,power_law_1.01,0.6216000080108642
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,4096,1024,10,512,1,1,power_law_1.01,0.560153579711914
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,4096,1024,10,512,1,1,power_law_1.01,0.6749824047088623
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,4096,1024,10,512,1,1,power_law_1.01,0.6613183975219726
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,4096,1024,10,512,1,1,power_law_1.01,0.8192319869995117
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,4096,1024,10,512,1,1,power_law_1.01,0.8207103729248046
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,4096,1024,10,512,1,1,power_law_1.01,1.0334976196289063
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,4096,1024,10,512,1,1,power_law_1.01,1.1191679954528808
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,4096,1024,10,512,1,1,power_law_1.01,1.4181440353393555
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,2,4096,1536,8,128,1,64,power_law_1.2,0.045510399341583255
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,4,4096,1536,8,128,1,64,power_law_1.2,0.045311999320983884
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,4096,1024,10,512,1,1,power_law_1.01,1.7688127517700196
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,8,4096,1536,8,128,1,64,power_law_1.2,0.0450111985206604
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,16,4096,1536,8,128,1,64,power_law_1.2,0.045612800121307376
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,2,7168,2048,8,384,1,4,power_law_1.2,0.08065279722213745
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,4,7168,2048,8,384,1,4,power_law_1.2,0.16135040521621705
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,8,7168,2048,8,384,1,4,power_law_1.2,0.2680000066757202
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,1,4096,1024,10,512,16,1,power_law_1.2,0.024806399643421174
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,16,7168,2048,8,384,1,4,power_law_1.2,0.38622078895568845
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,2,4096,1024,10,512,16,1,power_law_1.2,0.026950401067733765
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,32,7168,2048,8,384,1,4,power_law_1.2,0.5502016067504882
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,4,4096,1024,10,512,16,1,power_law_1.2,0.03320319950580597
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,8,4096,1024,10,512,16,1,power_law_1.2,0.04556800127029419
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,32,4096,1536,8,128,1,64,power_law_1.2,0.05546240210533142
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,48,4096,1536,8,128,1,64,power_law_1.2,0.056524801254272464
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,64,4096,1536,8,128,1,64,power_law_1.2,0.061414402723312375
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,4096,1536,8,128,2,1,power_law_1.2,0.8004735946655274
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,16,4096,1024,10,512,16,1,power_law_1.2,0.06702079772949218
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,48,7168,2048,8,384,1,4,power_law_1.2,0.6454080104827881
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,32,4096,1024,10,512,16,1,power_law_1.2,0.08625280261039733
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,64,7168,2048,8,384,1,4,power_law_1.2,0.893734359741211
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,48,4096,1024,10,512,16,1,power_law_1.2,0.11751680374145508
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,64,4096,1024,10,512,16,1,power_law_1.2,0.14368640184402465
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,80,7168,2048,8,384,1,4,power_law_1.2,0.9872063636779785
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,96,7168,2048,8,384,1,4,power_law_1.2,1.0095487594604493
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,80,4096,1024,10,512,16,1,power_law_1.2,0.13998719453811645
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,96,4096,1024,10,512,16,1,power_law_1.2,0.1429311990737915
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,80,4096,1536,8,128,1,64,power_law_1.2,0.07928320169448852
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,96,4096,1536,8,128,1,64,power_law_1.2,0.07878400087356567
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,128,4096,1536,8,128,1,64,power_law_1.2,0.08522239923477173
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,160,4096,1536,8,128,1,64,power_law_1.2,0.08999040126800537
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,192,4096,1536,8,128,1,64,power_law_1.2,0.09429759979248047
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,256,4096,1536,8,128,1,64,power_law_1.2,0.11021440029144287
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,320,4096,1536,8,128,1,64,power_law_1.2,0.11557120084762573
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,384,4096,1536,8,128,1,64,power_law_1.2,0.12618240118026733
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,512,4096,1536,8,128,1,64,power_law_1.2,0.14549119472503663
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,768,4096,1536,8,128,1,64,power_law_1.2,0.18530559539794922
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,1024,4096,1536,8,128,1,64,power_law_1.2,0.23031039237976075
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,1536,4096,1536,8,128,1,64,power_law_1.2,0.32578558921813966
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,2048,4096,1536,8,128,1,64,power_law_1.2,0.4065279960632324
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,128,4096,1024,10,512,16,1,power_law_1.2,0.192684805393219
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,3072,4096,1536,8,128,1,64,power_law_1.2,0.5952511787414551
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,4096,4096,1536,8,128,1,64,power_law_1.2,0.751859188079834
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,128,7168,2048,8,384,1,4,power_law_1.2,1.0479040145874023
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,160,4096,1024,10,512,16,1,power_law_1.2,0.19532159566879273
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,192,4096,1024,10,512,16,1,power_law_1.2,0.20186240673065187
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,256,4096,1024,10,512,16,1,power_law_1.2,0.20891520977020264
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,320,4096,1024,10,512,16,1,power_law_1.2,0.21602559089660645
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,384,4096,1024,10,512,16,1,power_law_1.2,0.2212928056716919
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,512,4096,1024,10,512,16,1,power_law_1.2,0.23695359230041504
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,768,4096,1024,10,512,16,1,power_law_1.2,0.32892799377441406
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,1024,4096,1024,10,512,16,1,power_law_1.2,0.3540031909942627
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,1536,4096,1024,10,512,16,1,power_law_1.2,0.39750399589538576
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,2048,4096,1024,10,512,16,1,power_law_1.2,0.43914241790771485
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,160,7168,2048,8,384,1,4,power_law_1.2,1.0896512031555177
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,3072,4096,1024,10,512,16,1,power_law_1.2,0.5453824043273926
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,4096,4096,1024,10,512,16,1,power_law_1.2,0.6325695991516114
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,192,7168,2048,8,384,1,4,power_law_1.2,1.0853823661804198
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,6144,4096,1024,10,512,16,1,power_law_1.2,0.8170304298400879
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,256,7168,2048,8,384,1,4,power_law_1.2,1.1837823867797852
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,8192,4096,1024,10,512,16,1,power_law_1.2,1.0131263732910156
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,320,7168,2048,8,384,1,4,power_law_1.2,1.2244416236877442
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,12288,4096,1024,10,512,16,1,power_law_1.2,1.386515235900879
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,384,7168,2048,8,384,1,4,power_law_1.2,1.1791616439819337
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,16384,4096,1024,10,512,16,1,power_law_1.2,1.762495994567871
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,512,7168,2048,8,384,1,4,power_law_1.2,1.2719743728637696
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,1,7168,2048,8,256,1,2,balanced,0.06650666892528534
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,2,7168,2048,8,256,1,2,balanced,0.0913706620534261
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,4,7168,2048,8,256,1,2,balanced,0.1481013298034668
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,8,7168,2048,8,256,1,2,balanced,0.25149333477020264
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,16,7168,2048,8,256,1,2,balanced,0.46377599239349365
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,32,7168,2048,8,256,1,2,balanced,0.8857813676198324
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,48,7168,2048,8,256,1,2,balanced,0.9760426680246989
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,64,7168,2048,8,256,1,2,balanced,0.9783679644266764
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,80,7168,2048,8,256,1,2,balanced,0.9426773389180502
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,96,7168,2048,8,256,1,2,balanced,0.9455626805623373
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,128,7168,2048,8,256,1,2,balanced,0.9138773282368978
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,160,7168,2048,8,256,1,2,balanced,0.9263253211975098
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,192,7168,2048,8,256,1,2,balanced,0.9346880118052164
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,256,7168,2048,8,256,1,2,balanced,0.9449866612752279
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,320,7168,2048,8,256,1,2,balanced,0.9619306723276774
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,384,7168,2048,8,256,1,2,balanced,0.969925324122111
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,512,7168,2048,8,256,1,2,balanced,0.9959359963734945
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,768,7168,2048,8,256,1,2,balanced,1.16212797164917
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,1024,7168,2048,8,256,1,2,balanced,1.1929439703623455
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,6144,4096,1536,8,128,1,64,power_law_1.2,1.1658368110656738
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,1536,7168,2048,8,256,1,2,balanced,1.2587733268737793
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,2048,7168,2048,8,256,1,2,balanced,1.333018700281779
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,3072,7168,2048,8,256,1,2,balanced,1.476794719696045
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,4096,7168,2048,8,256,1,2,balanced,1.6265652974446614
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,6144,7168,2048,8,256,1,2,balanced,2.437178611755371
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,8192,7168,2048,8,256,1,2,balanced,2.739034652709961
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,12288,7168,2048,8,256,1,2,balanced,3.879317283630371
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,16384,7168,2048,8,256,1,2,balanced,4.995360056559245
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,4096,1536,8,128,2,1,power_law_1.2,1.0225279808044434
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,768,7168,2048,8,384,1,4,power_law_1.2,1.485542392730713
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,7168,2048,8,384,1,4,power_law_1.01,0.02389120012521744
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,1024,7168,2048,8,384,1,4,power_law_1.2,1.5920063972473144
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,7168,2048,8,384,1,4,power_law_1.01,0.028300800919532777
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,1536,7168,2048,8,384,1,4,power_law_1.2,1.7574144363403321
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,7168,2048,8,384,1,4,power_law_1.01,0.04766719937324524
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,384,1,4,power_law_1.01,0.08726400136947632
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,2048,7168,2048,8,384,1,4,power_law_1.2,1.9351871490478516
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,384,1,4,power_law_1.01,0.13009920120239257
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,3072,7168,2048,8,384,1,4,power_law_1.2,2.190399932861328
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,384,1,4,power_law_1.01,0.17738879919052125
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,384,1,4,power_law_1.01,0.20619521141052247
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,1,4,power_law_1.01,0.25002241134643555
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,1,4,power_law_1.01,0.25552000999450686
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,4096,7168,2048,8,384,1,4,power_law_1.2,2.492710494995117
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,1,4,power_law_1.01,0.26000640392303465
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,1,4,power_law_1.01,0.2751231908798218
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,6144,7168,2048,8,384,1,4,power_law_1.2,3.240313720703125
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,1,4,power_law_1.01,0.28177919387817385
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8_block,8192,4096,1536,8,128,1,64,power_law_1.2,1.5396736145019532
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,1,4,power_law_1.01,0.29730560779571535
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,1,4,power_law_1.01,0.2894335985183716
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,8192,7168,2048,8,384,1,4,power_law_1.2,3.7328769683837892
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,1,4,power_law_1.01,0.2996927976608276
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,1,4,power_law_1.01,0.31308159828186033
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,1,4,power_law_1.01,0.3176512002944946
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,12288,7168,2048,8,384,1,4,power_law_1.2,4.978803253173828
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,1,4,power_law_1.01,0.34902400970458985
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,1,4,power_law_1.01,0.3585088014602661
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,1,4,power_law_1.01,0.40471038818359373
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,1,4,power_law_1.01,0.6193855762481689
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,1,4,power_law_1.01,0.5349184036254883
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,1,4,power_law_1.01,0.5623551845550537
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,1,4,power_law_1.01,0.680787181854248
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,1,4,power_law_1.01,0.8630528450012207
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,1,4,power_law_1.01,1.031545639038086
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,1,4,power_law_1.01,1.3187520027160644
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,6144,2048,8,256,1,128,power_law_1.2,0.02160000056028366
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,6144,2048,8,256,1,128,power_law_1.2,0.022361600399017335
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,6144,2048,8,256,1,128,power_law_1.2,0.022950400412082673
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,6144,2048,8,256,1,128,power_law_1.2,0.02391040027141571
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,6144,2048,8,256,1,128,power_law_1.2,0.02651520073413849
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,6144,2048,8,256,1,128,power_law_1.2,0.034720000624656674
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,6144,2048,8,256,1,128,power_law_1.2,0.0656063973903656
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,6144,2048,8,256,1,128,power_law_1.2,0.06282879710197449
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,6144,2048,8,256,1,128,power_law_1.2,0.06408960223197938
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,6144,2048,8,256,1,128,power_law_1.2,0.06316159963607788
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,6144,2048,8,256,1,128,power_law_1.2,0.06147199869155884
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,bfloat16,16384,7168,2048,8,384,1,4,power_law_1.2,6.357567977905274
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,6144,2048,8,256,1,128,power_law_1.2,0.058169597387313844
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,1,6144,2048,8,256,1,16,power_law_1.2,0.038726401329040525
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,6144,2048,8,256,1,128,power_law_1.2,0.05880320072174072
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,6144,2048,8,256,1,128,power_law_1.2,0.051648002862930295
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,2,6144,2048,8,256,1,16,power_law_1.2,0.04261119961738587
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,6144,2048,8,256,1,128,power_law_1.2,0.045824000239372255
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,4,6144,2048,8,256,1,16,power_law_1.2,0.06242560148239136
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,6144,2048,8,256,1,128,power_law_1.2,0.05001599788665771
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,6144,2048,8,256,1,128,power_law_1.2,0.04664320051670075
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,8,6144,2048,8,256,1,16,power_law_1.2,0.07527040243148804
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,6144,2048,8,256,1,128,power_law_1.2,0.04835200011730194
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,16,6144,2048,8,256,1,16,power_law_1.2,0.07987200021743775
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,6144,2048,8,256,1,128,power_law_1.2,0.05512319803237915
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,32,6144,2048,8,256,1,16,power_law_1.2,0.10709120035171509
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,6144,2048,8,256,1,128,power_law_1.2,0.06732800006866455
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,6144,2048,8,256,1,128,power_law_1.2,0.0737280011177063
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,48,6144,2048,8,256,1,16,power_law_1.2,0.14844160079956054
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,6144,2048,8,256,1,128,power_law_1.2,0.10014079809188843
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,64,6144,2048,8,256,1,16,power_law_1.2,0.1427199959754944
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,6144,2048,8,256,1,128,power_law_1.2,0.12079999446868897
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,80,6144,2048,8,256,1,16,power_law_1.2,0.14852479696273804
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,6144,2048,8,256,1,128,power_law_1.2,0.1688447952270508
VLLM,0.20.0,NVIDIA GB200,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,6144,2048,8,256,1,128,power_law_1.2,0.22116479873657227
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,96,6144,2048,8,256,1,16,power_law_1.2,0.15155199766159058
VLLM,0.20.0,NVIDIA GB200,moe,vllm_fused_moe,fp8,128,6144,2048,8,256,1,16,power_law_1.2,0.19771519899368287
