num_context_tokens,num_decode_tokens,latency_ms
0,32,12.777
0,32,13.052
0,32,12.953
0,32,12.964
0,32,19.159
0,32,13.026
0,32,12.862
0,32,18.841
0,32,13.020
0,32,12.972
0,32,18.884
0,32,12.942
0,32,12.897
0,32,13.069
0,32,19.053
0,32,12.987
0,32,12.897
0,32,13.101
0,32,12.916
0,32,13.080
0,32,12.982
0,32,19.084
0,32,12.887
0,32,13.081
0,32,12.955
0,32,13.189
0,32,12.787
0,32,13.181
0,32,12.972
0,32,12.943
0,32,12.898
0,32,13.049
0,32,12.884
0,32,13.010
0,32,19.008
0,32,12.993
0,32,13.036
0,32,13.055
0,32,19.057
0,32,13.045
0,32,13.020
0,32,13.178
0,32,13.046
0,32,13.196
0,32,13.018
0,32,13.223
0,32,12.890
0,32,13.190
0,32,12.719
0,32,13.032
0,32,12.890
0,32,19.327
0,30,12.953
0,30,20.993
2462,30,145.846
0,32,19.375
0,32,13.326
0,31,12.733
0,31,1411.693
917,31,81.588
0,31,14.265
0,31,13.009
109,31,20.872
0,32,12.792
0,32,18.932
0,32,19.186
0,32,18.996
0,32,19.465
0,31,12.680
0,31,19.163
358,31,30.459
0,30,12.786
0,30,12.741
989,30,61.243
0,32,12.972
0,31,12.893
0,31,29.603
1723,30,142.059
0,31,19.353
6987,31,151.422
0,32,19.107
0,32,19.099
0,32,12.961
0,32,19.006
0,32,13.016
0,32,13.030
0,32,18.899
0,32,12.907
0,32,19.140
0,32,12.977
0,32,12.957
0,32,12.972
0,32,19.074
0,32,13.026
0,32,13.102
0,32,13.155
0,32,19.145
0,32,13.167
0,32,12.931
0,32,13.035
0,32,13.131
0,32,13.211
0,32,13.383
0,31,19.022
0,31,13.356
467,31,31.949
0,32,13.028
0,32,13.073
0,32,13.061
0,32,13.364
0,31,12.984
0,31,13.116
4185,31,100.863
0,32,13.038
0,32,13.224
0,32,13.237
0,32,13.278
0,32,19.422
0,32,13.217
0,32,12.963
0,32,13.240
0,32,13.241
0,32,13.184
0,32,19.455
0,32,13.334
0,31,13.052
0,31,13.056
101,31,24.918
0,32,13.032
0,32,12.997
0,32,12.954
0,32,13.088
0,32,19.135
0,32,13.076
0,32,12.927
0,32,19.146
0,32,13.018
0,32,13.207
0,32,18.919
0,32,13.022
0,32,13.154
0,32,12.934
0,32,12.997
0,32,13.073
0,32,13.060
0,32,13.042
0,32,19.134
0,32,12.971
0,32,12.984
0,32,19.009
0,32,18.972
0,32,19.316
0,32,12.855
0,32,13.019
0,32,19.208
0,31,13.118
0,31,13.153
8161,31,170.597
4264,31,110.748
0,32,13.239
0,32,13.166
0,32,13.289
0,32,13.112
0,32,13.260
0,32,13.232
0,32,13.231
0,32,19.357
0,32,13.252
0,32,13.083
0,32,13.118
0,32,13.127
0,32,13.239
0,32,13.279
0,31,13.092
0,31,12.886
8161,31,170.638
3309,31,89.487
0,32,13.205
0,32,12.899
0,32,13.214
0,32,13.221
0,32,19.488
0,32,13.150
0,32,13.223
0,32,13.101
0,32,13.321
0,32,13.091
0,32,13.077
0,32,13.175
0,32,13.192
0,32,13.062
0,32,13.177
0,32,19.355
0,32,19.393
0,32,19.262
0,32,13.138
0,32,13.203
0,32,19.250
0,32,13.170
0,32,13.346
0,32,13.245
0,32,13.206
0,32,13.292
0,32,13.440
0,32,19.249
0,32,13.223
0,32,19.280
0,32,19.449
0,32,19.330
0,32,19.409
0,32,13.355
0,32,19.404
0,32,13.057
0,32,13.246
0,32,19.205
0,32,13.334
0,32,19.290
0,32,13.158
0,32,13.068
0,32,13.033
0,32,13.358
0,32,13.348
0,32,13.094
0,32,13.166
0,32,19.239
0,32,13.220
0,32,19.442
0,32,13.313
0,32,13.378
0,32,13.269
0,32,13.258
0,31,13.016
0,31,13.159
8161,31,170.850
5971,31,137.446
0,32,13.170
0,32,13.199
0,32,13.126
0,32,13.169
0,32,13.202
0,32,13.214
0,32,13.334
0,32,13.170
0,32,13.297
0,32,13.284
0,32,19.413
0,32,13.256
0,32,13.139
0,32,13.164
0,32,13.184
0,32,13.343
0,32,19.411
0,32,13.182
0,32,13.266
0,32,13.168
0,32,19.515
0,32,13.024
0,32,13.151
0,32,13.202
0,32,13.207
0,32,19.286
0,32,13.304
0,32,13.134
0,32,19.375
0,32,13.191
0,32,13.316
0,32,19.247
0,32,13.137
0,32,13.384
0,32,13.275
0,32,13.242
0,32,13.218
0,32,13.231
0,32,13.237
0,32,19.362
0,32,13.174
0,32,13.258
0,32,19.142
0,32,19.189
0,32,19.268
0,32,13.337
0,32,13.324
0,32,19.367
0,32,13.471
0,32,13.056
0,32,13.364
0,32,13.353
0,32,13.223
0,32,13.310
0,32,13.414
0,32,13.348
0,32,13.478
0,32,13.351
0,32,13.357
0,32,19.447
0,31,13.174
0,31,13.352
107,30,20.176
0,31,13.443
7671,31,164.937
0,32,13.275
0,32,13.368
0,32,13.254
0,32,13.231
0,32,13.138
0,32,13.477
0,32,13.356
0,32,13.210
0,32,19.509
0,32,19.533
0,32,19.615
0,32,13.331
0,32,13.531
0,31,13.315
0,31,13.338
971,31,60.581
0,32,13.132
0,32,13.231
0,32,19.364
0,32,13.191
0,32,13.261
0,32,19.454
0,32,19.349
0,32,13.125
0,32,13.142
0,32,19.252
0,32,13.135
0,32,13.198
0,32,13.266
0,32,13.386
0,32,13.140
0,32,13.115
0,32,19.308
0,32,13.333
0,32,19.133
0,32,19.337
0,32,19.212
0,32,19.782
0,31,12.784
0,31,19.402
100,31,18.985
0,32,13.295
0,32,19.123
0,32,13.266
0,32,19.186
0,32,13.134
0,32,13.204
0,32,13.210
0,32,13.106
0,32,13.260
0,32,13.088
0,31,13.202
0,31,19.241
224,31,26.809
0,32,19.255
0,32,13.217
0,32,13.126
0,32,13.033
0,32,13.139
0,32,13.152
0,32,13.104
0,32,13.140
0,32,12.918
0,32,13.171
0,32,12.943
0,32,12.930
0,32,13.230
0,32,12.955
0,32,19.133
0,32,13.256
0,32,12.953
0,32,13.118
0,32,13.188
0,32,19.341
0,31,13.038
0,31,13.067
