phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,real,3483,10096044999103070336,0,0,0,0,31,31,175347,5656.355,0,0,0,0,13.547
mixed,real,3484,10096044999103070336,0,100,1,0,31,31,175378,5657.355,0,0,0,0,25.871
decode,real,3485,10096044999103070336,0,0,0,0,32,32,175509,5484.656,0,0,0,0,19.545
decode,real,3486,10096044999103070336,0,0,0,0,32,32,175541,5485.656,0,0,0,0,13.481
decode,real,3487,10096044999103070336,0,0,0,0,32,32,175573,5486.656,0,0,0,0,13.514
decode,real,3488,10096044999103070336,0,0,0,0,32,32,175605,5487.656,0,0,0,0,19.594
decode,real,3489,10096044999103070336,0,0,0,0,32,32,175637,5488.656,0,0,0,0,13.448
decode,real,3490,10096044999103070336,0,0,0,0,32,32,175669,5489.656,0,0,0,0,19.598
decode,real,3491,10096044999103070336,0,0,0,0,32,32,175701,5490.656,0,0,0,0,13.598
decode,real,3492,10096044999103070336,0,0,0,0,32,32,175733,5491.656,0,0,0,0,13.529
decode,real,3493,10096044999103070336,0,0,0,0,32,32,175765,5492.656,0,0,0,0,13.440
decode,real,3494,10096044999103070336,0,0,0,0,32,32,175797,5493.656,0,0,0,0,13.469
decode,real,3495,10096044999103070336,0,0,0,0,32,32,175829,5494.656,0,0,0,0,13.498
decode,real,3496,10096044999103070336,0,0,0,0,32,32,175861,5495.656,0,0,0,0,13.617
decode,real,3497,10096044999103070336,0,0,0,0,32,32,175893,5496.656,0,0,0,0,19.660
decode,real,3498,10096044999103070336,0,0,0,0,32,32,175925,5497.656,0,0,0,0,13.588
decode,real,3499,10096044999103070336,0,0,0,0,32,32,175957,5498.656,0,0,0,0,19.576
decode,real,3500,10096044999103070336,0,0,0,0,32,32,175989,5499.656,0,0,0,0,19.584
decode,real,3501,10096044999103070336,0,0,0,0,32,32,176021,5500.656,0,0,0,0,13.369
decode,real,3502,10096044999103070336,0,0,0,0,32,32,176053,5501.656,0,0,0,0,19.750
decode,real,3503,10096044999103070336,0,0,0,0,32,32,176085,5502.656,0,0,0,0,13.509
decode,real,3504,10096044999103070336,0,0,0,0,32,32,176117,5503.656,0,0,0,0,13.439
decode,real,3505,10096044999103070336,0,0,0,0,32,32,176149,5504.656,0,0,0,0,13.565
decode,real,3506,10096044999103070336,0,0,0,0,32,32,176181,5505.656,0,0,0,0,13.494
decode,real,3507,10096044999103070336,0,0,0,0,32,32,176213,5506.656,0,0,0,0,13.577
decode,real,3508,10096044999103070336,0,0,0,0,32,32,176245,5507.656,0,0,0,0,13.596
decode,real,3509,10096044999103070336,0,0,0,0,32,32,176277,5508.656,0,0,0,0,13.603
decode,real,3510,10096044999103070336,0,0,0,0,32,32,176309,5509.656,0,0,0,0,13.527
decode,real,3511,10096044999103070336,0,0,0,0,32,32,176341,5510.656,0,0,0,0,13.565
decode,real,3512,10096044999103070336,0,0,0,0,32,32,176373,5511.656,0,0,0,0,19.657
decode,real,3513,10096044999103070336,0,0,0,0,32,32,176405,5512.656,0,0,0,0,19.760
decode,real,3514,10096044999103070336,0,0,0,0,32,32,176437,5513.656,0,0,0,0,13.577
decode,real,3515,10096044999103070336,0,0,0,0,32,32,176469,5514.656,0,0,0,0,13.597
decode,real,3516,10096044999103070336,0,0,0,0,32,32,176501,5515.656,0,0,0,0,13.458
decode,real,3517,10096044999103070336,0,0,0,0,32,32,176533,5516.656,0,0,0,0,13.448
decode,real,3518,10096044999103070336,0,0,0,0,32,32,176565,5517.656,0,0,0,0,13.513
decode,real,3519,10096044999103070336,0,0,0,0,32,32,176597,5518.656,0,0,0,0,13.468
decode,real,3520,10096044999103070336,0,0,0,0,32,32,176629,5519.656,0,0,0,0,13.345
decode,real,3521,10096044999103070336,0,0,0,0,32,32,176661,5520.656,0,0,0,0,13.530
decode,real,3522,10096044999103070336,0,0,0,0,32,32,176693,5521.656,0,0,0,0,13.607
decode,real,3523,10096044999103070336,0,0,0,0,32,32,176725,5522.656,0,0,0,0,13.633
decode,real,3524,10096044999103070336,0,0,0,0,32,32,176757,5523.656,0,0,0,0,19.703
decode,real,3525,10096044999103070336,0,0,0,0,32,32,176789,5524.656,0,0,0,0,13.560
decode,real,3526,10096044999103070336,0,0,0,0,32,32,176821,5525.656,0,0,0,0,19.758
decode,real,3527,10096044999103070336,0,0,0,0,32,32,176853,5526.656,0,0,0,0,13.592
decode,real,3528,10096044999103070336,0,0,0,0,32,32,176885,5527.656,0,0,0,0,13.610
decode,real,3529,10096044999103070336,0,0,0,0,32,32,176917,5528.656,0,0,0,0,13.552
decode,real,3530,10096044999103070336,0,0,0,0,32,32,176949,5529.656,0,0,0,0,13.617
decode,real,3531,10096044999103070336,0,0,0,0,32,32,176981,5530.656,0,0,0,0,19.705
decode,real,3532,10096044999103070336,0,0,0,0,32,32,177013,5531.656,0,0,0,0,13.540
decode,real,3533,10096044999103070336,0,0,0,0,32,32,177045,5532.656,0,0,0,0,19.706
decode,real,3534,10096044999103070336,0,0,0,0,32,32,177077,5533.656,0,0,0,0,13.500
decode,real,3535,10096044999103070336,0,0,0,0,32,32,177109,5534.656,0,0,0,0,19.542
decode,real,3536,10096044999103070336,0,0,0,0,32,32,177141,5535.656,0,0,0,0,19.486
decode,real,3537,10096044999103070336,0,0,0,0,32,32,177173,5536.656,0,0,0,0,13.453
decode,real,3538,10096044999103070336,0,0,0,0,32,32,177205,5537.656,0,0,0,0,13.387
decode,real,3539,10096044999103070336,0,0,0,0,32,32,177237,5538.656,0,0,0,0,13.439
decode,real,3540,10096044999103070336,0,0,0,0,32,32,177269,5539.656,0,0,0,0,13.395
decode,real,3541,10096044999103070336,0,0,0,0,32,32,177301,5540.656,0,0,0,0,13.536
