num_context_tokens,num_decode_tokens,latency_ms
128,0,1621.467
4096,0,195.673
1024,0,76.563
4096,0,122.713
128,0,33.576
128,0,33.211
1024,0,74.985
128,0,33.501
4096,0,131.603
128,0,33.969
1024,0,75.183
4096,0,124.420
4096,0,121.841
0,1,187.584
0,1,9.823
0,1,9.883
0,1,9.946
0,1,9.870
0,1,9.831
0,1,9.748
4096,0,123.094
0,1,1524.870
0,1,244.927
0,1,9.953
0,1,9.982
0,1,10.011
0,1,9.965
0,1,10.131
4096,0,122.645
0,1,117.407
8191,1,678.307
4097,2,794.479
0,4,245.587
0,4,11.607
0,4,11.593
0,4,11.806
0,3,11.580
0,3,11.693
0,2,11.824
4096,0,123.532
0,1,9.887
0,1,9.916
0,1,9.943
0,1,10.027
0,1,9.993
0,1,9.968
0,1,10.048
4096,0,121.861
0,1,171.063
0,1,10.044
0,1,9.938
0,1,9.979
0,1,9.972
0,1,9.964
0,1,10.068
4096,0,123.959
0,1,117.401
8191,1,309.024
4097,2,337.471
0,4,120.820
0,4,11.766
0,4,11.628
0,4,11.763
0,3,11.479
0,3,11.842
0,2,11.981
4096,0,121.859
0,1,9.832
0,1,9.929
0,1,9.962
0,1,10.003
0,1,9.984
0,1,9.981
0,1,10.085
4096,0,122.748
0,1,170.891
0,1,10.040
0,1,9.886
0,1,9.830
0,1,9.929
0,1,9.973
0,1,10.045
4096,0,123.197
0,1,9.903
8191,1,257.494
4097,2,229.702
0,4,331.911
0,4,154.361
0,4,11.586
0,4,11.662
0,3,11.489
0,3,11.824
0,2,11.914
4096,0,122.219
0,1,9.895
0,1,9.970
0,1,9.960
0,1,10.031
0,1,9.994
0,1,9.961
0,1,10.157
4096,0,122.002
0,1,170.718
0,1,10.033
0,1,9.928
0,1,10.043
0,1,10.038
0,1,9.970
0,1,10.064
4096,0,122.564
0,1,326.440
8191,1,258.849
4097,2,316.427
0,4,147.330
0,4,13.333
0,4,13.206
0,4,13.337
0,3,13.197
0,3,11.950
0,2,11.992
4096,0,122.318
0,1,9.922
0,1,9.926
0,1,10.042
0,1,10.022
0,1,9.969
0,1,9.946
0,1,10.068
4096,0,121.857
0,1,170.835
0,1,10.119
0,1,9.993
0,1,9.981
0,1,10.034
0,1,10.026
0,1,10.013
4096,0,123.379
0,1,117.216
4096,1,350.943
8190,2,357.631
2,3,120.551
0,4,11.637
0,4,11.577
0,4,11.699
0,3,11.612
0,3,11.677
0,2,11.819
0,1,10.701
4096,0,122.079
0,1,9.873
0,1,9.882
0,1,9.926
0,1,9.991
0,1,9.899
0,1,9.938
0,1,10.042
4096,0,122.973
0,1,171.204
0,1,10.088
0,1,9.960
0,1,10.033
0,1,9.990
0,1,9.905
0,1,10.053
4096,0,122.198
0,1,9.945
8191,1,284.070
4097,2,118.754
0,4,384.608
