framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,16384,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,7.395744323730469
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,16384,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,6.8172447204589846
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,32768,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,3.5502113342285155
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,32768,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,3.831574249267578
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,32768,131072,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,3.609040069580078
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,32768,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,4.718735885620117
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,32768,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,6.778537750244141
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,32768,131072,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,7.378790283203125
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,32768,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,14.891055297851562
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,4,32768,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,13.79718475341797
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.46642560958862306
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1,8,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5410848140716553
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.552614402770996
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.43674240112304685
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,1,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03546560108661652
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,1,8,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.03743039965629578
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,1,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.06435199975967407
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,1,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.054204797744750975
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.42989439964294435
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,2,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03717440068721771
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.5456768035888673
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,2,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.05584319829940796
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.45166721343994143
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,2,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.037385600805282596
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5059616088867187
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,2,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.06610559821128845
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.6002048015594482
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,4,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03838399946689606
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5092959880828858
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,4,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.037599998712539676
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5009952068328858
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,4,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.06647359728813171
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.9257056236267089
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,4,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.05704640150070191
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.55862398147583
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,8,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03748160004615784
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.4955872058868408
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,8,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.03954559862613678
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5712192058563232
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,8,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.06632959842681885
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.8555168151855469
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,8,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.057948797941207886
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4677760124206543
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,16,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.04147520065307617
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5023903846740723
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,16,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.04154880046844482
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.450284767150879
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,16,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0606656014919281
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5184192180633544
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,16,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07032639980316162
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,32,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4856095790863037
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,32,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.04344319999217987
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,32,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5097216129302978
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,32,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.044700801372528076
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,32,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5163072109222412
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,32,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07431039810180665
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,32,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.8118176460266113
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,32,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.06401600241661072
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,64,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.47054080963134765
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,64,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.051795202493667605
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,64,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.48612160682678224
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,64,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.08660799860954285
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,64,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4286752223968506
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,64,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.05157439708709717
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,64,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.9737279891967774
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,64,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07616320252418518
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,128,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5667520046234131
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,128,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.07244799733161926
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,128,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.2856127738952636
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,128,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.4908031940460205
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,128,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.13503680229187012
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,128,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.1443711996078491
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,128,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.4900832176208496
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,128,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.07219840288162231
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,256,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6078783988952636
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,256,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.13294719457626342
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,256,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5163392066955567
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,256,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.26608641147613527
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,256,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5210495948791504
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,256,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1297312021255493
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,256,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.886569595336914
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,256,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.24665279388427735
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,512,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5397471904754638
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,512,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.4964479923248291
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,512,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.485097599029541
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,512,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.48396801948547363
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,512,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.24457600116729736
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,512,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.25050880908966067
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,512,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.9302144050598145
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,512,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.4535840034484863
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1024,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.642412805557251
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,1024,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.45127358436584475
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1024,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.6312095642089843
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1024,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6620255947113037
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,1024,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.8729503631591797
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,1024,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.45836801528930665
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1024,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.6407616138458252
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,1024,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.9299296379089356
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2048,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.043564796447754
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,2048,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.8614272117614746
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2048,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.9579392433166504
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,2048,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.8855199813842773
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2048,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.0200575828552245
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,2048,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.8170495986938477
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2048,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.3051712036132812
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,2048,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.697145652770996
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4096,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.4691519737243652
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,4096,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.682054328918457
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4096,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.4185279846191405
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4096,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.466870403289795
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,4096,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.729052734375
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,4096,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,3.5908481597900392
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4096,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.7459808349609376
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,4096,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,3.343247985839844
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8192,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,2.289577674865723
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,8192,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,3.3147872924804687
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8192,65536,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,2.370256042480469
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8192,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,3.3180896759033205
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8192,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,2.33917121887207
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,8192,65536,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,3.432361602783203
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,8192,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,6.653206634521484
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,8192,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,7.156752014160157
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16384,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,4.131280136108399
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16384,131072,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,4.068998336791992
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,16384,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,6.612274932861328
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16384,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,4.123193740844727
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,16384,131072,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,6.858988952636719
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16384,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,4.472198486328125
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,16384,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,14.256594848632812
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,16384,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,13.267100524902343
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,32768,262144,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,7.520623779296875
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,32768,262144,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,7.550768280029297
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,32768,262144,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,7.897261047363282
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,32768,262144,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,13.292185974121093
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,32768,262144,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,8.557193756103516
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,32768,262144,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,13.751382446289062
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,32768,262144,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,28.695651245117187
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,1,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5197696208953857
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,1,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5313151836395263
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,8,32768,262144,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,26.81603088378906
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,1,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.710595178604126
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,1,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.4986111640930175
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,1,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.05369600057601929
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,1,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.05588799715042114
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,1,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.11134400367736816
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,1,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.09216960072517395
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,2,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.4426720142364502
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,2,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.49896960258483886
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,2,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.05597440004348755
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,2,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0539359986782074
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,2,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.3348671913146972
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,2,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.09138879776000977
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,2,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5063295841217041
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,2,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.11121599674224854
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,4,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.44954237937927244
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,4,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.05421760082244873
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,4,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.1934911727905273
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,4,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.09345600008964539
vLLM,0.20.0,NVIDIA GB300,gdn,causal_conv1d_fn,context,16,4,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.45258560180664065
vLLM,0.20.0,NVIDIA GB300,gdn,chunk_gated_delta_rule,context,16,4,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.05590720176696777
