framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,1,8,power_law_1.01,0.14999680519104003
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,1,3072,1536,8,256,2,1,power_law_1.2,0.025279998779296875
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,8,1,power_law_1.01,0.15221760272979737
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,1,8,power_law_1.01,0.15748480558395386
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,8,1,power_law_1.01,0.161407995223999
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,1,8,power_law_1.01,0.15670399665832518
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,8,1,power_law_1.01,0.16392960548400878
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,1,8,power_law_1.01,0.15944960117340087
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,8,1,power_law_1.01,0.17452160120010377
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,1,8,power_law_1.01,0.1582527995109558
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,8,1,power_law_1.01,0.18249599933624266
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,1,8,power_law_1.01,0.16852480173110962
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,8,1,power_law_1.01,0.18892799615859984
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,8,1,power_law_1.01,0.20383999347686768
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,1,8,power_law_1.01,0.1722432017326355
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,8,1,power_law_1.01,0.217958402633667
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,1,8,power_law_1.01,0.1775231957435608
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,8,1,power_law_1.01,0.2326143980026245
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,1,8,power_law_1.01,0.1810431957244873
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,8,1,power_law_1.01,0.2614207983016968
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,1,8,power_law_1.01,0.204966402053833
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,8,1,power_law_1.01,0.3287103891372681
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,1,8,power_law_1.01,0.2052095890045166
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,8,1,power_law_1.01,0.28932480812072753
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,2,3072,1536,8,256,2,1,power_law_1.2,0.037459200620651244
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,8,1,power_law_1.01,0.3657151937484741
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,1,8,power_law_1.01,0.49400959014892576
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,4,3072,1536,8,256,2,1,power_law_1.2,0.05708799958229065
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,8,1,power_law_1.01,0.35192320346832273
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,1,8,power_law_1.01,0.34216320514678955
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,8,3072,1536,8,256,2,1,power_law_1.2,0.0945472002029419
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,8,1,power_law_1.01,0.45137920379638674
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,1,8,power_law_1.01,0.3264703989028931
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,1,8,power_law_1.01,0.32137598991394045
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,8,1,power_law_1.01,0.4780543804168701
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,1,8,power_law_1.01,0.34970879554748535
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,8,1,power_law_1.01,0.6249536037445068
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,1,8,power_law_1.01,0.3933056116104126
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,8,1,power_law_1.01,0.6692927837371826
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,1,8,power_law_1.01,0.4986432075500488
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,8,1,power_law_1.01,0.9034367561340332
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,1,8,power_law_1.01,0.6637760162353515
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,8,1,power_law_1.01,1.1353792190551757
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,1,7168,2048,8,384,16,1,balanced,0.06003733476003011
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,2,7168,2048,8,384,16,1,balanced,0.0621013343334198
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,4,7168,2048,8,384,16,1,balanced,0.08687466382980347
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,8,7168,2048,8,384,16,1,balanced,0.13664000233014426
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,16,7168,2048,8,384,16,1,balanced,0.25356266895929974
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,32,7168,2048,8,384,16,1,balanced,0.4737226565678914
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,48,7168,2048,8,384,16,1,balanced,0.69158403078715
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,160,4096,1024,10,512,1,2,power_law_1.01,2.36364803314209
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,64,7168,2048,8,384,16,1,balanced,0.6799519856770834
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,80,7168,2048,8,384,16,1,balanced,0.7285546461741129
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,96,7168,2048,8,384,16,1,balanced,0.8484746615091959
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,128,7168,2048,8,384,16,1,balanced,0.8812212944030762
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,160,7168,2048,8,384,16,1,balanced,1.0154613653818767
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,192,4096,1024,10,512,1,2,power_law_1.01,2.461894416809082
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,192,7168,2048,8,384,16,1,balanced,1.0892213185628254
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,256,7168,2048,8,384,16,1,balanced,1.2909599939982097
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,1,8,power_law_1.01,0.8676992416381836
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,256,4096,1024,10,512,1,2,power_law_1.01,2.435628890991211
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1,7168,2048,8,384,1,16,power_law_1.01,0.023340800404548646
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2,7168,2048,8,384,1,16,power_law_1.01,0.023238399624824525
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,320,4096,1024,10,512,1,2,power_law_1.01,2.525152015686035
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4,7168,2048,8,384,1,16,power_law_1.01,0.02316800057888031
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,384,4096,1024,10,512,1,2,power_law_1.01,2.575404739379883
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8,7168,2048,8,384,1,16,power_law_1.01,0.044684800505638125
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16,7168,2048,8,384,1,16,power_law_1.01,0.061945599317550656
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,16,3072,1536,8,256,2,1,power_law_1.2,0.12683520317077637
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,512,4096,1024,10,512,1,2,power_law_1.01,2.581452751159668
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,32,7168,2048,8,384,1,16,power_law_1.01,0.07184640169143677
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,32,3072,1536,8,256,2,1,power_law_1.2,0.1614464044570923
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,48,7168,2048,8,384,1,16,power_law_1.01,0.08055679798126221
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,768,4096,1024,10,512,1,2,power_law_1.01,2.8381824493408203
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,64,7168,2048,8,384,1,16,power_law_1.01,0.08926720023155213
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,80,7168,2048,8,384,1,16,power_law_1.01,0.09656320214271545
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,1024,4096,1024,10,512,1,2,power_law_1.01,3.1208831787109377
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,96,7168,2048,8,384,1,16,power_law_1.01,0.09580159783363343
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,128,7168,2048,8,384,1,16,power_law_1.01,0.09765759706497193
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,1536,4096,1024,10,512,1,2,power_law_1.01,3.5548480987548827
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,160,7168,2048,8,384,1,16,power_law_1.01,0.10453120470046998
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,192,7168,2048,8,384,1,16,power_law_1.01,0.10602240562438965
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,256,7168,2048,8,384,1,16,power_law_1.01,0.13415679931640626
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,2048,4096,1024,10,512,1,2,power_law_1.01,4.0494335174560545
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,320,7168,2048,8,384,1,16,power_law_1.01,0.14218239784240722
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,384,7168,2048,8,384,1,16,power_law_1.01,0.12803200483322144
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,512,7168,2048,8,384,1,16,power_law_1.01,0.37650558948516843
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,3072,4096,1024,10,512,1,2,power_law_1.01,5.012870407104492
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,768,7168,2048,8,384,1,16,power_law_1.01,0.27726719379425047
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1024,7168,2048,8,384,1,16,power_law_1.01,0.2580863952636719
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,1536,7168,2048,8,384,1,16,power_law_1.01,0.21319680213928222
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,48,3072,1536,8,256,2,1,power_law_1.2,0.2593600034713745
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,2048,7168,2048,8,384,1,16,power_law_1.01,0.17167999744415283
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,4096,4096,1024,10,512,1,2,power_law_1.01,5.987417602539063
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,64,3072,1536,8,256,2,1,power_law_1.2,0.27295360565185545
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,3072,7168,2048,8,384,1,16,power_law_1.01,0.20775039196014405
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,4096,7168,2048,8,384,1,16,power_law_1.01,0.2142335891723633
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,6144,7168,2048,8,384,1,16,power_law_1.01,0.27190399169921875
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,8192,7168,2048,8,384,1,16,power_law_1.01,0.3571840047836304
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,12288,7168,2048,8,384,1,16,power_law_1.01,0.4561024188995361
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,6144,4096,1024,10,512,1,2,power_law_1.01,7.888134765625
VLLM,0.20.0,NVIDIA GB300,moe,vllm_flashinfer_trtllm_moe_fp4,nvfp4,16384,7168,2048,8,384,1,16,power_law_1.01,0.5703872203826904
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,1,7168,2048,8,384,1,64,power_law_1.2,0.10907520055770874
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,2,7168,2048,8,384,1,64,power_law_1.2,0.0946175992488861
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,4,7168,2048,8,384,1,64,power_law_1.2,0.0983295977115631
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,8192,4096,1024,10,512,1,2,power_law_1.01,10.189683532714843
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,320,7168,2048,8,384,16,1,balanced,1.185370683670044
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,12288,4096,1024,10,512,1,2,power_law_1.01,13.30960693359375
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,384,7168,2048,8,384,16,1,balanced,1.190602699915568
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,512,7168,2048,8,384,16,1,balanced,1.1981386343638103
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,768,7168,2048,8,384,16,1,balanced,1.22817063331604
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,1024,7168,2048,8,384,16,1,balanced,1.248639980951945
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,1536,7168,2048,8,384,16,1,balanced,1.2975253264109294
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,2048,7168,2048,8,384,16,1,balanced,1.351210594177246
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,80,3072,1536,8,256,2,1,power_law_1.2,0.2726912021636963
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,3072,7168,2048,8,384,16,1,balanced,1.456282615661621
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,96,3072,1536,8,256,2,1,power_law_1.2,0.2710655927658081
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,4096,7168,2048,8,384,16,1,balanced,2.4585866928100586
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,6144,7168,2048,8,384,16,1,balanced,2.669642766316732
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,8192,7168,2048,8,384,16,1,balanced,3.760181427001953
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,16384,4096,1024,10,512,1,2,power_law_1.01,18.124858093261718
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,12288,7168,2048,8,384,16,1,balanced,4.905434608459473
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,1,6144,2560,8,160,1,32,power_law_1.2,0.10942720174789429
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,2,6144,2560,8,160,1,32,power_law_1.2,0.11526399850845337
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,16384,7168,2048,8,384,16,1,balanced,7.030495961507161
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,8,7168,2048,8,384,1,64,power_law_1.2,0.32264320850372313
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,1,7168,2048,8,256,16,1,power_law_1.01,0.029555198550224305
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,16,7168,2048,8,384,1,64,power_law_1.2,0.3259583950042725
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,2,7168,2048,8,256,16,1,power_law_1.01,0.03274880051612854
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,4,7168,2048,8,256,16,1,power_law_1.01,0.04802559912204742
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,8,7168,2048,8,256,16,1,power_law_1.01,0.06542080044746398
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,16,7168,2048,8,256,16,1,power_law_1.01,0.08915200233459472
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,32,7168,2048,8,256,16,1,power_law_1.01,0.11693439483642579
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,48,7168,2048,8,256,16,1,power_law_1.01,0.1755776047706604
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,64,7168,2048,8,256,16,1,power_law_1.01,0.17800960540771485
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,80,7168,2048,8,256,16,1,power_law_1.01,0.1728127956390381
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,96,7168,2048,8,256,16,1,power_law_1.01,0.1804479956626892
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,4,6144,2560,8,160,1,32,power_law_1.2,0.2883392095565796
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,8,6144,2560,8,160,1,32,power_law_1.2,0.2908927917480469
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,16,6144,2560,8,160,1,32,power_law_1.2,0.3260864019393921
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,128,3072,1536,8,256,2,1,power_law_1.2,0.2761152029037476
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,32,7168,2048,8,384,1,64,power_law_1.2,0.28318080902099607
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,128,7168,2048,8,256,16,1,power_law_1.01,0.21536641120910643
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,32,6144,2560,8,160,1,32,power_law_1.2,0.2888063907623291
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,160,3072,1536,8,256,2,1,power_law_1.2,0.2838144063949585
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,192,3072,1536,8,256,2,1,power_law_1.2,0.29487359523773193
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,256,3072,1536,8,256,2,1,power_law_1.2,0.2994368076324463
VLLM,0.20.0,NVIDIA GB300,moe,vllm_marlin_int4_moe,int4_wo,48,7168,2048,8,384,1,64,power_law_1.2,0.5427328109741211
VLLM,0.20.0,NVIDIA GB300,moe,vllm_fused_moe,fp8,320,3072,1536,8,256,2,1,power_law_1.2,0.31495680809021
