phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
context,sweep,1056,16210085303715055099,0,128,1,0,0,0,0,0.000,0,0,0,0,267.367
context,sweep,1057,16210085303715055099,0,528,1,0,0,0,0,0.000,0,0,0,0,49.863
context,sweep,1058,16210085303715055099,0,496,1,528,0,0,0,0.000,0,0,0,0,18.376
context,sweep,1059,16210085303715055099,0,3696,1,0,0,0,0,0.000,0,0,0,0,50.579
context,sweep,1060,16210085303715055099,0,400,1,3696,0,0,0,0.000,0,0,0,0,17.834
context,sweep,1061,16210085303715055099,0,128,1,0,0,0,0,0.000,0,0,0,0,16.052
context,sweep,1062,16210085303715055099,0,528,1,0,0,0,0,0.000,0,0,0,0,41.594
context,sweep,1063,16210085303715055099,0,496,1,528,0,0,0,0.000,0,0,0,0,16.089
context,sweep,1064,16210085303715055099,0,3696,1,0,0,0,0,0.000,0,0,0,0,42.438
context,sweep,1065,16210085303715055099,0,400,1,3696,0,0,0,0.000,0,0,0,0,16.315
context,sweep,1066,16210085303715055099,0,128,1,0,0,0,0,0.000,0,0,0,0,15.764
context,sweep,1067,16210085303715055099,0,528,1,0,0,0,0,0.000,0,0,0,0,40.121
context,sweep,1068,16210085303715055099,0,496,1,528,0,0,0,0.000,0,0,0,0,16.252
context,sweep,1069,16210085303715055099,0,3696,1,0,0,0,0,0.000,0,0,0,0,42.032
context,sweep,1070,16210085303715055099,0,400,1,3696,0,0,0,0.000,0,0,0,0,16.369
context,sweep,1071,16210085303715055099,0,128,1,0,0,0,0,0.000,0,0,0,0,16.027
context,sweep,1072,16210085303715055099,0,528,1,0,0,0,0,0.000,0,0,0,0,40.228
context,sweep,1073,16210085303715055099,0,496,1,528,0,0,0,0.000,0,0,0,0,16.164
context,sweep,1074,16210085303715055099,0,3696,1,0,0,0,0,0.000,0,0,0,0,41.697
context,sweep,1075,16210085303715055099,0,400,1,3696,0,0,0,0.000,0,0,0,0,16.190
