phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
context,sweep,21,17180458298240914666,0,128,1,0,0,0,0,0.000,0,0,0,0,4354.680
context,sweep,23,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,182.995
context,sweep,24,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,183.209
context,sweep,25,17180458298240914666,0,1024,1,0,0,0,0,0.000,0,0,0,0,55.476
context,sweep,26,17180458298240914666,0,128,1,0,0,0,0,0.000,0,0,0,0,20.689
context,sweep,27,17180458298240914666,0,1024,1,0,0,0,0,0.000,0,0,0,0,48.917
context,sweep,28,17180458298240914666,0,128,1,0,0,0,0,0.000,0,0,0,0,20.195
context,sweep,30,17180458298240914666,0,128,1,0,0,0,0,0.000,0,0,0,0,23.477
context,sweep,31,17180458298240914666,0,1024,1,0,0,0,0,0.000,0,0,0,0,48.598
context,sweep,32,17180458298240914666,0,128,1,0,0,0,0,0.000,0,0,0,0,20.253
context,sweep,33,17180458298240914666,0,1024,1,0,0,0,0,0.000,0,0,0,0,48.626
context,sweep,42,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,55.927
context,sweep,43,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,48.860
decode,sweep,44,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,185.813
decode,sweep,45,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,5.353
decode,sweep,46,17180458298240914666,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.417
decode,sweep,47,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.372
decode,sweep,48,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.381
decode,sweep,49,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.372
decode,sweep,50,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.406
context,sweep,59,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,54.729
context,sweep,60,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,814.795
decode,sweep,61,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,312.949
decode,sweep,62,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,182.687
decode,sweep,63,17180458298240914666,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.412
decode,sweep,64,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.434
decode,sweep,65,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.431
decode,sweep,66,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.444
decode,sweep,67,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.425
context,sweep,76,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,55.835
context,sweep,77,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,54.358
decode,sweep,78,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,875.734
mixed,sweep,79,17180458298240914666,0,3168,1,0,1,1,4097,4097.000,0,0,0,0,527.528
mixed,sweep,81,17180458298240914666,0,928,1,3168,1,1,4098,4098.000,0,0,0,0,1010.866
decode,sweep,82,17180458298240914666,0,0,0,0,2,2,8195,4097.500,0,0,0,0,10.610
decode,sweep,83,17180458298240914666,0,0,0,0,2,2,8197,4098.500,0,0,0,0,6.127
decode,sweep,84,17180458298240914666,0,0,0,0,2,2,8199,4099.500,0,0,0,0,6.115
decode,sweep,85,17180458298240914666,0,0,0,0,2,2,8201,4100.500,0,0,0,0,6.234
decode,sweep,86,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,6.049
decode,sweep,87,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,6.081
decode,sweep,88,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,7.976
context,sweep,97,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,56.047
context,sweep,98,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,48.785
decode,sweep,99,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,8.340
decode,sweep,100,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,5.360
decode,sweep,101,17180458298240914666,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.367
decode,sweep,102,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.404
decode,sweep,103,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.320
decode,sweep,104,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.401
decode,sweep,105,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.366
context,sweep,114,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,56.779
context,sweep,115,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,57.016
decode,sweep,116,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,48.189
decode,sweep,117,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,8.790
decode,sweep,118,17180458298240914666,0,0,0,0,1,1,4098,4098.000,0,0,0,0,8.879
decode,sweep,119,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.414
decode,sweep,120,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.466
decode,sweep,121,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.419
decode,sweep,122,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.470
context,sweep,131,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,55.165
context,sweep,132,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,48.989
decode,sweep,133,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,48.252
decode,sweep,134,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,108.070
mixed,sweep,135,17180458298240914666,0,3168,1,0,1,1,4098,4098.000,0,0,0,0,61.494
mixed,sweep,136,17180458298240914666,0,928,1,3168,1,1,4099,4099.000,0,0,0,0,113.224
decode,sweep,137,17180458298240914666,0,0,0,0,2,2,8196,4098.000,0,0,0,0,8.610
decode,sweep,138,17180458298240914666,0,0,0,0,2,2,8198,4099.000,0,0,0,0,5.928
decode,sweep,139,17180458298240914666,0,0,0,0,2,2,8200,4100.000,0,0,0,0,5.686
decode,sweep,140,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.556
decode,sweep,141,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,8.690
decode,sweep,142,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.659
decode,sweep,143,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,8.067
context,sweep,152,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,56.577
context,sweep,153,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,48.972
decode,sweep,154,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,8.184
decode,sweep,155,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,5.331
decode,sweep,156,17180458298240914666,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.348
decode,sweep,157,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.342
decode,sweep,158,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.329
decode,sweep,159,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.373
decode,sweep,160,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.332
context,sweep,169,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,56.535
context,sweep,170,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,56.931
decode,sweep,171,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,46.794
decode,sweep,172,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,8.360
decode,sweep,173,17180458298240914666,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.436
decode,sweep,174,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.461
decode,sweep,175,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.460
decode,sweep,176,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.441
decode,sweep,177,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.484
context,sweep,186,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,60.129
context,sweep,187,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,49.732
decode,sweep,188,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,51.393
decode,sweep,189,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,69.103
mixed,sweep,190,17180458298240914666,0,3168,1,0,1,1,4098,4098.000,0,0,0,0,177.943
mixed,sweep,191,17180458298240914666,0,928,1,3168,1,1,4099,4099.000,0,0,0,0,380.252
decode,sweep,192,17180458298240914666,0,0,0,0,2,2,8196,4098.000,0,0,0,0,53.244
decode,sweep,193,17180458298240914666,0,0,0,0,2,2,8198,4099.000,0,0,0,0,9.570
decode,sweep,194,17180458298240914666,0,0,0,0,2,2,8200,4100.000,0,0,0,0,12.426
decode,sweep,195,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.705
decode,sweep,196,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,14.567
decode,sweep,197,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,6.185
decode,sweep,198,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,182.349
context,sweep,207,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,53.169
context,sweep,208,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,48.568
decode,sweep,209,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,8.082
decode,sweep,210,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,5.282
decode,sweep,211,17180458298240914666,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.297
decode,sweep,212,17180458298240914666,0,0,0,0,1,1,4099,4099.000,0,0,0,0,5.297
decode,sweep,213,17180458298240914666,0,0,0,0,1,1,4100,4100.000,0,0,0,0,5.332
decode,sweep,214,17180458298240914666,0,0,0,0,1,1,4101,4101.000,0,0,0,0,5.252
decode,sweep,215,17180458298240914666,0,0,0,0,1,1,4102,4102.000,0,0,0,0,5.322
context,sweep,224,17180458298240914666,0,3168,1,0,0,0,0,0.000,0,0,0,0,56.930
context,sweep,225,17180458298240914666,0,928,1,3168,0,0,0,0.000,0,0,0,0,57.457
decode,sweep,226,17180458298240914666,0,0,0,0,1,1,4096,4096.000,0,0,0,0,47.997
decode,sweep,227,17180458298240914666,0,0,0,0,1,1,4097,4097.000,0,0,0,0,8.429
decode,sweep,228,17180458298240914666,0,0,0,0,1,1,4098,4098.000,0,0,0,0,5.340
