num_context_tokens,num_decode_tokens,latency_ms
128,0,4354.680
3168,0,182.995
928,0,183.209
1024,0,55.476
128,0,20.689
1024,0,48.917
128,0,20.195
128,0,23.477
1024,0,48.598
128,0,20.253
1024,0,48.626
3168,0,55.927
928,0,48.860
0,1,185.813
0,1,5.353
0,1,5.417
0,1,5.372
0,1,5.381
0,1,5.372
0,1,5.406
3168,0,54.729
928,0,814.795
0,1,312.949
0,1,182.687
0,1,5.412
0,1,5.434
0,1,5.431
0,1,5.444
0,1,5.425
3168,0,55.835
928,0,54.358
0,1,875.734
3168,1,527.528
928,1,1010.866
0,2,10.610
0,2,6.127
0,2,6.115
0,2,6.234
0,1,6.049
0,1,6.081
0,1,7.976
3168,0,56.047
928,0,48.785
0,1,8.340
0,1,5.360
0,1,5.367
0,1,5.404
0,1,5.320
0,1,5.401
0,1,5.366
3168,0,56.779
928,0,57.016
0,1,48.189
0,1,8.790
0,1,8.879
0,1,5.414
0,1,5.466
0,1,5.419
0,1,5.470
3168,0,55.165
928,0,48.989
0,1,48.252
0,1,108.070
3168,1,61.494
928,1,113.224
0,2,8.610
0,2,5.928
0,2,5.686
0,1,5.556
0,1,8.690
0,1,5.659
0,1,8.067
3168,0,56.577
928,0,48.972
0,1,8.184
0,1,5.331
0,1,5.348
0,1,5.342
0,1,5.329
0,1,5.373
0,1,5.332
3168,0,56.535
928,0,56.931
0,1,46.794
0,1,8.360
0,1,5.436
0,1,5.461
0,1,5.460
0,1,5.441
0,1,5.484
3168,0,60.129
928,0,49.732
0,1,51.393
0,1,69.103
3168,1,177.943
928,1,380.252
0,2,53.244
0,2,9.570
0,2,12.426
0,1,5.705
0,1,14.567
0,1,6.185
0,1,182.349
3168,0,53.169
928,0,48.568
0,1,8.082
0,1,5.282
0,1,5.297
0,1,5.297
0,1,5.332
0,1,5.252
0,1,5.322
3168,0,56.930
928,0,57.457
0,1,47.997
0,1,8.429
0,1,5.340
0,1,5.394
0,1,5.413
0,1,5.422
0,1,5.443
3168,0,54.591
928,0,49.500
0,1,101.952
3168,1,81.890
928,1,45.751
0,2,8.963
0,2,6.082
0,2,6.505
0,2,6.115
0,1,6.052
0,1,5.910
0,1,7.955
3168,0,53.644
928,0,48.445
0,1,8.317
0,1,5.288
0,1,5.290
0,1,5.328
0,1,5.340
0,1,5.329
0,1,5.306
3168,0,55.847
928,0,56.499
0,1,46.756
0,1,8.437
0,1,5.423
0,1,5.483
0,1,5.362
0,1,5.428
0,1,5.465
3168,0,56.831
928,0,50.860
0,1,101.339
3168,1,81.994
928,1,45.632
0,2,9.048
0,2,6.043
0,2,6.639
0,2,6.583
0,1,6.080
0,1,5.596
0,1,9.018
3168,0,57.180
928,0,50.380
0,1,8.940
0,1,5.349
0,1,5.446
0,1,5.345
0,1,5.423
0,1,5.361
0,1,5.419
3168,0,53.722
928,0,56.816
0,1,47.320
0,1,8.559
0,1,5.471
0,1,5.502
0,1,5.547
0,1,5.414
0,1,5.511
3168,0,55.755
928,0,52.773
0,1,116.716
3168,1,66.847
928,1,47.570
0,2,8.580
0,2,6.064
0,2,6.060
0,2,6.196
0,1,5.985
0,1,6.055
0,1,7.751
1024,0,56.393
0,1,8.330
0,1,5.241
0,1,5.420
0,1,5.333
0,1,5.336
0,1,5.368
0,1,5.361
0,1,5.375
0,1,5.378
0,1,5.404
0,1,5.389
0,1,5.348
0,1,5.396
0,1,5.621
0,1,49.203
0,1,70.771
2080,1,91.490
4160,2,107.985
928,3,83.766
0,4,6.272
0,4,6.135
0,4,6.171
0,4,6.197
0,4,6.214
0,4,6.177
0,4,6.229
0,4,6.202
0,4,6.213
0,4,6.168
0,4,6.214
0,4,6.296
0,3,6.104
0,3,6.250
0,3,46.448
0,3,49.377
0,3,9.136
0,3,6.127
0,3,6.204
0,3,6.192
0,3,6.214
0,3,6.200
0,3,6.222
0,3,6.213
0,3,6.199
0,3,6.229
0,3,6.205
0,3,6.183
0,3,6.206
1024,2,53.495
0,2,8.494
1056,1,71.788
992,1,49.893
3104,2,136.404
992,4,56.851
0,5,6.199
0,5,6.176
0,5,6.182
0,5,6.160
0,5,6.197
0,5,6.179
0,5,6.199
0,5,6.168
0,5,6.221
0,5,6.225
0,5,6.111
0,5,6.179
0,5,6.248
0,5,6.199
0,5,6.199
0,5,6.181
0,5,6.221
0,5,6.204
0,5,6.162
0,5,6.188
0,5,6.220
0,5,6.213
0,5,6.233
0,5,6.167
0,5,6.206
0,5,6.270
0,4,6.141
0,4,6.252
0,4,6.198
0,3,6.103
0,1,5.651
100,0,25.051
0,1,70.061
0,1,63.997
0,1,104.798
7463,1,125.095
2112,3,121.620
724,3,112.339
0,4,102.490
0,4,58.851
0,4,51.230
0,4,9.466
0,4,6.342
0,4,6.361
0,4,6.318
0,4,6.311
0,4,6.334
0,4,6.304
0,4,6.306
0,4,6.327
0,4,6.314
0,4,6.317
0,4,6.363
0,4,6.354
0,4,6.289
0,4,6.351
0,4,6.322
0,4,6.326
0,4,6.332
0,4,6.368
0,4,6.353
0,4,6.370
0,4,6.321
0,4,6.351
0,4,6.388
0,4,6.324
0,4,6.335
0,4,6.375
0,4,6.365
0,4,6.348
0,4,6.332
0,4,6.362
0,4,6.336
0,4,6.360
0,4,6.378
0,4,6.386
0,4,6.349
0,4,6.346
0,4,6.400
0,4,6.333
0,4,6.359
0,4,6.358
0,4,6.333
0,4,6.380
0,4,6.363
0,4,6.371
0,4,6.356
0,4,6.337
0,4,6.413
0,4,6.317
0,4,6.377
0,4,6.359
0,4,6.367
0,4,6.368
0,4,6.371
0,4,6.359
0,4,6.369
0,4,6.353
0,4,6.387
0,4,6.367
0,4,6.369
0,4,6.365
0,4,6.444
0,4,6.285
0,4,6.387
0,4,6.373
0,4,6.373
0,4,6.386
0,4,6.402
0,4,6.363
0,4,6.400
0,4,6.416
0,4,6.307
0,4,6.374
0,4,6.402
0,4,6.364
0,4,6.407
0,4,6.337
0,4,6.391
0,4,6.390
0,4,7.505
0,4,6.384
0,4,6.392
0,4,6.388
0,4,6.380
0,4,6.384
0,4,6.365
0,4,6.407
0,4,6.364
0,4,6.402
0,4,6.358
0,4,6.359
0,4,6.370
0,4,6.394
0,4,6.380
0,4,6.397
0,4,6.354
0,4,6.384
0,4,6.418
0,4,6.354
0,4,6.375
0,4,51.245
7392,4,76.878
516,4,47.820
0,5,9.368
0,5,6.327
0,5,51.242
0,5,22.057
0,5,9.277
0,5,6.401
0,5,6.415
0,5,6.349
0,5,6.387
0,5,6.371
0,5,6.379
0,5,6.377
0,5,6.382
0,5,6.399
0,5,52.451
0,5,19.013
0,5,9.598
0,5,6.375
0,5,6.390
0,5,6.353
0,5,6.380
0,5,6.376
0,5,6.387
0,5,6.380
0,5,6.337
0,5,6.367
0,5,6.430
0,5,6.306
0,5,6.376
0,5,6.420
0,5,6.329
0,5,7.518
0,5,6.336
0,5,6.381
0,5,6.381
0,5,6.387
0,5,6.375
0,5,6.387
0,5,6.361
0,5,6.411
0,5,6.346
0,5,6.421
0,5,6.358
0,5,6.385
0,5,6.358
0,5,6.417
0,5,6.359
0,5,6.383
0,5,6.393
0,5,6.362
0,5,6.417
0,4,6.358
0,4,6.390
0,4,16.083
0,4,9.269
0,4,6.336
0,4,6.403
0,4,6.364
0,4,6.412
0,4,6.381
0,4,6.366
0,4,6.299
0,4,6.241
0,4,16.671
0,4,8.178
0,4,6.378
0,4,6.330
0,4,6.354
0,4,6.344
0,4,6.352
0,4,6.360
0,4,6.380
0,4,6.382
0,4,6.392
0,4,76.496
0,4,82.319
0,4,62.706
0,4,24.551
0,4,9.595
0,4,6.362
0,4,6.380
0,4,6.398
0,4,6.401
