phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
decode,sweep,158,6881790714010957325,0,0,0,0,0.000,7,28697,1.388,0,0,0.000,0,0,0.000,6.259
decode,sweep,159,6881790714010957325,0,0,0,0,0.000,7,28704,1.388,0,0,0.000,0,0,0.000,6.284
decode,sweep,160,6881790714010957325,0,0,0,0,0.000,5,20505,0.800,0,0,0.000,0,0,0.000,6.221
decode,sweep,161,6881790714010957325,0,0,0,0,0.000,3,12304,0.222,0,0,0.000,0,0,0.000,5.909
decode,sweep,162,6881790714010957325,0,0,0,0,0.000,2,8204,0.000,0,0,0.000,0,0,0.000,6.026
context,sweep,171,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.483
context,sweep,172,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.332
decode,sweep,173,6881790714010957325,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,7.601
decode,sweep,174,6881790714010957325,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,5.953
decode,sweep,175,6881790714010957325,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,5.974
decode,sweep,176,6881790714010957325,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,5.955
decode,sweep,177,6881790714010957325,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,6.007
decode,sweep,178,6881790714010957325,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,5.944
decode,sweep,179,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,6.011
context,sweep,188,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.633
context,sweep,189,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,59.838
mixed,sweep,190,6881790714010957325,0,3696,1,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,60.409
mixed,sweep,191,6881790714010957325,0,400,1,3696,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,18.702
decode,sweep,192,6881790714010957325,0,0,0,0,0.000,2,8194,1.000,0,0,0.000,0,0,0.000,7.121
decode,sweep,193,6881790714010957325,0,0,0,0,0.000,2,8196,1.000,0,0,0.000,0,0,0.000,6.081
decode,sweep,194,6881790714010957325,0,0,0,0,0.000,2,8198,1.000,0,0,0.000,0,0,0.000,6.030
decode,sweep,195,6881790714010957325,0,0,0,0,0.000,2,8200,1.000,0,0,0.000,0,0,0.000,6.079
decode,sweep,196,6881790714010957325,0,0,0,0,0.000,2,8202,1.000,0,0,0.000,0,0,0.000,6.095
decode,sweep,197,6881790714010957325,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,5.997
decode,sweep,198,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,6.895
context,sweep,207,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,71.877
context,sweep,208,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,22.316
decode,sweep,209,6881790714010957325,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,7.406
mixed,sweep,210,6881790714010957325,0,3696,1,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,56.931
mixed,sweep,211,6881790714010957325,0,400,1,3696,0.000,1,4098,0.000,3,12288,0.000,0,0,0.000,18.097
mixed,sweep,212,6881790714010957325,0,7920,3,0,0.000,2,8195,2.250,2,8192,0.000,0,0,0.000,56.262
mixed,sweep,213,6881790714010957325,0,7664,4,7920,0.000,2,8197,2.250,0,0,0.000,0,0,0.000,60.385
mixed,sweep,214,6881790714010957325,0,7664,4,7392,0.000,4,16391,4.187,0,0,0.000,0,0,0.000,60.591
mixed,sweep,215,6881790714010957325,0,928,2,6864,0.000,6,24587,4.472,0,0,0.000,0,0,0.000,59.105
mixed,sweep,216,6881790714010957325,0,400,1,3696,0.000,6,24586,1.556,0,0,0.000,0,0,0.000,59.595
decode,sweep,217,6881790714010957325,0,0,0,0,0.000,7,28688,2.204,0,0,0.000,0,0,0.000,8.273
decode,sweep,218,6881790714010957325,0,0,0,0,0.000,7,28695,2.204,0,0,0.000,0,0,0.000,6.245
decode,sweep,219,6881790714010957325,0,0,0,0,0.000,6,24599,1.139,0,0,0.000,0,0,0.000,6.155
decode,sweep,220,6881790714010957325,0,0,0,0,0.000,6,24605,1.139,0,0,0.000,0,0,0.000,6.308
decode,sweep,221,6881790714010957325,0,0,0,0,0.000,4,16405,0.688,0,0,0.000,0,0,0.000,6.228
decode,sweep,222,6881790714010957325,0,0,0,0,0.000,2,8203,0.250,0,0,0.000,0,0,0.000,5.870
decode,sweep,223,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,6.080
context,sweep,232,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.774
context,sweep,233,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.467
