num_context_tokens,num_decode_tokens,latency_ms
0,16,62.432
1056,14,55.526
89,14,55.354
528,15,65.978
197,15,61.432
0,16,25.361
0,16,8.524
0,16,6.801
123,16,18.117
0,17,8.400
0,17,7.369
0,17,7.351
0,17,7.347
0,17,7.360
0,17,7.371
0,17,7.350
0,17,7.412
0,17,7.319
0,17,7.363
0,17,7.371
0,17,7.373
0,17,7.383
0,17,7.363
0,17,61.255
0,17,60.152
0,17,25.215
0,17,8.884
0,17,7.383
0,17,7.406
0,17,7.430
0,17,7.371
0,17,7.413
0,17,7.410
0,17,7.407
0,17,7.413
0,17,7.385
0,17,7.387
0,17,7.388
0,17,55.429
0,17,25.941
0,17,8.697
0,17,7.404
0,17,7.668
0,17,7.424
0,17,7.359
0,17,7.417
0,17,7.406
0,17,7.406
0,17,7.397
0,17,7.364
0,17,7.407
0,17,7.417
0,17,7.388
0,17,7.402
0,17,7.400
0,17,7.419
0,17,7.383
0,17,7.451
0,17,7.407
0,17,7.420
0,17,7.418
0,17,7.399
0,17,7.403
0,17,7.382
0,17,7.415
0,17,7.391
0,17,7.424
0,17,7.397
0,17,7.490
0,17,7.340
0,17,7.406
0,17,7.436
0,17,7.390
0,17,7.411
0,17,7.398
0,17,7.422
0,17,7.449
0,17,7.387
0,17,7.440
0,17,7.400
0,17,7.432
0,17,7.390
0,17,7.419
0,17,7.459
0,17,7.771
0,16,6.831
0,16,6.933
0,16,7.044
0,16,61.621
0,16,55.747
0,16,23.616
0,16,8.072
0,16,6.888
0,16,6.872
0,16,6.879
0,16,6.925
0,16,6.897
0,16,6.877
0,16,6.968
0,16,6.893
409,16,16.962
0,17,8.398
0,17,7.431
0,17,7.371
0,17,7.444
0,17,7.369
0,17,7.720
0,17,7.410
0,17,7.395
0,17,7.393
0,17,7.414
0,17,7.408
0,17,7.413
0,17,7.381
0,17,7.384
0,17,7.383
0,17,7.406
0,17,7.359
0,17,7.414
0,17,7.409
0,17,7.404
0,17,7.370
0,17,7.418
0,17,7.377
0,17,7.415
0,17,7.372
0,17,7.417
0,17,7.393
0,17,7.418
0,17,7.364
0,17,7.425
0,17,61.108
0,17,53.581
0,17,22.924
0,17,8.429
0,17,7.358
0,17,7.445
0,17,7.392
0,17,7.570
0,16,55.081
0,16,25.850
112,16,20.343
0,17,8.552
0,17,7.377
0,17,7.400
0,17,7.410
0,17,7.364
0,17,7.388
0,17,7.428
0,17,7.380
0,17,7.409
0,17,7.348
0,17,7.366
0,17,7.418
0,17,7.388
0,17,7.389
0,17,7.415
0,17,7.356
0,17,7.473
0,17,7.316
0,17,7.705
0,17,7.376
0,17,7.406
0,17,7.392
0,17,7.447
0,17,7.369
0,17,7.412
0,17,7.379
0,17,7.444
0,17,7.370
0,17,7.419
0,17,7.368
0,17,7.403
0,17,7.397
0,17,7.423
0,17,7.648
0,17,7.402
0,17,7.705
0,17,7.387
0,17,7.398
0,17,7.374
0,17,7.386
0,17,7.381
0,17,7.413
0,17,7.399
0,17,7.416
0,17,7.372
0,17,7.396
0,17,7.400
0,17,7.422
0,17,7.458
0,17,7.385
0,16,7.148
0,16,7.019
0,16,54.923
0,16,26.086
0,16,8.240
0,16,6.843
0,16,6.919
0,16,6.885
0,16,6.905
0,16,6.836
0,16,6.868
0,16,6.884
0,16,6.833
0,16,6.887
0,16,6.898
0,16,6.821
0,16,7.176
0,16,6.848
0,16,6.783
0,16,6.823
0,16,6.921
0,16,6.840
0,16,6.850
0,16,7.153
0,16,6.859
0,16,6.821
0,16,6.860
0,16,6.841
0,16,7.110
0,16,6.867
0,16,6.840
0,16,6.854
0,16,6.863
0,16,6.836
0,16,6.831
0,16,6.933
0,16,6.846
0,16,6.871
0,16,6.850
0,16,6.829
0,16,6.833
0,16,6.918
0,16,6.842
0,16,6.866
0,16,6.899
0,16,6.850
0,16,6.862
0,16,6.786
0,16,6.939
0,15,6.797
0,15,6.852
1056,15,54.626
152,15,22.384
0,16,7.924
0,16,7.157
0,16,6.826
0,16,6.849
0,16,6.825
0,16,6.816
0,16,6.878
0,16,6.862
0,16,6.879
0,16,6.889
0,16,6.811
0,16,6.877
0,16,6.822
0,16,7.154
0,16,6.924
0,16,6.915
0,16,6.839
0,16,6.868
0,16,6.850
0,16,6.847
0,16,6.843
0,16,6.868
0,16,6.864
0,16,6.881
0,16,6.839
0,16,6.840
0,16,6.876
0,16,6.851
0,16,6.859
0,16,6.876
0,16,6.880
0,16,6.801
0,16,6.875
0,16,6.870
0,16,6.888
0,16,6.863
0,16,6.871
0,16,6.889
0,16,6.858
0,16,6.803
0,16,6.845
0,16,6.873
0,16,6.860
0,16,6.867
0,16,6.886
0,16,6.832
0,16,6.838
0,16,6.859
0,16,6.907
0,15,6.832
0,15,6.824
4752,15,54.715
436,15,22.992
0,16,8.173
7920,16,60.581
2640,16,60.995
303,16,19.953
0,17,8.586
0,17,7.372
0,17,7.370
0,17,7.336
0,17,7.695
0,17,7.400
0,17,7.342
0,17,7.377
0,17,7.404
0,17,7.354
0,17,7.679
0,17,7.407
0,17,7.351
0,17,7.378
0,17,7.381
0,17,7.417
0,16,6.808
0,16,6.905
0,16,53.189
0,16,24.518
0,16,7.993
0,16,7.121
0,16,6.866
0,16,6.853
0,16,6.846
0,16,6.826
0,16,6.903
0,16,6.817
0,16,6.865
0,16,6.867
0,16,6.821
0,16,6.891
0,16,6.866
0,16,6.792
0,16,7.120
0,16,6.860
0,16,6.927
0,16,6.874
0,16,6.852
7920,16,60.019
5808,16,54.809
51,16,21.833
0,17,8.558
0,17,7.352
0,17,7.355
0,17,7.410
0,17,7.375
0,17,7.393
0,17,7.379
0,17,7.399
0,17,7.390
0,17,7.369
0,17,7.436
0,17,7.334
0,17,7.484
0,16,6.807
0,16,6.903
0,16,23.294
0,16,8.119
0,16,6.857
0,16,6.826
0,16,6.847
0,16,6.889
0,16,6.832
0,16,7.098
0,16,6.831
0,16,7.168
0,16,6.810
0,16,6.855
0,16,6.858
0,16,6.854
0,16,6.865
0,16,6.818
0,16,6.768
0,16,6.829
0,16,6.850
0,16,6.844
0,16,6.795
0,16,6.819
0,16,6.865
0,16,6.773
0,16,6.819
0,16,6.811
0,16,6.774
0,16,6.789
0,16,6.780
0,16,6.868
0,16,6.798
0,16,7.107
0,16,6.778
0,16,6.834
0,16,6.788
0,15,6.808
0,15,6.845
101,15,20.729
0,16,7.861
0,16,6.821
0,16,6.868
0,16,6.811
0,16,6.875
0,16,6.814
0,16,6.812
0,16,6.837
0,16,6.794
0,16,6.814
0,16,6.798
0,16,6.821
0,16,7.104
0,16,6.861
0,16,6.745
0,16,6.776
0,16,6.806
0,16,7.096
0,16,6.808
0,16,6.803
0,16,6.780
0,16,6.792
0,16,6.759
0,16,6.797
0,16,6.859
0,16,6.777
0,16,6.794
0,16,6.852
0,16,6.805
0,16,6.779
0,16,6.798
0,16,6.817
0,16,7.094
0,16,6.500
0,16,6.821
0,16,6.739
0,16,7.021
0,16,6.736
0,16,6.796
0,16,7.115
0,16,6.725
0,16,6.794
0,16,6.791
0,16,6.819
0,16,6.805
0,16,6.786
0,16,6.833
0,16,6.798
0,16,6.874
0,16,6.765
0,16,6.775
0,16,6.741
0,16,6.783
0,16,6.742
0,16,6.789
0,16,6.855
0,16,6.817
0,16,6.844
0,16,6.718
0,16,6.817
0,16,6.751
0,16,6.817
0,16,6.837
0,16,6.709
0,16,6.778
0,16,6.752
0,16,6.812
0,16,6.819
0,16,6.897
0,15,6.692
0,15,7.053
528,15,56.774
499,15,58.591
528,16,58.583
289,16,20.425
0,17,8.671
0,17,7.352
0,17,7.405
0,17,7.302
0,17,7.389
0,17,7.389
0,17,7.311
0,17,7.384
0,17,7.401
0,17,7.327
0,17,7.347
0,17,7.409
0,17,7.320
0,17,7.405
0,17,7.391
0,17,7.327
0,17,7.382
0,17,7.361
0,17,7.352
0,17,7.396
0,17,7.354
0,17,7.391
0,17,7.336
0,17,7.363
0,17,7.337
0,17,7.418
0,17,7.367
0,17,7.661
0,17,7.355
0,17,7.352
0,17,7.367
0,17,7.359
0,17,7.422
0,17,7.409
0,17,7.323
0,17,7.382
0,17,7.383
0,17,7.382
0,17,7.327
0,17,7.390
0,17,7.375
0,17,7.388
0,17,7.366
0,17,7.724
0,17,7.313
0,17,7.419
0,17,7.358
0,17,7.327
0,17,7.326
0,17,54.590
0,17,24.055
0,17,8.352
0,17,7.346
0,17,7.364
0,17,7.308
