phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,sweep,319,9242928653772033172,0,0,0,0,8,8,18468,2308.500,0,0,0,0,14.631
decode,sweep,320,9242928653772033172,0,0,0,0,8,8,18476,2309.500,0,0,0,0,14.658
decode,sweep,321,9242928653772033172,0,0,0,0,8,8,18484,2310.500,0,0,0,0,14.662
decode,sweep,322,9242928653772033172,0,0,0,0,8,8,18492,2311.500,0,0,0,0,14.746
decode,sweep,323,9242928653772033172,0,0,0,0,8,8,18500,2312.500,0,0,0,0,14.646
decode,sweep,324,9242928653772033172,0,0,0,0,8,8,18508,2313.500,0,0,0,0,14.767
decode,sweep,325,9242928653772033172,0,0,0,0,8,8,18516,2314.500,0,0,0,0,14.807
decode,sweep,326,9242928653772033172,0,0,0,0,8,8,18524,2315.500,0,0,0,0,14.778
decode,sweep,327,9242928653772033172,0,0,0,0,8,8,18532,2316.500,0,0,0,0,14.641
decode,sweep,328,9242928653772033172,0,0,0,0,8,8,18540,2317.500,0,0,0,0,14.818
decode,sweep,329,9242928653772033172,0,0,0,0,8,8,18548,2318.500,0,0,0,0,14.822
decode,sweep,330,9242928653772033172,0,0,0,0,8,8,18556,2319.500,0,0,0,0,14.863
decode,sweep,331,9242928653772033172,0,0,0,0,8,8,18564,2320.500,0,0,0,0,14.890
decode,sweep,332,9242928653772033172,0,0,0,0,8,8,18572,2321.500,0,0,0,0,14.864
decode,sweep,333,9242928653772033172,0,0,0,0,8,8,18580,2322.500,0,0,0,0,14.939
decode,sweep,334,9242928653772033172,0,0,0,0,8,8,18588,2323.500,0,0,0,0,14.917
decode,sweep,335,9242928653772033172,0,0,0,0,8,8,18596,2324.500,0,0,0,0,14.783
decode,sweep,336,9242928653772033172,0,0,0,0,8,8,18604,2325.500,0,0,0,0,14.840
decode,sweep,337,9242928653772033172,0,0,0,0,8,8,18612,2326.500,0,0,0,0,14.922
decode,sweep,338,9242928653772033172,0,0,0,0,8,8,18620,2327.500,0,0,0,0,14.873
decode,sweep,339,9242928653772033172,0,0,0,0,8,8,18628,2328.500,0,0,0,0,14.877
decode,sweep,340,9242928653772033172,0,0,0,0,8,8,18636,2329.500,0,0,0,0,14.896
