num_context_tokens,num_decode_tokens,latency_ms
128,0,10.834
1024,0,23.425
4096,0,71.675
128,0,7.985
1024,0,23.027
4096,0,70.150
128,0,7.958
1024,0,23.689
4096,0,70.672
128,0,8.541
1024,0,23.691
4096,0,70.588
128,0,7.922
1024,0,23.702
4096,0,70.092
128,0,7.795
1024,0,23.323
4096,0,70.202
4096,0,72.893
0,1,6.023
0,1,6.110
0,1,6.132
0,1,6.089
0,1,6.038
0,1,6.010
0,1,6.015
4096,0,72.634
0,1,6.053
8191,1,131.712
4097,2,75.938
0,4,6.389
0,4,6.342
0,4,6.365
0,4,6.437
0,3,6.322
0,3,6.375
0,2,6.209
4096,0,73.291
0,1,5.973
8191,1,132.162
8190,2,135.137
8188,4,137.614
8186,6,139.710
8184,8,137.973
8182,10,137.969
8181,11,137.457
4138,13,78.580
0,14,6.775
0,12,6.718
0,10,6.641
0,8,6.473
0,6,6.380
0,4,6.409
0,2,6.297
4096,0,72.380
0,1,6.060
0,1,6.115
0,1,6.116
0,1,6.053
0,1,6.042
0,1,6.074
0,1,5.977
4096,0,72.751
0,1,6.041
8191,1,131.846
4097,2,76.007
0,4,6.415
0,4,6.349
0,4,6.393
0,4,6.450
0,3,6.304
0,3,6.326
0,2,6.252
4096,0,73.244
0,1,5.961
8191,1,131.647
8190,2,134.559
8188,4,137.349
8186,6,138.599
8184,8,137.877
8182,10,138.564
8181,11,137.804
4138,13,78.600
0,14,6.747
0,12,6.707
0,10,6.672
0,8,6.494
0,6,6.381
0,4,6.367
0,2,6.206
4096,0,73.213
0,1,5.961
0,1,6.112
0,1,6.102
0,1,6.078
0,1,6.001
0,1,6.016
0,1,6.026
4096,0,73.405
0,1,6.040
8191,1,132.576
4097,2,75.892
0,4,6.395
0,4,6.390
0,4,6.363
0,4,6.451
0,3,6.259
0,3,6.287
0,2,6.256
8192,0,133.953
0,2,6.354
8190,2,133.775
8189,3,136.144
8187,5,138.879
8185,7,137.718
8183,9,138.398
8181,11,137.944
8181,11,138.165
48,13,11.853
0,13,7.012
0,11,6.845
0,9,6.875
0,7,6.607
0,5,6.602
0,3,6.506
0,1,6.154
4096,0,72.753
0,1,6.023
0,1,6.111
0,1,6.130
0,1,6.087
0,1,6.075
0,1,6.058
0,1,6.112
4096,0,73.102
0,1,6.028
8191,1,132.465
4097,2,76.646
0,4,6.353
0,4,6.371
0,4,6.369
0,4,6.418
0,3,6.237
0,3,6.387
0,2,6.204
4096,0,73.229
0,1,5.972
8191,1,132.595
8190,2,135.158
8188,4,137.251
8186,6,138.643
8184,8,138.319
8182,10,137.742
8181,11,138.350
4138,13,78.574
0,14,6.778
0,12,6.689
0,10,6.645
0,8,6.463
0,6,6.379
0,4,6.400
0,2,6.234
4096,0,73.031
0,1,6.049
0,1,6.100
0,1,6.068
0,1,6.058
0,1,6.065
0,1,6.059
0,1,6.072
4096,0,72.917
0,1,6.014
8191,1,132.586
4097,2,76.724
0,4,6.399
0,4,6.358
0,4,6.344
0,4,6.401
0,3,6.244
0,3,6.252
0,2,6.091
4096,0,72.588
0,1,5.998
8191,1,131.995
8190,2,135.096
8188,4,137.573
8186,6,138.563
8184,8,137.193
8182,10,138.830
8181,11,138.495
4138,13,78.575
0,14,6.797
0,12,6.681
0,10,6.617
0,8,6.445
0,6,6.413
0,4,6.336
0,2,6.186
4096,0,72.854
0,1,6.041
0,1,6.117
0,1,6.108
0,1,6.103
0,1,6.068
0,1,6.059
0,1,6.054
4096,0,72.828
0,1,6.020
8191,1,131.856
4097,2,75.999
0,4,6.375
0,4,6.369
0,4,6.360
0,4,6.435
0,3,6.190
0,3,6.375
0,2,6.206
4096,0,72.712
0,1,5.999
8191,1,131.475
8190,2,134.955
8188,4,137.343
8186,6,138.965
8184,8,138.401
8182,10,138.380
8181,11,138.092
4138,13,79.036
0,14,6.793
0,12,6.725
0,10,6.648
0,8,6.501
0,6,6.395
0,4,6.456
0,2,6.184
4096,0,72.947
0,1,6.219
8191,1,127.851
8186,6,131.743
8182,10,137.652
8180,12,135.344
8174,18,137.779
8172,20,135.497
8169,23,136.665
8164,28,137.801
5238,30,99.901
0,32,7.209
0,32,7.239
0,32,7.243
0,32,7.274
0,32,7.253
0,32,7.188
0,32,7.281
0,32,7.092
0,32,7.067
0,32,7.053
0,32,7.012
0,32,7.030
0,32,7.023
0,32,7.007
0,32,7.012
0,32,6.967
0,32,7.016
0,32,7.036
0,32,7.007
0,32,6.994
0,32,7.138
0,31,6.905
0,31,7.173
4096,26,72.104
0,23,7.023
8171,21,128.845
8173,19,136.003
8173,19,136.310
8172,20,136.977
