framework,framework_version,system,model,attn_tp,moe_tp,ep,num_slots,gemm_quant,moe_quant,attn_quant,kv_quant,phase,batch_size,new_tokens,past_kv,layer_type,layer_index,measured_layer_count,layer_multiplier,latency_ms,rms_latency_ms,rms_kernel_count,includes_moe,moe_weight_mode,latency_source,physical_gpus,max_num_seqs,max_num_batched_tokens,vllm_config_hash
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,32,1,16384,moe,0,43,43,8.285280228,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,64,1,4096,moe,0,43,43,8.619423866,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,64,1,8192,moe,0,43,43,8.661439896,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,1,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,64,1,16384,moe,0,43,43,8.823967934,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,1,1,4096,moe,0,43,43,6.700607777,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,1,1,8192,moe,0,43,43,6.747871876,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,1,1,16384,moe,0,43,43,6.810495853,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,2,1,4096,moe,0,43,43,7.249407768,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,2,1,8192,moe,0,43,43,7.285759926,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,2,1,16384,moe,0,43,43,7.348320007,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,4,1,4096,moe,0,43,43,7.306975842,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,4,1,8192,moe,0,43,43,7.381023884,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,4,1,16384,moe,0,43,43,7.42223978,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,8,1,4096,moe,0,43,43,7.590112209,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,8,1,8192,moe,0,43,43,7.620351791,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,8,1,16384,moe,0,43,43,7.711008072,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,16,1,4096,moe,0,43,43,7.70223999,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,16,1,8192,moe,0,43,43,7.512959957,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,16,1,16384,moe,0,43,43,7.601119995,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,32,1,4096,moe,0,43,43,7.914144039,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,32,1,8192,moe,0,43,43,8.033344269,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,32,1,16384,moe,0,43,43,8.140800476,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
vLLM,0.20.1,NVIDIA B300 SXM6 AC,deepseek-ai/DeepSeek-V4-Flash,1,1,4,,fp8_block,w4a8_mxfp4_mxfp8,bf16,fp8,gen,64,1,4096,moe,0,43,43,8.613120079,0,0,False,noop,execute_model_gpu,1,64,2048,d6a35cfc5de21c03
